POA_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
POA3160,0,0,0,4,15,13,9,16,3,0,0,0,0,0,7,59,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,102,163,68,50,79,69,7,9,12,7,7,5,21,637,0,3,4,9,10,5,5,12,3,3,0,0,0,0,0,54,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,8,19,45,24,14,16,18,3,8,3,3,0,3,9,187,0,91,206,287,191,156,201,180,25,24,31,15,21,11,58,1503
POA3161,0,0,7,12,66,174,217,47,5,11,9,0,11,0,5,572,0,0,0,5,3,11,3,3,0,0,0,4,4,0,0,44,0,0,0,0,0,0,7,6,3,0,0,0,3,0,0,22,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,8,59,61,68,51,35,84,48,14,17,17,3,10,14,8,507,0,0,6,7,21,33,31,21,3,7,4,12,8,4,10,171,0,0,0,0,13,10,3,15,0,0,0,7,5,0,3,60,0,0,0,0,9,0,13,6,0,0,0,0,0,0,0,25,29,191,189,94,236,243,182,127,31,35,31,61,57,40,57,1604,107,516,463,319,525,706,778,576,134,158,168,278,280,179,182,5375
POA3162,0,0,10,4,101,322,398,111,0,4,5,7,5,9,5,974,0,0,4,9,15,15,10,5,5,0,0,0,0,4,3,79,0,0,0,0,0,3,5,6,0,0,0,0,3,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,10,5,49,85,83,71,51,78,61,9,23,13,8,5,0,21,571,0,0,5,15,8,20,17,33,9,0,0,7,6,0,7,122,0,0,0,3,16,9,4,7,0,0,0,3,3,3,0,47,0,0,0,0,14,10,7,0,0,0,0,0,3,0,0,41,8,203,216,130,367,573,251,186,29,37,39,41,44,22,52,2198,67,535,646,445,790,1252,1057,718,144,162,166,205,204,134,203,6728
POA3163,0,0,4,13,39,84,171,52,8,6,3,7,9,3,11,408,0,3,9,51,25,41,39,57,17,7,12,17,26,11,8,319,0,0,0,0,9,11,33,34,7,10,5,15,12,6,7,143,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,4,9,0,0,0,0,0,0,0,0,0,24,3,70,112,169,98,104,105,97,25,28,18,22,10,14,16,903,0,0,4,15,16,16,30,24,12,3,4,9,8,8,6,153,0,0,0,0,66,27,21,34,10,18,20,18,19,15,10,242,0,0,0,0,4,0,10,4,0,0,0,0,0,3,0,30,3,63,104,197,271,602,393,330,69,79,87,115,99,71,50,2529,18,311,676,896,860,1508,1810,2563,565,710,807,1161,1218,699,364,14183
POA3165,0,0,5,10,40,107,220,81,17,3,7,15,19,3,8,534,0,0,19,50,28,63,27,32,0,0,3,3,12,8,5,236,0,0,0,0,8,6,14,13,3,3,0,3,0,0,3,50,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,10,3,9,0,3,0,0,0,0,0,4,0,34,10,60,97,158,77,70,106,82,17,11,18,28,13,4,19,769,0,0,4,9,12,8,22,27,8,14,6,4,0,0,0,120,0,0,0,0,84,36,15,17,0,0,3,7,0,5,3,163,0,0,0,3,4,0,9,10,0,0,0,0,0,0,0,28,12,63,90,150,250,642,449,290,48,67,69,66,63,44,42,2356,32,378,810,913,828,1429,1666,1351,239,255,243,283,239,149,217,9043
POA3166,0,0,0,12,12,15,18,20,0,3,0,0,4,0,3,84,0,3,15,37,22,79,51,68,11,15,25,20,31,20,6,399,0,0,0,0,3,12,16,15,3,0,3,0,3,3,3,66,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,10,0,3,0,3,0,0,0,0,0,0,0,15,3,28,66,108,70,52,68,41,9,3,11,15,12,3,17,511,0,0,0,11,3,9,14,13,0,5,3,6,3,3,0,73,0,0,0,0,84,40,18,29,14,16,18,17,12,5,5,267,0,0,0,0,0,0,4,4,0,0,4,0,3,3,0,17,0,19,42,160,155,241,222,189,30,41,62,58,72,59,70,1409,9,207,905,1110,667,1000,1325,1630,301,462,505,549,593,364,379,10006
POA3167,0,0,0,4,15,15,20,3,3,3,0,0,0,0,0,58,0,0,0,20,18,34,30,17,5,3,10,0,5,0,0,145,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,8,0,4,0,0,0,0,0,0,0,0,0,12,0,15,44,44,30,13,21,7,3,6,0,12,0,6,0,204,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,17,0,0,0,0,62,27,11,16,3,0,6,0,5,7,3,144,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,17,32,124,167,178,121,70,10,3,9,18,8,17,18,798,3,106,372,568,461,552,548,508,90,104,143,152,113,67,108,3897
POA3168,0,0,0,3,3,6,10,0,0,0,0,0,0,0,0,31,0,0,3,14,27,89,87,132,26,42,51,51,52,52,17,649,0,0,0,3,7,6,17,15,0,3,12,3,5,8,0,74,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,23,25,53,17,17,22,15,8,3,3,12,3,7,6,213,0,0,0,0,3,0,7,8,0,0,3,3,3,4,0,40,3,0,0,0,79,51,31,56,11,24,27,31,44,26,12,405,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,16,0,23,24,57,76,120,152,216,44,83,107,146,168,124,41,1382,16,153,455,462,383,684,1361,2243,548,779,1033,1642,2192,1485,554,13990
POA3169,0,0,0,3,21,3,9,3,0,0,0,0,0,0,0,37,0,3,8,84,60,107,61,91,10,33,22,23,25,19,19,562,0,0,0,0,18,16,14,10,0,0,3,0,8,0,4,77,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,26,11,6,3,3,0,0,0,0,0,0,0,60,0,18,36,42,27,15,9,13,4,8,9,3,3,3,12,197,0,0,0,0,0,6,3,9,7,0,0,7,0,3,4,34,0,0,0,7,352,186,73,43,21,20,9,21,8,3,27,768,0,0,0,0,0,0,3,9,0,5,4,0,3,0,0,20,0,16,48,341,516,479,405,240,61,66,108,121,127,93,90,2713,3,154,720,1342,1392,1467,1585,1882,290,427,512,643,650,398,423,11881
POA3170,0,0,4,0,17,13,14,20,3,0,0,4,0,8,3,77,0,0,17,45,43,181,190,256,14,27,26,39,39,22,21,905,0,0,0,0,7,4,6,3,4,0,0,3,3,0,7,41,0,0,4,20,3,0,3,0,0,0,0,0,0,0,0,39,0,0,0,16,20,16,4,3,0,0,0,0,0,0,0,66,3,47,115,115,49,22,33,29,6,3,3,3,0,0,14,440,0,0,0,4,3,0,15,7,3,4,0,0,0,0,0,38,0,0,0,3,178,216,39,29,4,3,8,10,3,9,8,509,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,11,0,27,91,216,227,226,213,124,27,24,25,35,35,21,30,1317,10,209,784,985,893,1291,1443,1435,210,234,237,291,243,168,231,8646
POA3171,0,0,0,5,14,6,3,0,0,0,0,0,0,0,0,28,0,0,3,17,20,53,30,69,8,12,20,22,38,13,13,313,0,0,0,0,20,28,42,104,11,17,27,43,62,23,17,386,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,15,0,11,6,3,0,0,0,0,0,0,0,30,4,21,34,46,11,5,6,4,0,0,5,0,0,0,7,140,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,5,6,1125,1467,578,516,83,114,158,139,138,51,130,4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,45,143,375,487,426,443,58,202,372,120,152,66,104,2997,12,170,444,622,1758,2525,1796,2476,325,599,958,785,791,436,498,14199
POA3172,0,0,0,14,20,13,17,31,3,9,3,0,3,0,0,116,0,0,7,67,33,70,20,30,4,8,6,4,3,3,6,272,0,0,0,0,36,43,40,30,0,3,5,4,3,10,8,181,0,0,0,12,3,3,0,0,0,0,0,0,0,0,0,19,0,0,4,32,13,15,11,3,0,0,0,0,0,0,0,76,0,59,123,199,105,48,51,57,16,4,7,7,0,0,21,691,0,0,0,3,3,7,7,5,3,0,6,3,0,0,0,31,0,0,0,9,570,936,355,291,44,57,72,53,69,39,97,2594,0,0,0,0,0,0,6,3,0,0,0,0,9,0,0,25,0,14,52,200,401,683,562,408,59,83,82,83,124,46,106,2900,11,197,440,910,1432,2214,1503,1418,214,279,270,289,332,179,375,10068
POA3173,0,0,0,0,29,11,31,24,3,0,3,6,0,7,0,110,0,0,6,135,86,236,218,164,27,21,35,17,12,6,19,992,0,0,0,0,37,54,29,23,0,4,3,0,4,0,3,157,0,0,0,25,8,20,6,3,0,0,0,0,0,0,0,53,0,0,0,98,43,77,45,16,6,0,4,0,0,0,11,294,4,36,74,143,54,29,24,19,8,7,3,6,7,5,9,416,0,0,0,4,3,5,10,7,0,6,0,0,0,0,0,36,0,0,0,3,676,879,336,183,24,36,45,52,33,19,66,2345,0,0,0,0,0,0,4,16,0,0,0,0,4,3,0,25,0,11,44,283,600,957,777,426,92,94,89,102,99,49,94,3718,4,168,355,1122,1889,3070,2691,1932,323,355,364,349,326,219,369,13541
POA3174,0,0,0,4,35,12,14,7,0,3,0,0,0,0,0,94,0,0,11,113,68,285,242,398,75,104,77,85,84,51,52,1646,0,0,0,3,37,68,39,98,9,12,23,40,10,11,7,346,0,0,4,12,8,18,9,3,0,0,0,0,0,0,0,54,0,0,3,51,27,41,21,14,0,0,7,3,0,0,4,177,3,53,145,201,61,38,19,13,3,4,9,4,5,0,16,574,0,3,0,3,4,7,9,12,3,0,3,3,0,0,3,53,0,0,0,10,559,1010,497,467,82,55,112,87,72,33,108,3097,0,0,0,0,0,0,3,30,3,0,0,0,3,0,0,45,3,35,94,564,651,1246,1372,990,190,290,308,265,171,138,185,6497,13,303,811,1684,1944,3669,3435,4247,599,864,1055,1067,936,573,723,21922
POA3175,0,0,3,14,69,40,13,18,0,0,0,0,3,0,0,158,0,0,16,127,101,439,462,773,172,528,223,117,158,81,56,3264,0,0,0,0,18,26,23,25,8,3,0,9,9,3,4,132,0,0,7,142,158,222,140,70,6,16,8,3,5,0,46,831,0,0,0,59,52,42,33,11,0,0,3,0,4,0,4,200,3,95,223,350,143,57,33,32,0,9,8,0,5,0,41,997,0,0,3,3,7,0,14,6,3,4,10,6,4,3,0,62,0,0,0,4,211,305,111,93,14,16,16,15,14,17,28,838,0,0,0,0,0,0,6,22,3,3,0,4,4,3,0,39,3,38,123,642,554,1225,2271,1820,588,855,765,500,430,280,339,10430,18,520,1147,2171,2000,3670,5100,5824,1268,2308,2067,1433,1335,807,969,30629
POA3177,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,27,0,0,3,10,11,49,57,187,40,144,43,16,20,7,12,600,0,0,0,0,5,12,10,4,5,0,0,0,0,3,0,34,0,0,3,20,11,10,9,3,0,0,0,0,0,0,0,50,0,0,0,24,7,6,6,0,0,0,0,0,0,0,0,48,0,30,103,94,26,12,9,5,0,0,0,0,0,0,15,295,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,11,0,0,0,0,32,50,33,35,8,9,3,3,3,9,3,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,39,143,95,239,617,433,122,184,178,70,74,69,59,2335,3,104,249,408,340,640,1191,1147,264,484,394,214,199,138,166,5952
POA3178,0,0,3,12,52,68,79,55,12,10,3,3,11,0,5,317,0,0,12,100,104,312,225,181,23,15,13,18,3,13,18,1045,0,0,0,3,10,10,18,6,0,0,0,0,7,0,3,59,0,0,0,13,3,9,0,0,0,0,0,0,0,0,0,27,0,0,0,20,11,7,0,0,0,0,0,0,0,0,3,54,0,67,190,320,202,151,112,84,18,9,17,14,14,3,24,1213,0,0,0,4,6,8,19,22,7,3,3,0,0,0,0,72,0,0,0,0,149,116,27,22,0,3,3,3,4,0,7,338,0,0,0,0,3,0,10,6,0,0,0,5,0,0,0,22,0,21,69,310,373,414,245,107,29,17,17,28,18,8,26,1661,3,249,641,1344,1441,2360,2004,1472,253,233,206,229,159,86,235,10906
POA3179,0,0,0,6,5,18,7,7,0,3,0,0,0,0,0,51,0,0,0,10,6,39,78,66,15,14,7,5,0,0,0,240,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,86,22,12,22,17,0,4,0,0,0,0,6,222,0,0,0,3,0,3,3,4,0,0,0,0,0,0,0,13,0,0,0,0,26,32,4,5,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,8,33,53,52,68,32,3,4,3,7,0,10,4,275,0,37,101,209,183,350,498,461,69,76,36,66,31,27,42,2171
POA3180,0,0,0,0,14,13,19,6,0,0,0,3,0,0,0,61,0,0,0,12,3,28,63,52,6,0,0,4,3,0,0,180,0,0,0,0,4,5,3,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,24,69,128,42,33,17,3,0,0,0,8,0,0,7,342,0,0,0,3,3,0,3,3,0,0,0,0,3,0,0,18,0,0,0,0,14,13,11,12,3,0,0,0,0,0,0,63,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,0,7,19,23,32,37,50,28,4,0,6,7,3,0,3,231,7,90,191,240,228,309,453,485,87,61,56,91,36,16,66,2406
POA3181,0,0,4,7,12,31,48,19,5,8,9,4,3,0,3,152,0,0,3,7,13,21,12,13,3,0,4,3,0,4,0,83,0,0,0,0,3,11,14,20,8,3,0,3,7,0,3,65,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,8,0,0,0,7,3,6,0,3,3,0,0,0,0,5,0,34,3,23,59,116,75,81,131,135,77,48,73,67,85,39,39,1060,0,0,4,15,12,29,18,28,15,4,10,11,25,15,13,198,0,0,0,0,35,18,11,17,0,3,4,9,4,3,3,110,0,0,0,0,0,0,7,3,0,0,0,0,0,0,4,25,8,31,37,77,124,270,166,151,35,42,74,70,149,75,55,1362,20,152,514,567,495,780,809,911,315,279,383,393,505,297,236,6642
POA3182,0,0,5,3,20,22,46,14,5,4,10,6,0,9,0,148,0,0,0,9,5,10,9,14,0,3,3,4,0,0,3,66,0,0,0,0,4,6,14,6,5,8,0,8,4,0,3,56,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,11,0,0,0,9,4,4,0,12,0,7,0,3,10,0,3,45,0,32,88,176,85,109,178,180,57,111,90,104,132,101,47,1480,0,0,7,25,13,26,31,51,14,10,20,26,35,12,18,285,0,0,0,3,13,8,6,10,3,8,3,8,3,3,0,70,0,0,0,0,5,5,10,3,0,0,0,0,4,0,0,27,4,38,36,108,110,222,226,250,80,108,85,142,187,131,68,1791,5,164,291,527,510,731,1004,1227,392,480,492,571,716,465,260,7828
POA3183,0,0,4,9,39,62,72,19,8,4,3,3,3,4,7,229,0,0,0,4,3,13,4,3,5,7,0,0,3,0,0,47,0,0,0,0,6,5,18,11,7,3,6,3,0,0,5,60,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,3,3,4,3,3,0,0,0,0,0,0,0,21,3,16,67,97,82,83,140,134,41,50,55,42,60,25,19,921,0,0,3,19,43,35,71,49,28,8,20,41,28,8,4,353,0,0,0,0,9,0,4,17,3,3,6,0,0,0,0,49,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,13,3,96,89,104,157,295,200,201,40,76,77,68,69,48,39,1570,24,211,305,389,519,747,852,913,239,299,341,315,362,221,149,5898
POA3184,0,0,6,9,14,16,30,21,6,6,4,3,4,3,3,118,0,0,0,5,3,0,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,9,6,0,0,3,6,0,0,0,33,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,5,0,0,0,5,0,0,0,0,0,0,23,0,22,64,113,65,74,155,140,49,56,51,45,46,29,25,928,0,0,0,8,9,24,24,35,16,5,17,15,8,3,10,167,0,0,0,0,8,0,4,3,3,0,0,0,0,0,0,21,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,14,0,23,29,67,104,115,122,127,26,29,49,61,45,36,34,881,5,115,207,367,352,416,578,624,185,214,211,262,205,130,122,4001
POA3185,0,0,4,0,26,62,58,19,3,3,4,3,3,0,0,199,0,0,0,11,5,3,13,4,0,0,0,0,3,0,4,42,0,0,0,3,3,0,0,7,6,0,6,3,3,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,7,3,42,56,111,51,53,65,96,16,30,20,25,10,5,11,594,0,0,0,9,5,18,23,23,9,11,0,8,4,3,4,125,0,0,0,0,14,0,0,5,0,0,0,0,3,0,0,34,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,12,8,69,80,70,129,176,131,121,44,26,34,33,35,16,23,980,27,237,319,367,373,472,503,563,149,159,155,177,181,88,99,3872
POA3186,0,0,3,9,37,62,59,35,11,4,7,3,20,12,11,255,0,3,6,10,12,13,4,0,0,0,3,0,0,0,3,66,0,0,0,0,0,4,7,4,3,6,3,0,3,0,3,40,0,0,0,9,4,0,3,0,0,0,0,0,0,0,0,17,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,15,12,104,155,209,142,148,196,196,64,31,59,54,63,43,37,1505,0,0,7,7,19,24,58,42,10,20,17,18,18,17,7,272,0,0,0,3,26,3,3,3,0,3,0,0,4,0,0,44,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,8,86,78,81,131,233,150,80,33,27,35,57,32,16,20,1071,43,393,516,579,593,792,841,683,195,199,243,264,305,185,179,6012
POA3187,0,0,3,11,32,51,100,38,3,3,3,4,0,16,3,264,0,0,4,29,5,15,3,0,0,0,0,0,0,0,0,63,0,0,0,0,0,3,0,5,0,0,3,0,0,4,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,10,55,101,134,85,86,141,119,25,32,32,30,32,9,28,926,0,0,4,9,9,18,28,17,0,4,0,9,11,5,3,119,0,0,0,0,17,10,3,10,3,4,0,0,0,0,0,42,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,13,9,76,83,91,149,257,137,84,9,12,8,18,22,8,24,982,44,272,423,499,489,676,692,515,112,115,110,143,163,95,101,4457
POA3188,0,3,0,14,16,19,22,27,0,6,6,3,11,8,3,148,0,3,6,17,3,10,3,3,0,0,0,0,0,0,0,55,0,0,0,0,3,0,4,7,3,6,0,0,0,0,0,19,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,7,4,8,0,0,0,0,0,0,0,0,32,4,76,121,161,102,146,285,223,58,71,39,31,54,34,19,1432,0,0,4,8,9,9,40,33,11,5,3,7,14,8,3,160,0,0,0,0,10,4,4,7,0,4,0,0,5,0,0,35,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,12,3,35,36,89,95,218,187,82,29,24,24,27,15,9,14,898,13,212,372,527,461,672,925,675,166,184,137,140,150,110,116,4857
POA3189,0,0,0,0,3,7,16,13,0,0,3,0,0,0,3,51,0,0,4,16,10,8,4,9,0,0,0,0,0,0,0,62,0,0,0,0,4,0,0,3,0,0,0,5,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,10,0,14,30,30,18,20,38,23,3,0,11,3,5,0,3,202,0,0,4,3,3,0,3,3,0,0,3,3,0,0,0,24,0,0,0,0,0,3,3,3,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,12,16,45,43,114,68,33,5,19,23,3,13,16,7,419,7,89,169,210,185,274,309,270,35,66,97,70,80,56,60,1982
POA3190,0,0,0,0,13,21,22,39,3,4,4,5,5,0,0,115,0,3,3,13,10,8,9,3,0,3,0,0,0,0,0,44,0,0,0,3,3,3,8,12,0,0,5,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,6,5,0,0,0,0,0,0,0,0,25,0,28,66,74,59,63,105,78,22,28,22,13,3,5,17,579,0,0,0,3,6,0,18,5,3,3,0,3,0,0,0,49,0,0,0,0,12,6,0,4,0,0,0,0,0,4,0,31,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,13,0,16,34,70,76,108,119,66,20,22,13,7,11,4,15,579,3,96,243,380,317,403,530,413,80,124,94,89,61,40,60,2952
POA3191,0,0,0,0,8,11,43,27,3,7,0,14,5,6,0,135,0,0,3,3,0,0,3,4,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,10,51,84,118,67,70,162,147,33,26,34,33,36,17,26,904,0,0,0,5,7,10,20,12,0,3,12,12,3,3,0,93,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,18,27,32,40,50,53,40,17,12,12,6,7,11,16,356,18,150,218,266,214,258,417,371,85,74,96,109,95,69,87,2531
POA3192,0,0,8,7,15,15,46,49,3,9,0,5,10,0,0,164,0,4,12,47,19,32,20,14,3,0,3,0,3,0,3,147,0,0,0,0,4,8,14,11,3,3,3,5,3,0,4,53,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,64,19,3,11,8,3,0,0,3,0,4,0,124,8,82,163,181,104,93,159,164,28,33,12,24,23,3,20,1091,0,0,0,13,9,15,19,14,3,5,3,3,0,0,3,88,0,0,0,0,19,14,8,7,0,4,3,8,0,0,3,64,0,0,0,0,4,3,3,12,3,0,0,0,0,3,0,28,4,31,56,115,110,222,243,172,54,20,17,35,37,31,35,1188,16,286,632,802,537,741,1006,1025,214,195,177,186,182,122,172,6301
POA3193,0,3,0,10,28,22,92,66,6,12,7,3,9,17,0,279,0,0,4,5,4,3,3,0,0,0,0,0,0,0,0,25,0,0,0,3,5,0,10,5,0,0,4,0,0,0,0,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,4,0,4,0,0,0,0,3,0,0,33,13,97,191,219,153,152,303,219,69,43,46,43,33,22,39,1640,0,8,4,13,3,25,20,41,3,4,5,13,12,8,3,172,0,0,0,0,12,3,0,3,0,0,0,0,0,0,0,22,0,0,0,0,3,3,4,4,0,0,0,0,0,0,0,15,7,46,42,79,73,108,77,49,18,19,13,14,25,10,14,586,36,271,439,548,451,558,797,579,139,121,111,110,132,67,100,4457
POA3194,0,0,0,8,16,5,20,27,11,6,7,12,20,7,0,127,0,0,7,8,11,13,4,13,0,3,0,3,3,0,4,77,0,0,0,0,3,4,17,0,0,0,0,3,0,3,3,32,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,3,3,24,4,4,0,10,0,0,0,0,0,0,4,58,7,54,105,107,79,52,94,122,20,47,27,23,15,13,21,780,0,0,0,4,0,5,12,13,0,8,3,3,0,0,0,53,0,0,0,0,11,0,3,3,0,0,0,0,3,3,0,23,0,0,0,0,0,0,3,6,0,0,0,4,0,0,0,17,0,15,27,59,50,108,97,108,21,24,18,24,27,16,20,616,4,150,357,388,336,424,537,537,104,166,118,134,144,85,94,3588
