SA1_7DIGITCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
2136111,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,11,3,0,17
2136112,0,0,0,0,0,0,0,0,0,5,8,3,12,0,0,0,12,7,0,18
2136113,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,3,0,7
2136114,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,6,3,0,10
2136115,0,0,0,0,0,0,0,0,0,3,4,0,5,3,0,3,9,9,0,21
2136116,0,0,0,0,0,0,0,0,0,4,3,3,8,0,0,0,8,3,0,15
2136117,0,0,0,0,0,0,0,0,0,5,6,0,15,0,0,0,16,11,0,23
2136118,0,0,0,0,0,0,0,0,0,5,5,3,17,0,0,0,17,15,0,33
2136119,0,0,0,0,0,0,0,0,0,9,7,0,13,0,3,6,23,10,0,31
2136120,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,5,5,0,13
2136121,0,0,0,0,0,0,0,0,0,13,3,0,11,0,0,0,16,10,0,25
2136122,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,8,15,0,24
2136123,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,0,10,9,0,11
2136124,0,0,0,0,0,0,0,0,0,14,3,0,15,0,0,0,15,6,0,26
2136125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136127,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,9,12,0,18
2136128,0,0,0,0,0,0,0,0,0,7,6,3,17,0,0,0,17,3,0,20
2136129,0,0,0,0,0,0,0,0,0,8,0,0,15,4,0,4,13,9,0,20
2136130,0,0,0,0,0,0,0,0,0,3,6,0,7,0,0,0,7,8,0,14
2136131,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,9,5,0,15
2136132,0,0,0,0,0,0,0,0,0,6,3,0,13,0,0,0,13,4,0,11
2136133,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,6,6,0,14
2136134,0,3,0,0,0,3,0,0,3,6,3,0,9,0,0,0,9,3,0,15
2136135,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,7,4,0,7
2136136,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,11,0,0,14
2136137,0,0,0,0,0,0,0,0,0,7,4,0,14,0,0,0,14,3,0,18
2136138,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,7,0,0,8
2136139,0,0,0,0,0,0,0,0,0,10,4,0,11,0,0,0,9,7,0,23
2136140,0,0,0,0,0,0,0,0,0,6,3,0,10,0,0,0,10,7,0,19
2136141,0,0,0,0,0,0,0,0,0,9,3,0,10,0,0,0,10,9,0,17
2136142,0,0,0,0,0,0,0,0,0,5,4,3,10,0,0,0,10,0,0,14
2136143,0,0,0,0,0,0,0,0,0,5,3,0,12,4,0,4,16,5,0,23
2136144,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,8
2136145,0,0,0,0,0,0,0,0,0,5,11,0,12,0,0,0,13,9,0,24
2136146,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,9,3,0,14
2136147,0,0,0,0,0,0,0,0,0,6,3,0,15,0,5,4,16,10,0,29
2136148,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,3,0,10
2136149,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,12,7,0,18
2136150,0,0,0,0,0,0,0,0,0,3,3,3,8,3,0,3,13,9,0,23
2136201,0,0,0,0,0,0,0,0,0,6,3,3,8,3,0,3,14,14,3,33
2136202,0,0,0,0,0,0,0,0,0,11,3,0,15,0,0,0,14,18,3,35
2136203,0,0,0,0,0,0,0,0,0,6,0,0,6,3,0,3,7,7,0,14
2136204,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,11,4,0,16
2136205,0,0,0,0,0,0,0,0,0,11,3,0,17,0,0,0,17,13,0,25
2136206,0,0,0,0,0,0,0,0,0,8,9,0,17,0,0,0,20,6,0,22
2136207,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,0,13,3,0,12
2136208,0,0,0,0,0,0,0,0,0,8,0,3,10,3,0,3,15,12,0,24
2136209,0,0,0,0,0,0,0,0,0,3,8,0,10,3,0,3,13,5,0,21
2136210,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,8,7,0,14
2136211,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,13,0,15
2136212,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,7,13,0,22
2136213,0,0,0,0,0,0,0,0,0,4,8,0,18,0,0,0,13,13,0,29
2136214,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,9,12,0,21
2136215,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,14,0,20
2136216,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,4,7,0,10
2136217,0,0,0,0,0,0,0,0,0,9,4,0,17,3,0,3,15,12,0,27
2136218,0,0,0,0,0,0,0,0,0,9,3,0,9,0,0,0,15,11,0,20
2136219,0,0,0,0,0,0,0,0,0,8,3,0,16,0,3,4,19,11,0,27
2136220,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,7,6,0,14
2136221,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,10,3,0,11
2136222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,12
2136223,0,0,0,0,0,0,0,0,0,5,3,0,9,3,0,4,8,7,0,18
2136224,0,0,0,0,0,0,0,0,0,3,9,0,14,0,0,0,13,12,0,25
2136225,0,0,0,0,0,0,0,0,0,3,4,0,13,0,0,0,13,14,0,19
2136226,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,12,3,15
2136227,0,0,0,0,0,0,0,0,0,6,3,0,11,0,0,0,14,18,0,28
2136228,0,0,0,0,0,0,0,0,0,8,7,0,16,0,0,0,17,9,0,23
2136229,0,0,0,0,0,0,0,0,0,6,7,0,14,0,0,0,15,3,0,16
2136230,0,0,0,0,0,0,0,0,0,10,6,0,16,3,0,3,17,6,0,26
2136231,0,0,0,0,0,0,3,0,3,3,3,0,15,0,0,4,16,16,0,32
2136232,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,4,4,0,12
2136233,0,0,0,0,0,0,0,0,0,5,5,0,13,0,0,0,20,10,0,29
2136234,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,11,8,0,17
2136235,0,0,0,0,0,0,0,0,0,4,6,0,13,0,0,0,13,7,0,26
2136236,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,8
2136237,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,3,0,4
2136238,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,13,4,0,11
2136239,0,0,0,0,0,0,0,0,0,4,4,0,10,0,0,0,10,7,0,18
2136240,0,0,0,0,0,0,0,0,0,4,4,0,11,0,0,3,10,9,0,18
2136241,0,0,0,0,0,0,0,0,0,10,3,0,12,3,0,3,14,12,0,25
2136242,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,11,3,0,15
2136243,0,0,0,0,0,0,0,0,0,3,5,0,6,3,0,3,12,9,0,24
2136244,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,7,0,10
2136245,0,0,0,0,0,0,0,0,0,6,0,0,9,3,3,6,16,13,0,28
2136246,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,7,9,0,22
2136247,0,0,0,0,0,0,0,0,0,4,3,0,11,0,3,3,14,13,0,21
2136248,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,6
2136249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
2136250,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,8,0,14
2136301,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,3,7,15,0,23
2136302,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,11,21,0,28
2136303,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,5,19,0,28
2136304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136306,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,3,10,8,0,23
2136307,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
2136308,0,0,0,0,0,0,0,0,0,11,3,0,10,0,5,5,16,8,0,22
2136309,0,0,0,0,0,0,0,0,0,6,5,0,8,0,0,0,8,12,0,22
2136310,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,8,15,0,29
2136311,0,0,0,0,0,0,0,0,0,3,0,0,8,0,3,3,8,17,0,24
2136312,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,12,0,17
2136313,0,0,0,0,0,0,0,0,0,4,4,0,12,0,0,0,12,7,0,17
2136314,0,0,0,0,0,0,0,0,0,15,8,0,18,0,4,0,25,17,0,42
2136315,0,0,0,0,0,0,0,0,0,4,5,3,12,0,0,0,10,7,0,17
2136316,0,0,0,0,0,0,0,0,0,14,6,0,14,0,0,0,15,5,0,19
2136317,0,0,0,0,0,0,0,0,0,10,6,3,21,0,0,0,19,20,0,40
2136501,0,0,0,0,0,0,0,0,0,20,5,3,22,3,0,3,30,8,0,35
2136504,0,0,0,0,0,0,0,0,0,14,4,0,17,0,0,0,18,12,0,29
2136507,0,0,0,0,0,0,0,0,0,11,3,0,10,0,0,0,12,3,0,11
2136508,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,8
2136509,0,0,0,0,0,0,0,0,0,10,6,0,14,0,0,0,14,7,0,22
2136510,0,0,0,0,0,0,0,0,3,7,3,0,12,0,0,0,17,8,0,29
2136511,0,0,0,0,0,0,0,0,0,14,12,0,23,0,3,4,23,7,0,35
2136513,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,7,0,10
2136514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2136515,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,6,0,0,8
2136516,0,0,0,0,0,0,0,0,0,11,9,0,19,0,0,0,19,11,0,28
2136517,0,0,0,0,0,0,0,0,0,12,5,0,19,3,3,7,26,16,0,40
2136518,0,0,0,0,0,0,0,0,0,4,10,0,16,0,0,0,16,8,0,21
2136519,0,0,0,0,0,0,0,0,0,4,4,0,15,0,0,0,15,3,0,16
2136520,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,12
2136521,0,0,0,0,0,0,0,0,0,11,4,0,12,0,0,0,12,3,0,15
2136523,0,0,0,0,0,0,0,0,0,10,4,0,19,0,0,0,18,10,0,27
2136525,0,0,0,0,0,0,0,0,0,5,4,0,9,0,0,0,13,3,0,17
2136526,0,0,0,0,0,0,0,0,0,11,3,0,11,0,0,0,11,0,0,16
2136527,0,0,0,0,0,0,0,0,0,7,4,0,11,0,0,0,11,5,0,18
2136528,0,0,0,0,0,0,0,0,0,7,7,0,21,0,0,3,23,12,0,28
2136529,0,0,0,0,0,0,0,0,0,9,4,0,12,0,0,0,8,3,0,18
2136531,0,0,0,0,0,0,0,0,0,10,6,0,12,0,3,3,18,4,0,21
2136533,0,0,0,0,0,0,0,0,0,8,3,0,7,0,0,0,7,3,0,16
2136534,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,12,5,0,17
2136535,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,10,9,0,19
2136536,0,0,0,0,0,0,0,0,0,8,3,0,9,0,0,4,12,5,0,14
2136537,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,5,6,0,18
2136538,0,0,0,0,0,0,0,0,0,12,7,0,16,0,0,0,17,3,0,23
2136539,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,0,12,10,0,16
2136540,0,0,0,0,0,0,0,0,0,5,3,0,13,0,0,3,13,10,0,29
2136541,0,0,0,0,0,0,3,0,3,7,3,0,12,0,0,0,17,10,0,25
2136542,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,9,3,0,8
2136543,0,0,0,0,0,0,0,0,0,5,0,7,12,0,0,0,12,3,0,16
2136544,0,0,0,0,0,0,0,0,0,4,12,0,15,0,0,0,15,18,0,28
2136545,0,0,0,0,0,0,0,0,0,6,4,0,12,4,4,5,20,18,0,41
2136546,0,0,0,0,0,0,0,0,0,3,16,3,18,3,0,3,26,11,0,33
2136547,0,0,0,0,0,0,0,0,0,5,3,0,8,0,0,5,11,8,0,16
2136548,0,0,0,0,0,0,0,0,0,6,9,0,8,0,0,3,15,15,0,29
2136549,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,10,0,12
2136550,0,0,0,0,0,0,0,0,0,6,0,0,10,4,0,3,16,6,0,19
2136551,0,0,0,0,0,0,0,0,0,11,7,0,15,0,0,0,14,5,0,17
2136552,0,0,0,0,0,0,0,0,0,7,3,0,12,3,0,5,17,8,0,21
2136553,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,0,0,10
2136554,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,6,9,0,15
2136555,0,0,0,0,0,0,0,0,0,5,4,0,10,0,0,0,12,7,0,17
2136556,0,0,0,0,0,0,0,0,0,18,8,0,26,3,0,0,28,7,3,40
2136557,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,7
2136558,0,0,0,0,0,0,0,0,0,10,4,0,14,0,0,0,14,5,0,20
2136559,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,12,9,0,15
2136560,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,11,10,0,18
2136561,0,0,0,0,0,0,0,0,0,12,10,3,27,0,0,0,27,13,0,38
2136562,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,9,5,0,17
2136563,0,0,0,0,0,0,0,0,0,14,5,4,23,3,0,3,32,12,0,48
2136564,0,0,0,0,0,0,0,0,0,7,7,0,14,3,0,0,15,8,0,21
2136565,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,5,4,0,7
2136566,0,0,0,0,0,0,0,0,0,7,4,3,11,0,0,0,14,12,0,20
2136601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136605,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,3,0,13
2136606,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,13,8,0,15
2136607,0,0,0,0,0,0,0,0,0,10,5,0,15,0,0,3,16,5,0,19
2136611,0,0,0,0,0,0,0,0,0,8,5,0,11,0,0,0,14,9,0,24
2136612,0,0,0,0,0,0,0,0,0,5,5,0,9,0,0,0,9,13,0,27
2136613,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,9,6,0,14
2136614,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,4,4,0,10
2136615,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,9,5,0,12
2136616,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,9,9,0,14
2136617,0,0,0,0,0,0,0,0,0,5,8,0,11,0,0,0,15,18,0,39
2136618,0,0,0,0,0,0,0,0,5,6,7,0,19,0,0,0,23,15,0,45
2136619,0,0,0,0,0,0,0,0,0,11,5,0,14,0,0,0,14,16,0,26
2136620,0,0,0,0,0,0,0,0,0,7,3,0,11,0,0,0,11,6,0,20
2136621,0,0,0,0,0,0,0,0,0,9,4,0,14,0,0,0,14,9,0,20
2136622,0,0,0,0,0,0,4,0,4,11,3,0,14,3,0,4,19,16,0,32
2136623,0,0,0,0,0,0,0,0,0,6,11,0,13,3,0,3,13,5,0,23
2136624,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,8,7,0,16
2136625,0,0,0,0,0,0,0,0,0,4,0,3,7,0,6,4,12,0,0,13
2136626,0,0,0,0,0,0,0,0,0,5,0,3,13,0,0,0,14,8,0,19
2136627,0,0,0,0,0,0,0,0,0,3,5,0,12,0,3,4,18,10,0,26
2136628,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,8,3,0,12
2136629,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,10,3,0,10
2136630,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
2136631,0,0,0,0,0,0,0,0,0,10,3,0,12,0,3,3,11,8,0,23
2136632,0,0,0,0,0,0,0,0,3,31,15,3,48,4,8,7,60,27,3,84
2136633,0,0,0,0,0,0,0,0,0,8,3,0,11,0,0,0,17,3,0,22
2136634,0,0,0,0,0,0,0,0,0,8,7,0,15,0,0,0,15,13,0,26
2136635,0,0,0,0,0,0,0,0,0,3,3,3,11,0,0,0,6,9,0,17
2136801,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,8,3,0,14
2136802,0,0,0,0,0,0,0,0,0,10,0,0,15,0,0,0,16,7,0,17
2136803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136804,0,3,0,0,0,3,0,0,0,17,6,0,23,3,0,3,22,5,0,31
2136805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136806,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,3,9,8,0,15
2136807,0,0,0,0,0,0,0,0,0,6,3,0,12,0,0,3,15,18,0,31
2136808,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,9,11,0,20
2136809,0,0,0,0,0,0,0,0,0,11,5,0,16,0,0,0,17,5,0,22
2136810,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,9,3,0,19
2136811,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,9,12,0,24
2136812,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,6,0,11
2136813,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,3,0,5
2136814,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,3,5,0,14
2136815,0,0,0,0,0,0,0,0,0,11,6,0,17,0,0,0,17,17,0,28
2136816,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,3,12,5,0,20
2136817,0,0,0,0,0,0,0,0,0,9,3,0,13,3,0,3,15,7,0,21
2136818,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,13,5,0,15
2136819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136820,0,0,0,0,0,0,0,0,0,6,7,0,16,3,0,4,15,15,0,34
2136821,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,8,10,0,11
2136822,0,0,0,0,0,0,0,0,0,14,3,0,11,0,0,0,11,18,0,31
2136823,0,0,0,0,0,0,0,0,0,9,6,0,11,0,0,3,14,12,0,27
2136824,0,0,0,0,0,0,0,0,0,5,7,0,6,0,3,3,14,14,0,25
2136825,0,0,0,0,0,0,0,0,0,10,3,0,16,4,0,5,21,12,0,32
2136826,0,0,0,0,0,0,0,0,0,11,4,0,17,0,0,0,17,4,0,22
2136827,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,7
2136828,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,0,11,4,0,15
2136901,0,0,0,0,0,0,0,0,0,10,9,0,17,0,0,0,18,5,0,27
2136902,0,0,0,0,0,0,0,0,0,5,9,0,19,0,0,0,22,23,0,40
2136903,0,0,0,0,0,0,0,0,0,14,3,0,17,0,3,5,24,11,0,33
2136904,0,0,0,0,0,0,0,0,0,3,11,0,9,0,0,0,9,12,0,24
2136905,0,0,0,0,0,0,0,0,0,8,3,0,15,0,0,0,15,9,0,23
2136906,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,0,10,6,0,22
2136907,0,0,0,0,0,0,0,0,3,3,3,0,7,0,0,3,6,15,0,27
2136908,0,0,0,0,0,0,0,0,0,8,7,0,15,0,0,3,17,9,0,22
2136909,0,0,0,0,0,0,0,0,3,3,3,0,9,0,0,0,12,4,0,16
2136910,0,0,0,0,0,0,0,0,3,6,3,4,10,3,0,4,10,10,0,19
2136911,0,0,0,0,0,0,0,0,0,8,13,0,15,0,0,0,15,3,0,20
2136915,0,0,0,0,0,0,0,0,0,4,7,0,15,0,0,4,15,3,0,19
2136916,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,5,7,0,11
2136919,0,0,0,0,0,0,0,0,0,4,5,0,11,0,3,3,18,6,0,22
2136921,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,9,6,0,18
2136923,0,0,0,0,0,0,0,0,0,5,4,0,13,0,0,0,14,11,0,19
2136924,0,0,0,0,0,0,0,0,0,3,3,0,7,3,0,6,11,9,0,16
2136926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136927,0,0,0,0,0,0,0,0,0,9,3,0,12,0,0,0,12,13,0,28
2136928,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,8,0,0,5
2136929,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,10,3,0,16
2136930,0,0,0,0,0,0,0,0,0,9,5,0,11,0,0,0,16,14,0,23
2136931,0,0,0,0,0,0,0,0,0,5,6,0,12,0,0,0,12,10,0,21
2136932,0,0,0,0,0,0,0,0,0,5,4,0,7,0,0,0,7,6,0,17
2136933,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
2136934,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,5,10,0,16
2136935,0,0,0,0,0,0,0,0,0,4,6,0,10,0,3,3,13,8,3,22
2136938,0,0,0,0,0,0,3,0,3,10,3,3,13,0,0,0,16,8,0,27
2136939,0,0,0,0,0,0,0,0,3,11,10,0,18,0,3,5,20,10,0,32
2136940,0,0,0,0,0,0,0,0,0,5,4,0,6,0,0,0,12,7,0,13
2136941,0,0,0,0,0,0,0,0,0,6,3,0,10,0,3,3,13,11,0,18
2136942,0,0,0,0,0,0,0,0,0,8,6,0,13,0,0,4,16,7,0,23
2136943,0,0,0,0,0,0,0,0,0,7,4,0,10,0,0,0,13,11,0,23
2136944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136945,0,0,0,0,0,0,3,0,0,9,8,0,17,0,3,3,21,23,0,47
2136946,0,0,0,0,0,0,0,0,0,9,3,0,14,3,0,3,20,8,0,25
2136947,0,0,0,0,0,0,0,0,0,12,8,0,14,0,0,0,20,8,3,29
2136948,0,0,0,0,0,0,0,0,0,7,3,0,11,0,0,0,8,6,0,21
2136949,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
2136950,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
2136951,0,0,0,0,0,0,0,0,0,4,0,0,9,0,3,3,11,5,0,13
2136952,0,0,0,0,0,0,0,0,0,15,3,0,18,0,3,3,23,17,3,45
2136953,0,0,0,0,0,0,0,0,0,3,4,3,10,7,0,7,18,8,0,23
2136954,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,12,4,0,17
2136955,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,12,3,0,13
2136956,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,11,4,0,13
2136957,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,9,3,0,15
2136958,0,0,0,0,0,0,0,0,0,6,5,0,9,0,0,0,9,3,0,12
2136959,0,0,0,0,0,0,0,0,3,3,7,0,10,0,3,6,20,10,0,28
2136960,0,0,0,0,0,0,0,0,0,10,6,0,17,0,0,0,17,4,0,20
2136961,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,7,6,0,10
2136962,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,6,3,0,12
2136963,3,3,0,0,0,3,0,0,3,10,4,3,20,4,0,6,23,15,0,37
2136964,0,0,0,0,0,0,0,0,0,7,10,0,19,3,3,8,27,15,0,44
2136965,0,0,0,0,0,0,0,0,3,5,12,0,19,0,0,0,21,13,0,40
2136966,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,12,8,0,17
2136967,0,0,0,0,0,0,0,0,0,9,4,0,7,0,0,0,7,6,0,21
2136968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136969,0,0,0,0,0,0,0,0,0,10,12,0,17,0,0,3,23,17,0,44
2136970,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,0,5
2137001,0,0,0,0,0,0,0,0,0,6,6,0,10,0,0,3,14,4,0,15
2137002,0,0,0,0,0,0,0,0,3,5,3,0,9,0,3,3,11,7,0,22
2137003,0,0,0,0,0,0,0,0,0,7,5,3,19,3,3,3,23,13,0,36
2137004,0,0,0,0,0,0,0,0,0,5,9,0,20,0,0,0,19,12,0,32
2137006,0,0,0,0,0,0,0,0,0,12,13,0,28,0,0,0,28,12,0,35
2137008,0,0,0,0,0,3,0,0,3,26,14,0,39,0,0,0,40,22,0,59
2137009,0,0,0,0,0,0,0,0,0,11,13,0,20,0,0,0,20,11,0,35
2137010,0,0,0,0,0,0,0,0,0,11,6,0,20,0,3,3,23,3,0,32
2137011,0,0,0,0,0,0,0,0,0,15,13,0,27,0,0,0,27,12,0,45
2137012,0,0,0,0,0,0,0,0,0,5,6,0,13,0,0,0,13,12,0,25
2137014,0,0,0,0,0,0,0,0,0,10,12,0,24,3,0,0,21,10,0,35
2137015,0,0,0,0,0,0,0,0,0,9,5,0,12,0,0,0,17,9,0,23
2137016,0,0,0,0,0,0,0,0,0,11,4,0,11,0,0,0,11,8,0,27
2137017,0,0,0,0,0,0,3,0,3,5,12,0,15,0,0,0,16,7,0,25
2137018,0,0,0,0,0,0,0,0,3,7,8,3,16,0,4,4,17,5,0,28
2137019,0,0,0,0,0,0,0,0,0,11,10,0,21,0,0,0,21,18,0,38
2137020,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,15,8,0,21
2137021,0,0,0,0,0,0,0,0,0,6,4,0,8,0,0,0,8,4,0,15
2137022,0,0,0,0,0,0,0,0,0,10,8,0,14,0,0,3,15,8,0,25
2137025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137030,0,0,0,0,0,0,0,0,0,7,6,0,14,0,0,0,16,8,0,18
2137031,0,0,0,0,0,0,0,0,0,12,10,0,20,0,0,0,20,12,0,32
2137033,0,0,0,0,0,0,0,0,3,11,10,0,21,0,4,3,27,15,0,42
2137034,0,0,0,0,0,0,0,0,0,7,7,0,12,3,0,3,11,3,0,13
2137035,0,0,0,0,0,0,0,0,0,10,6,3,20,0,0,0,19,7,0,26
2137036,0,0,0,0,0,0,0,0,0,8,7,3,13,0,0,0,18,3,0,27
2137037,0,0,0,0,0,0,0,0,0,3,7,0,8,0,0,0,8,12,0,26
