"NRM_REGION","CATCHMENT","MMP_SITE_NAME","DEPTH","SITE_NO","LATITUDE","LONGITUDE","P_CODE","VISIT_NO","YEAR_CODE","SAMPLE_DATE","GROUP_CODE","COVER"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","13","2017","2017-08-06","Other","0"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","13","2017","2017-08-06","Soft Coral","7.38"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","13","2017","2017-08-06","Algae","56.13"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","13","2017","2017-08-06","Hard Coral","29.13"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","13","2017","2017-08-06","Other","0.13"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","13","2017","2017-08-06","Soft Coral","14.63"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","14","2018","2018-06-05","Algae","43.88"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","14","2018","2018-06-05","Hard Coral","48.13"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","14","2018","2018-06-05","Other","0.5"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","14","2018","2018-06-05","Soft Coral","7.5"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","14","2018","2018-06-05","Algae","50.5"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","14","2018","2018-06-05","Hard Coral","34.13"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","14","2018","2018-06-05","Other","0.13"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","14","2018","2018-06-05","Soft Coral","15.25"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","1","2005","2005-08-04","Algae","37.88"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","1","2005","2005-08-04","Hard Coral","61.38"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","1","2005","2005-08-04","Other","0.75"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","1","2005","2005-08-04","Soft Coral","0"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","1","2005","2005-08-04","Algae","29"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","1","2005","2005-08-04","Hard Coral","66.88"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","1","2005","2005-08-04","Other","1"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","1","2005","2005-08-04","Soft Coral","3.13"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","2","2006","2006-05-30","Algae","35.75"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","2","2006","2006-05-30","Hard Coral","63.75"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","2","2006","2006-05-30","Other","0.5"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","2","2006","2006-05-30","Soft Coral","0"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","2","2006","2006-05-30","Algae","18.25"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","2","2006","2006-05-30","Hard Coral","79.75"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","2","2006","2006-05-30","Other","0.75"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","2","2006","2006-05-30","Soft Coral","1.25"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","3","2007","2007-08-15","Algae","33.98"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","3","2007","2007-08-15","Hard Coral","65.52"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","3","2007","2007-08-15","Other","0.5"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","3","2007","2007-08-15","Soft Coral","0"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","3","2007","2007-08-15","Algae","31.38"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","3","2007","2007-08-15","Hard Coral","64.88"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","3","2007","2007-08-15","Other","0.88"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","3","2007","2007-08-15","Soft Coral","2.88"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","4","2008","2008-07-06","Algae","32.88"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","4","2008","2008-07-06","Hard Coral","65.13"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","4","2008","2008-07-06","Other","2"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","4","2008","2008-07-06","Soft Coral","0"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","4","2008","2008-07-06","Algae","40.29"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","4","2008","2008-07-06","Hard Coral","55.08"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","4","2008","2008-07-06","Other","0.13"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","4","2008","2008-07-06","Soft Coral","4.5"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","5","2009","2009-08-21","Algae","35.75"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","5","2009","2009-08-21","Hard Coral","62.25"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","5","2009","2009-08-21","Other","2"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","5","2009","2009-08-21","Soft Coral","0"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","5","2009","2009-08-21","Algae","39.38"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","5","2009","2009-08-21","Hard Coral","56.75"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","5","2009","2009-08-21","Other","1"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","5","2009","2009-08-21","Soft Coral","2.88"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","6","2010","2010-06-03","Algae","26.88"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","6","2010","2010-06-03","Hard Coral","69.38"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","6","2010","2010-06-03","Other","3.75"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","6","2010","2010-06-03","Soft Coral","0"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","6","2010","2010-06-03","Algae","41"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","6","2010","2010-06-03","Hard Coral","55.88"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","6","2010","2010-06-03","Other","1"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","6","2010","2010-06-03","Soft Coral","2.13"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","7","2011","2011-08-19","Algae","35.25"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","7","2011","2011-08-19","Hard Coral","62.63"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","7","2011","2011-08-19","Other","2"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","7","2011","2011-08-19","Soft Coral","0.13"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","7","2011","2011-08-18","Algae","36.93"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","7","2011","2011-08-18","Hard Coral","60.06"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","7","2011","2011-08-18","Other","1.63"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","7","2011","2011-08-18","Soft Coral","1.38"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","8","2012","2012-06-06","Algae","38.71"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","8","2012","2012-06-06","Hard Coral","59.66"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","8","2012","2012-06-06","Other","1.5"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","8","2012","2012-06-06","Soft Coral","0.13"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","8","2012","2012-06-06","Algae","55.99"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","8","2012","2012-06-06","Hard Coral","39.86"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","8","2012","2012-06-06","Other","0.63"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","8","2012","2012-06-06","Soft Coral","3.51"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","9","2013","2013-08-07","Algae","42.88"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","9","2013","2013-08-07","Hard Coral","55.75"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","9","2013","2013-08-07","Other","1.38"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","9","2013","2013-08-07","Soft Coral","0"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","9","2013","2013-08-08","Algae","64.8"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","9","2013","2013-08-08","Hard Coral","31.19"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","9","2013","2013-08-08","Other","0.5"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","9","2013","2013-08-08","Soft Coral","3.52"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","10","2014","2014-07-15","Algae","41.72"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","10","2014","2014-07-15","Hard Coral","57.03"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","10","2014","2014-07-15","Other","1.25"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","10","2014","2014-07-15","Soft Coral","0"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","10","2014","2014-07-15","Algae","54"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","10","2014","2014-07-15","Hard Coral","42.24"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","10","2014","2014-07-15","Other","0.13"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","10","2014","2014-07-15","Soft Coral","3.64"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","12","2016","2016-07-20","Algae","24.88"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","12","2016","2016-07-20","Hard Coral","74.25"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","12","2016","2016-07-20","Other","0.75"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","12","2016","2016-07-20","Soft Coral","0.13"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","12","2016","2016-07-20","Algae","34.75"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","12","2016","2016-07-20","Hard Coral","56.75"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","12","2016","2016-07-20","Other","1.13"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","12","2016","2016-07-20","Soft Coral","7.38"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","13","2017","2017-08-06","Algae","36.63"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","13","2017","2017-08-06","Hard Coral","62.75"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","13","2017","2017-08-06","Other","0.63"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","13","2017","2017-08-06","Soft Coral","0"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","13","2017","2017-08-06","Algae","53.63"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","13","2017","2017-08-06","Hard Coral","44.13"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","13","2017","2017-08-06","Other","0"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","13","2017","2017-08-06","Soft Coral","2.25"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","14","2018","2018-06-05","Algae","49.5"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","14","2018","2018-06-05","Hard Coral","49.63"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","14","2018","2018-06-05","Other","0.88"
"Wet Tropics","Johnstone","Franklands West","5","1","-17.226967","146.090367","IN","14","2018","2018-06-05","Soft Coral","0"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","14","2018","2018-06-05","Algae","57.38"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","14","2018","2018-06-05","Hard Coral","39.88"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","14","2018","2018-06-05","Other","0"
"Wet Tropics","Johnstone","Franklands West","5","2","-17.212583","146.075733","IN","14","2018","2018-06-05","Soft Coral","2.75"
"Wet Tropics","Johnstone","High Island East","2","1","-17.15815","146.0147","IN","1","2005","2005-09-04","Algae","54.5"
"Wet Tropics","Johnstone","High Island East","2","1","-17.15815","146.0147","IN","1","2005","2005-09-04","Hard Coral","25.88"
"Wet Tropics","Johnstone","High Island East","2","1","-17.15815","146.0147","IN","1","2005","2005-09-04","Other","6.13"
"Wet Tropics","Johnstone","High Island East","2","1","-17.15815","146.0147","IN","1","2005","2005-09-04","Soft Coral","13.5"
"Wet Tropics","Johnstone","High Island East","2","2","-17.163217","146.01245","IN","1","2005","2005-09-04","Algae","40.88"
"Wet Tropics","Johnstone","High Island East","2","2","-17.163217","146.01245","IN","1","2005","2005-09-04","Hard Coral","53"
"Wet Tropics","Johnstone","High Island East","2","2","-17.163217","146.01245","IN","1","2005","2005-09-04","Other","2.13"
"Wet Tropics","Johnstone","High Island East","2","2","-17.163217","146.01245","IN","1","2005","2005-09-04","Soft Coral","4"
"Wet Tropics","Johnstone","High Island East","2","1","-17.15815","146.0147","IN","2","2006","2006-05-27","Algae","37"
"Wet Tropics","Johnstone","High Island East","2","1","-17.15815","146.0147","IN","2","2006","2006-05-27","Hard Coral","35.63"
"Wet Tropics","Johnstone","High Island East","2","1","-17.15815","146.0147","IN","2","2006","2006-05-27","Other","13.63"
"Wet Tropics","Johnstone","High Island East","2","1","-17.15815","146.0147","IN","2","2006","2006-05-27","Soft Coral","13.75"
"Wet Tropics","Johnstone","High Island East","2","2","-17.163217","146.01245","IN","2","2006","2006-05-31","Algae","27.88"
"Wet Tropics","Johnstone","High Island East","2","2","-17.163217","146.01245","IN","2","2006","2006-05-31","Hard Coral","65.25"
"Wet Tropics","Johnstone","High Island East","2","2","-17.163217","146.01245","IN","2","2006","2006-05-31","Other","3.63"
"Wet Tropics","Johnstone","High Island East","2","2","-17.163217","146.01245","IN","2","2006","2006-05-31","Soft Coral","3.25"
"Wet Tropics","Johnstone","High Island East","2","1","-17.15815","146.0147","IN","3","2007","2007-07-07","Algae","36"
"Wet Tropics","Johnstone","High Island East","2","1","-17.15815","146.0147","IN","3","2007","2007-07-07","Hard Coral","38.38"
