SA2_MAINCODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
210051441,0,0,0,0,4,10,4,0,0,0,0,0,0,0,0,18,0,0,0,4,0,34,46,45,0,11,9,7,7,0,0,157,0,0,0,0,0,15,15,0,0,0,0,0,0,0,3,45,0,0,0,8,3,4,3,3,0,0,0,0,0,0,0,22,0,0,0,20,8,15,12,0,0,3,0,0,0,0,10,71,0,11,40,50,21,18,11,0,0,4,0,0,0,0,3,152,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,13,58,36,84,107,57,9,19,19,22,22,23,15,490,0,52,169,260,132,319,490,570,70,113,116,178,140,87,80,2788
210051442,0,0,0,0,0,3,8,14,3,0,0,0,3,3,0,29,0,0,0,0,0,60,81,71,5,6,10,8,10,8,3,258,0,0,0,0,4,8,5,6,0,0,3,0,0,0,3,30,0,0,0,20,8,19,10,0,0,0,0,0,0,0,6,71,0,0,0,32,23,53,41,14,0,4,0,0,0,0,4,176,0,0,17,38,12,11,12,24,3,4,0,0,0,4,3,121,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,20,0,0,0,0,3,7,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,26,0,3,5,35,72,133,154,161,15,23,35,24,60,18,18,766,0,26,95,242,209,575,1090,1230,150,195,205,168,193,107,115,4607
210051443,0,0,0,0,4,0,6,3,0,0,0,8,0,0,0,17,0,0,0,3,9,96,107,170,18,25,21,14,11,17,9,491,0,0,0,0,3,11,19,11,3,0,0,0,12,0,7,74,0,0,0,7,6,8,7,0,0,0,0,0,0,0,0,30,0,0,0,54,50,74,51,34,9,4,4,7,3,3,8,299,0,4,38,64,23,18,18,18,3,3,0,4,0,0,4,211,0,0,0,0,0,3,0,5,0,3,0,0,9,0,0,25,0,0,0,0,4,14,8,5,0,0,3,0,0,0,5,45,0,0,0,0,0,0,3,12,0,0,0,0,4,0,0,20,0,3,23,61,59,137,185,176,45,37,48,45,33,26,45,934,0,61,183,388,280,716,1245,1749,278,330,370,278,265,218,211,6574
210051444,0,0,0,0,3,3,0,15,0,0,0,0,0,0,0,25,0,0,0,5,4,32,80,267,27,49,27,25,14,15,17,560,0,0,0,0,0,14,7,7,0,0,0,0,0,0,0,30,0,0,0,5,0,3,0,0,0,0,0,3,0,0,3,19,0,0,0,50,50,69,84,60,4,6,7,3,0,0,12,353,0,11,10,32,8,8,5,28,4,4,8,3,0,4,0,138,0,0,0,0,0,3,4,6,0,3,4,0,3,0,5,33,0,0,0,0,0,11,6,7,0,0,0,0,0,0,0,25,0,0,0,0,0,0,12,21,0,3,0,0,0,0,0,30,0,0,8,35,49,95,131,246,49,48,51,56,77,63,36,946,0,52,86,209,180,478,1204,2409,367,349,405,444,375,302,220,7087
210051445,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,8,10,19,10,11,3,3,4,3,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,3,5,14,5,0,0,0,0,0,0,0,4,36,0,4,15,10,4,3,13,6,11,0,3,3,0,0,0,75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,5,9,12,21,11,54,3,19,6,0,11,0,3,162,0,28,70,88,56,96,168,296,57,50,46,19,26,26,45,1068
211011251,0,0,0,5,15,15,15,3,0,3,0,8,4,0,0,72,0,0,3,13,3,35,13,65,5,6,3,0,3,0,3,148,0,0,0,0,3,5,13,10,0,4,0,5,3,3,0,47,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,10,0,43,130,161,42,54,30,25,10,0,0,10,0,0,7,509,0,0,0,3,0,3,10,3,0,3,3,0,0,0,0,31,0,0,0,0,25,37,14,22,6,0,3,0,3,0,8,117,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,14,46,47,64,53,79,69,68,11,20,19,17,11,6,15,545,13,202,328,387,267,512,610,743,137,136,120,110,97,53,89,3806
211011254,0,0,0,6,20,27,31,24,0,3,0,3,0,3,0,129,0,0,0,24,12,78,173,142,22,17,8,14,3,0,4,510,0,0,0,3,4,8,7,7,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,43,113,223,73,42,45,26,11,5,0,8,4,0,19,603,0,0,3,7,0,3,13,8,0,0,0,0,3,0,0,46,0,0,0,3,50,41,17,14,3,0,0,3,3,3,0,134,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12,0,10,32,60,95,95,139,65,7,14,17,18,8,9,9,582,10,135,300,472,456,770,1168,1175,202,187,133,184,83,50,119,5435
211011255,0,0,0,0,11,9,3,14,0,0,0,0,0,0,0,40,0,0,0,15,13,20,22,18,0,0,0,0,0,3,3,94,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,10,0,12,31,71,44,34,37,11,6,0,0,7,0,0,3,257,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,24,36,40,50,37,12,3,0,0,0,0,0,0,208,0,46,111,243,212,248,227,149,23,39,17,18,12,8,32,1387
211011256,0,0,0,3,30,30,24,22,3,9,0,3,0,0,4,120,0,0,6,65,28,96,92,94,14,9,7,7,0,6,4,419,0,0,0,3,7,6,7,4,0,0,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,3,3,0,0,0,0,0,0,0,0,3,28,0,25,84,150,103,67,33,24,9,6,5,8,14,0,14,542,0,0,0,3,0,0,9,8,0,0,3,0,0,0,0,27,0,0,0,0,84,35,15,3,0,0,0,0,0,0,4,147,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,12,37,134,153,149,123,60,17,14,6,8,10,3,8,722,3,103,301,622,676,955,911,706,159,117,107,96,86,46,128,5038
211011257,0,0,0,0,11,22,23,14,5,4,0,0,5,0,0,83,0,0,3,9,16,67,53,29,3,3,6,0,0,0,4,204,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,16,50,80,41,38,51,12,10,3,4,0,0,0,3,301,0,0,0,0,3,3,6,9,0,0,0,0,0,0,0,19,0,0,0,0,29,26,10,20,0,0,0,0,0,0,0,89,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,0,7,11,57,65,75,46,33,0,0,9,10,4,0,4,327,0,45,139,272,271,496,506,350,39,60,50,58,35,15,48,2385
211011258,0,0,0,6,16,20,31,27,0,0,4,3,6,0,0,113,0,0,6,29,54,153,83,64,8,8,3,6,4,4,7,424,0,0,0,0,3,3,9,0,0,0,0,0,3,0,0,16,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,21,0,0,0,8,8,5,0,0,0,0,0,0,0,0,0,22,0,27,55,83,65,44,26,44,0,3,8,3,0,0,4,371,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,22,0,0,0,0,40,47,7,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,7,21,120,154,182,71,16,8,3,3,5,3,0,6,606,0,98,204,454,492,913,593,415,57,57,44,71,38,23,61,3513
211011259,0,0,0,0,17,20,38,11,0,0,0,0,0,0,0,88,0,0,10,26,9,57,50,57,13,0,0,12,8,0,3,245,0,0,0,0,4,9,7,0,0,0,0,0,0,0,0,23,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,3,49,99,163,85,46,28,10,10,11,4,0,0,4,22,536,0,0,0,0,4,3,7,3,0,0,0,0,3,0,0,29,0,0,0,0,107,69,16,22,3,0,0,0,3,0,6,224,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,10,3,33,75,101,105,123,95,44,10,20,3,9,11,0,18,639,7,185,349,490,556,760,910,853,139,169,126,118,124,57,135,4982
211011260,0,0,3,7,41,22,37,12,0,5,0,6,0,0,0,125,0,3,3,42,55,152,173,85,3,8,11,11,8,5,12,583,0,0,0,0,4,5,9,17,0,7,0,0,3,0,0,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,11,8,86,164,212,85,55,34,35,0,10,3,6,5,0,19,722,0,0,0,0,3,3,14,10,3,0,0,0,3,3,0,44,0,0,0,8,123,64,17,9,0,3,0,0,3,3,7,232,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,16,0,83,43,102,147,175,139,43,9,11,11,3,10,8,33,817,22,305,458,643,875,1338,1457,1142,162,175,183,192,212,103,207,7474
211011446,0,0,0,9,36,17,23,14,3,3,0,0,0,0,0,117,0,0,11,13,7,22,62,62,10,18,9,4,5,3,0,231,0,0,0,0,3,5,21,20,3,0,4,3,5,8,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,93,271,384,153,106,79,55,8,8,3,0,5,0,51,1215,0,0,0,7,6,5,10,13,6,0,0,4,5,3,0,63,0,0,0,0,9,25,16,15,0,4,0,3,0,0,0,85,0,0,0,0,5,0,0,4,0,0,0,0,4,0,0,11,3,32,51,79,67,92,121,98,10,11,8,15,4,6,41,645,25,284,586,684,485,606,845,886,141,127,134,135,101,69,216,5320
211011447,0,0,3,7,17,7,28,14,0,0,3,0,0,0,0,85,0,0,10,10,0,10,41,44,10,6,3,4,3,6,0,160,0,0,0,0,5,5,3,12,3,3,9,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,156,234,102,54,51,36,3,8,5,4,0,3,37,777,0,0,0,10,7,5,12,11,0,0,0,0,0,0,0,50,0,0,0,0,14,22,8,5,0,0,0,0,0,0,3,57,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,16,3,17,40,62,42,70,55,33,8,17,6,5,4,0,11,364,11,183,412,464,322,343,461,501,82,86,81,71,48,29,107,3196
211011448,0,0,0,8,26,32,24,15,0,4,0,0,3,0,3,108,0,0,6,11,6,21,41,27,4,6,16,0,0,0,0,147,0,0,0,3,4,3,3,8,0,0,0,0,0,0,3,29,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,16,0,63,147,244,100,97,48,41,3,13,13,0,0,3,26,800,0,0,0,5,4,7,15,6,0,0,0,0,0,0,3,42,0,0,0,0,16,3,4,7,0,3,0,3,4,0,0,35,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,21,30,71,69,76,82,46,6,6,0,5,8,7,6,431,5,183,350,513,339,477,531,498,95,91,66,31,51,33,85,3344
211011449,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,96,47,35,36,17,7,0,0,3,0,0,11,291,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,11,6,4,16,13,3,0,4,0,0,3,0,0,68,0,26,94,125,80,90,100,48,12,7,4,8,12,0,19,628
211021261,0,0,3,4,21,15,78,46,0,3,0,0,0,3,0,182,0,0,4,14,0,14,4,8,0,0,0,3,0,0,0,65,0,0,0,0,3,6,7,3,0,0,0,3,3,0,3,28,0,3,3,4,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,14,3,63,94,146,74,62,89,35,14,9,4,4,16,0,17,628,0,0,0,10,12,10,15,7,0,0,3,0,3,3,4,60,0,0,0,0,40,7,3,3,0,0,0,0,0,0,0,59,0,0,0,0,0,0,14,8,0,0,0,0,3,0,0,22,0,41,46,92,52,96,61,29,3,17,9,3,10,9,7,476,13,311,423,473,475,723,764,537,103,114,110,111,111,51,111,4439
211021262,0,0,4,3,14,19,43,19,0,0,0,0,3,0,0,105,0,0,0,11,3,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,10,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,84,124,67,60,70,59,4,7,5,0,0,0,4,518,0,0,0,3,8,3,21,6,0,0,0,0,3,0,0,44,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,7,0,11,23,22,24,39,31,13,8,0,0,3,0,0,0,180,7,114,241,277,245,278,282,154,19,30,17,28,22,11,39,1759
211031263,0,0,0,0,10,18,18,16,0,0,0,0,5,0,0,72,0,0,0,7,0,17,11,31,4,0,4,0,0,6,0,86,0,0,0,0,0,7,3,14,0,3,3,0,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,41,104,205,60,37,37,32,5,0,0,3,0,0,14,540,0,3,0,0,0,0,5,3,0,0,0,0,3,0,0,28,0,0,0,0,13,32,13,4,4,0,0,0,0,0,0,71,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,12,0,4,20,33,47,66,67,68,6,4,4,3,5,0,3,343,6,101,205,333,254,355,381,396,60,53,28,24,50,27,50,2314
211031265,3,0,0,8,32,18,84,23,0,7,5,3,7,6,0,198,0,3,6,15,4,20,17,12,0,7,5,3,0,0,0,91,0,0,0,0,0,0,6,9,0,0,3,0,0,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,54,150,255,121,93,114,81,3,5,5,8,0,4,11,917,0,0,0,4,5,9,14,6,0,3,3,0,0,0,0,49,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,17,0,22,26,54,62,46,42,50,0,14,4,10,0,9,13,363,15,193,339,512,399,353,497,391,33,81,51,65,52,37,64,3080
211031266,0,0,6,8,20,8,28,12,3,0,0,0,3,4,4,99,0,0,0,16,8,22,19,30,9,7,6,9,3,3,3,139,0,0,0,0,3,8,19,31,5,0,3,5,5,0,3,79,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,12,7,72,132,163,79,46,63,52,17,11,3,3,15,0,37,705,0,3,3,3,4,10,13,7,7,4,0,0,0,0,0,64,0,0,0,0,58,37,23,13,0,3,8,0,0,3,3,142,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,21,3,31,43,51,78,92,140,214,71,92,90,46,82,49,25,1111,13,232,313,397,399,514,852,1161,249,265,283,264,301,141,164,5548
211031267,0,0,4,4,13,13,22,12,3,10,0,0,0,0,3,85,0,6,3,17,4,22,24,30,0,4,0,10,3,3,0,124,0,0,0,0,3,10,5,32,4,7,13,10,20,8,10,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7,74,184,266,139,89,100,39,18,12,4,11,6,3,22,971,0,0,0,10,4,12,16,18,3,7,3,14,5,0,0,96,0,0,0,0,33,10,4,3,3,0,0,0,5,3,0,63,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,19,0,29,27,65,58,66,103,177,46,53,72,67,61,20,22,868,18,226,334,509,408,470,782,910,170,204,205,233,194,109,144,4908
211031268,0,0,0,3,10,8,23,28,3,7,0,0,0,0,0,89,0,0,3,8,7,9,3,3,0,0,3,0,0,0,0,41,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,79,108,56,32,49,21,3,5,0,0,3,3,8,413,0,0,0,0,0,4,15,4,0,0,0,0,0,0,0,37,0,0,0,0,17,10,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,18,54,43,36,39,27,3,6,9,8,10,0,9,281,4,133,211,295,210,261,346,301,29,38,49,38,49,22,53,2044
211031450,0,0,0,3,22,9,12,12,0,0,0,3,0,0,3,66,0,3,0,7,0,3,9,11,0,5,0,0,0,0,0,45,0,0,0,0,4,3,9,14,0,0,8,5,7,4,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,10,10,75,192,277,100,65,46,31,6,17,5,0,5,3,17,839,0,0,0,7,5,3,11,4,5,0,4,3,0,0,0,48,0,0,0,0,9,5,11,8,0,0,0,0,0,0,0,40,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,19,0,15,20,55,37,59,81,209,44,54,88,71,52,38,31,848,14,169,343,460,261,312,412,614,131,142,172,158,130,85,108,3499
211031451,0,0,0,0,24,8,20,31,0,4,7,0,3,0,0,93,0,0,9,6,3,11,13,21,0,0,3,0,0,0,4,75,0,0,0,0,0,3,7,10,3,7,9,3,0,3,0,47,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,85,154,225,88,65,49,46,8,3,7,3,11,0,37,784,0,0,0,5,3,5,6,0,0,0,0,0,0,0,0,39,0,0,0,0,12,11,3,4,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,23,34,42,46,44,83,141,18,48,43,27,37,14,3,625,7,208,313,408,262,274,450,551,78,102,120,97,110,55,87,3130
211031452,0,0,3,0,3,0,7,11,0,3,4,3,4,0,0,39,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,12,0,0,0,0,0,3,9,4,0,0,0,3,0,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,45,89,24,33,10,14,0,0,0,0,0,6,4,235,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,3,7,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,7,4,25,13,17,24,20,3,13,3,4,9,3,0,150,0,51,85,152,76,101,144,129,40,31,24,17,25,11,16,909
211041269,0,0,3,7,13,6,18,20,0,0,0,0,3,0,0,68,0,0,0,14,11,30,28,34,8,9,13,8,7,4,5,177,0,0,0,0,13,11,17,10,6,0,0,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,52,62,64,29,15,32,16,0,10,0,0,0,0,8,295,0,0,0,7,4,3,7,8,0,0,7,0,5,0,0,33,0,0,0,4,140,55,10,18,9,3,0,7,0,3,4,251,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,15,0,22,28,49,83,80,64,44,6,11,6,23,6,14,6,465,10,152,293,291,442,591,740,697,145,149,164,188,184,73,97,4214
211041270,0,0,0,3,12,10,34,20,3,5,3,6,3,6,0,98,0,0,6,7,4,22,13,11,0,0,4,6,9,3,0,94,0,0,0,0,7,7,10,11,0,0,0,3,6,0,0,42,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,16,0,54,99,114,76,50,74,38,8,14,3,9,5,3,10,567,0,3,0,0,3,6,13,4,0,6,0,4,0,0,0,52,0,0,0,0,83,43,15,14,3,3,4,5,0,4,3,174,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,19,14,75,83,100,109,114,0,27,20,23,25,15,20,644,5,194,284,366,432,656,969,946,147,196,206,219,226,95,136,5076
211041271,0,0,0,3,15,8,16,5,0,3,4,0,0,4,3,62,0,0,3,5,0,15,12,18,0,3,4,7,8,0,0,83,0,0,0,3,3,6,13,21,0,0,6,5,0,3,0,60,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,12,3,38,61,76,37,33,38,20,5,14,3,0,8,0,6,355,0,0,0,3,4,6,10,3,0,0,0,0,0,0,0,24,0,0,0,0,96,56,15,22,6,3,0,0,3,3,4,212,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,14,0,17,27,45,91,89,67,90,23,18,20,27,37,9,25,589,4,117,210,277,388,541,709,796,130,201,168,166,207,92,121,4141
211041272,0,0,0,0,11,10,11,11,0,0,0,0,0,0,0,41,0,4,7,13,4,16,43,20,6,3,3,0,3,0,3,127,0,0,0,0,5,9,6,4,3,0,0,0,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,3,37,86,89,47,38,38,24,11,0,0,3,3,0,8,392,0,0,3,3,3,8,17,3,0,8,0,7,0,0,0,51,0,0,0,0,68,44,14,6,0,4,0,3,0,3,4,153,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,7,0,22,20,46,70,84,61,55,11,13,9,3,3,0,6,405,8,135,206,214,319,477,678,663,140,133,111,112,116,56,72,3437
211041273,0,0,0,5,9,7,24,18,3,0,8,0,0,0,0,74,0,0,4,29,22,56,49,37,3,15,6,0,16,8,5,229,0,0,0,0,0,0,6,4,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,3,44,93,89,50,39,48,36,7,9,6,0,7,0,8,433,0,0,0,3,5,7,8,8,0,3,0,0,0,0,0,37,0,0,0,4,67,37,9,7,9,3,0,3,0,0,3,144,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,36,48,70,94,75,61,35,8,10,7,7,7,4,9,466,4,228,434,446,471,762,862,798,160,158,187,129,154,54,125,4976
211051274,0,0,0,3,10,12,7,15,0,0,0,0,0,0,8,64,0,0,0,6,0,3,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,91,175,77,60,80,71,7,7,4,7,7,5,18,654,0,0,0,10,11,6,13,9,3,3,0,0,0,0,5,64,0,0,0,0,6,0,0,3,0,3,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,12,22,53,30,24,23,24,3,3,6,3,0,4,8,218,0,107,206,315,223,181,224,191,21,30,24,14,22,10,60,1630
