SA2_MAINCODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
213051365,0,0,0,0,0,167,8,21,0,0,0,0,0,3,6,218,10,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,33,5,6,0,0,0,0,0,0,0,38,1177,513,767,155,197,114,99,87,57,92,3250,1966,2493,4876,574,589,589,588,576,341,231,12820,203,122,262,43,52,68,83,95,106,92,1135,21,9,28,3,9,5,4,0,4,6,93,2194,2622,5166,619,646,658,679,675,450,326,14045,3,3,0,0,0,0,0,0,0,12,30,3368,3141,5935,774,847,772,776,768,510,437,17329
213051366,0,0,0,0,0,44,4,9,0,0,0,0,0,3,5,71,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,16,529,262,431,113,136,90,70,78,17,47,1781,1319,1776,3681,524,525,519,520,453,236,201,9747,133,104,206,46,58,61,84,76,89,118,985,15,16,23,5,3,7,5,8,3,7,89,1467,1894,3912,571,587,590,613,537,330,324,10820,0,3,3,0,0,0,0,3,0,271,280,2002,2155,4344,687,721,680,679,614,353,645,12882
213051368,0,0,0,0,0,308,5,3,0,0,0,0,3,0,11,333,34,0,0,0,0,0,0,0,0,4,35,47,3,0,0,0,0,0,0,0,0,53,52,0,0,0,0,0,0,0,0,9,61,0,0,0,0,0,0,0,0,0,0,0,101,3,0,0,0,0,0,0,0,6,111,3,0,0,0,0,0,0,0,0,0,0,134,3,0,0,0,0,0,0,0,12,150,807,94,96,12,9,40,20,9,12,43,1134,618,133,324,55,76,100,61,79,37,43,1514,167,22,38,18,18,26,23,72,60,23,450,13,0,0,0,0,0,0,3,0,3,20,792,155,356,68,90,121,85,151,95,71,1980,3,0,0,0,0,0,0,0,0,6,11,1596,251,452,85,102,164,99,157,109,115,3127
213051369,0,0,0,0,6,124,8,7,4,0,3,0,0,0,5,155,16,0,0,0,0,0,0,0,0,3,23,6,0,0,0,0,0,0,0,0,0,6,6,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,29,0,4,0,0,0,0,0,0,3,35,1083,382,457,95,88,73,39,31,31,70,2335,747,938,1791,207,204,239,161,179,104,110,4670,84,41,163,19,13,19,32,39,43,43,495,9,14,18,0,0,0,0,0,0,8,43,835,989,1968,229,219,258,199,218,150,158,5213,10,3,0,0,0,0,0,0,0,0,14,1923,1371,2424,318,303,327,234,251,183,226,7566
213051464,0,0,0,0,0,37,3,7,0,0,3,3,0,0,3,57,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,14,533,186,486,119,159,152,106,109,58,46,1950,766,591,851,156,184,188,159,150,58,58,3154,75,46,105,47,39,39,43,50,22,42,519,5,4,3,0,0,0,0,0,0,0,17,838,642,958,203,226,224,204,200,83,103,3687,0,0,0,3,0,0,0,0,0,0,8,1368,832,1449,326,386,379,311,310,135,152,5643
213051465,0,0,0,0,0,182,11,15,3,3,3,0,0,0,0,224,15,0,0,0,0,0,0,0,0,0,21,10,0,3,0,0,0,0,0,0,0,14,15,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,25,3,4,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,46,4,4,0,0,0,0,0,0,0,53,1094,375,521,153,150,108,87,111,46,49,2698,1612,1452,1719,269,288,280,252,232,109,101,6321,251,90,182,42,55,74,60,57,38,56,908,17,14,8,4,0,3,0,3,6,0,52,1881,1559,1909,316,342,355,307,292,154,158,7277,3,0,0,0,0,0,0,0,0,0,8,2973,1937,2429,472,493,464,399,401,205,210,9982
213051466,0,0,0,0,0,13,3,4,0,3,0,0,0,3,3,33,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,421,313,531,133,153,112,111,86,39,54,1948,652,1145,1793,333,341,254,219,246,150,100,5237,70,59,145,50,44,65,38,54,34,62,620,3,0,10,0,0,0,3,0,0,3,26,725,1203,1940,384,390,319,262,302,185,165,5881,0,0,3,0,3,0,0,0,0,3,9,1149,1520,2478,517,546,427,371,389,228,218,7836
213051467,0,0,0,0,0,291,7,17,0,3,3,0,0,0,11,335,56,0,0,0,0,0,0,0,0,5,59,27,0,0,0,0,0,0,0,0,0,33,21,3,0,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,0,3,0,3,63,0,0,0,0,0,0,0,0,0,0,0,104,3,3,0,0,0,0,3,0,11,125,1284,156,213,49,76,40,34,32,20,58,1961,1146,466,1117,162,177,223,204,168,96,69,3830,238,60,284,53,44,94,105,114,97,52,1150,16,0,9,0,6,3,0,0,0,5,41,1401,529,1405,213,227,322,317,282,194,130,5023,5,0,0,0,0,0,0,0,0,4,6,2689,686,1622,264,307,356,347,312,214,193,6987
213051468,0,0,0,0,0,133,4,3,0,0,0,0,0,0,8,148,13,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,32,0,3,0,0,0,0,0,0,0,32,793,90,146,26,47,22,14,21,20,32,1203,394,163,432,42,65,47,65,58,34,24,1329,56,11,100,15,12,18,15,21,30,17,289,0,0,3,0,0,0,0,0,3,0,16,456,179,530,57,77,72,81,78,62,36,1625,0,0,0,0,0,0,0,0,0,0,0,1250,271,675,82,120,89,88,98,81,71,2831
214011370,0,0,0,0,4,263,5,3,0,0,0,0,0,0,37,312,73,0,0,0,0,0,0,0,0,21,100,34,0,0,0,0,0,0,0,0,22,54,7,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,3,3,43,0,0,0,0,0,0,0,0,38,82,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,55,180,1650,217,238,61,58,62,24,26,10,103,2437,892,341,587,69,85,64,80,35,33,74,2265,105,31,43,6,12,6,16,6,7,34,263,12,10,0,0,0,0,0,0,0,9,31,1014,380,627,76,91,76,98,51,40,116,2557,8,0,0,0,0,0,0,0,0,6,15,2666,598,873,140,143,135,121,75,48,220,5011
214011371,0,0,0,0,3,459,16,7,0,0,0,3,0,0,14,489,108,0,0,0,0,0,0,0,0,12,128,34,0,0,0,0,0,0,0,0,3,32,13,3,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,8,55,0,0,0,0,0,0,0,0,0,0,3,158,4,0,0,0,0,0,0,0,19,183,2225,232,225,72,63,38,45,36,19,90,3039,719,222,380,81,88,113,116,87,38,41,1872,106,27,51,12,8,17,17,25,16,20,300,10,3,8,4,0,0,0,0,0,4,28,829,252,436,94,96,134,132,118,58,67,2199,3,0,0,0,0,0,0,0,4,3,16,3057,476,659,167,156,171,178,153,76,158,5253
214011372,0,0,0,0,4,444,0,7,0,0,0,0,0,0,18,465,120,0,0,0,0,0,0,0,0,13,131,37,0,0,0,0,0,0,0,0,3,41,11,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,9,58,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,19,191,1947,177,205,34,48,24,16,35,9,82,2575,592,186,267,35,36,54,38,30,17,28,1275,110,31,30,4,0,9,17,12,22,21,251,5,0,0,0,0,0,0,0,0,0,10,708,215,301,43,32,66,50,44,35,48,1542,3,3,0,6,0,0,0,0,0,6,18,2658,397,505,80,82,92,67,79,43,141,4139
214011373,0,0,0,3,3,394,4,4,0,4,0,0,0,0,25,421,134,3,3,0,0,0,0,0,0,18,158,25,0,0,0,0,0,0,0,0,8,27,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,4,35,5,0,0,0,0,0,0,0,0,3,4,163,3,3,0,0,0,0,0,0,22,194,1991,250,218,68,40,36,21,21,14,92,2761,515,143,229,43,19,25,33,16,19,34,1082,35,8,14,4,7,7,8,9,8,8,97,0,0,4,0,0,0,0,0,0,3,6,548,155,244,45,30,32,43,23,30,42,1186,4,0,0,0,0,0,0,0,0,8,14,2548,406,464,116,66,70,61,46,38,139,3957
214011374,0,0,0,0,3,360,3,0,0,0,3,0,0,0,5,377,59,0,0,0,0,0,0,0,0,8,65,23,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,87,3,0,0,0,0,0,0,0,4,93,2298,226,217,32,30,31,22,16,8,63,2936,463,96,127,25,28,11,19,9,12,10,802,36,12,12,0,0,3,3,3,3,3,69,9,3,0,0,0,3,0,0,0,0,9,502,113,131,25,28,16,25,17,14,14,886,9,0,0,0,0,0,0,0,0,0,7,2802,337,351,56,59,48,51,31,22,76,3828
214011375,0,0,0,0,3,300,3,3,0,0,0,3,0,0,4,323,79,0,0,0,0,0,0,0,0,4,84,16,0,0,0,0,0,0,0,0,0,16,12,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,111,4,0,0,0,0,0,0,0,4,114,1560,160,180,53,42,54,26,14,15,72,2183,493,132,158,28,35,40,36,35,9,22,986,52,14,13,7,3,3,3,9,4,9,126,8,3,0,0,3,0,0,0,0,4,14,549,152,171,35,40,45,47,42,15,39,1126,3,0,0,0,0,0,0,0,0,3,12,2118,306,351,90,81,93,74,63,32,116,3321
214011376,0,0,0,0,0,95,7,8,0,3,0,0,0,0,3,120,15,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,21,1038,228,269,69,53,52,25,28,17,57,1834,581,244,304,39,38,28,28,28,12,35,1348,61,10,26,9,0,3,5,11,15,13,152,8,0,0,0,0,0,0,0,0,0,10,647,260,334,47,44,34,35,37,27,47,1507,3,0,0,0,0,0,0,0,0,3,3,1686,490,599,115,96,82,59,64,44,102,3344
214021377,0,0,0,0,3,331,0,0,0,0,0,0,0,0,11,343,41,0,0,0,0,0,0,0,0,7,48,30,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,3,88,1145,89,110,15,10,23,15,7,12,45,1474,488,14,21,4,10,9,3,10,4,12,580,69,0,3,0,0,0,0,0,0,4,82,4,0,0,0,0,0,0,0,0,0,4,568,14,21,4,15,9,5,6,9,16,663,3,0,0,0,0,0,0,0,0,0,7,1716,103,132,18,26,34,23,14,19,66,2148
214021378,0,0,0,0,0,62,0,0,0,0,0,0,0,0,3,66,25,0,0,0,0,0,0,0,0,8,33,6,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,11,38,471,37,28,5,7,4,0,3,5,24,584,67,8,12,0,0,0,0,4,3,7,100,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,66,11,12,0,0,0,3,4,3,8,113,3,0,0,0,0,0,0,0,0,0,3,545,47,33,9,7,3,3,3,6,32,695
214021379,0,0,0,0,5,427,5,7,0,0,0,0,0,0,15,461,84,0,0,0,0,0,0,0,0,8,92,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,7,103,2128,166,169,26,28,17,12,8,5,90,2644,235,47,80,10,22,7,32,12,10,13,463,20,0,4,0,0,0,0,3,7,3,37,3,0,0,0,0,0,0,0,0,0,4,255,46,88,11,21,10,28,9,20,15,503,11,0,0,0,0,0,0,0,0,3,20,2395,213,254,36,46,27,44,22,25,105,3167
214021380,0,0,0,0,0,775,19,11,4,4,0,0,3,0,27,842,197,3,5,0,0,0,0,0,0,27,229,43,0,0,0,0,0,0,0,0,8,50,6,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,15,66,3,0,0,0,0,0,0,0,0,0,3,245,3,5,0,0,0,0,0,0,40,291,2912,335,481,126,93,69,52,70,11,157,4295,510,71,100,26,36,33,34,12,10,22,856,52,3,9,0,0,3,3,9,5,16,95,4,0,0,0,0,0,0,0,0,0,4,559,76,104,26,34,36,42,19,16,39,959,7,0,0,0,0,0,0,0,0,0,13,3480,410,584,153,130,105,95,85,31,196,5263
214021381,0,0,0,0,4,348,12,3,0,0,0,3,0,0,13,379,98,3,3,0,0,0,0,0,0,9,113,20,0,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,124,3,4,0,0,0,0,0,0,12,148,1992,442,403,66,69,103,73,41,20,84,3289,409,75,81,20,19,18,39,39,36,21,757,23,0,3,0,0,0,16,17,9,13,82,3,0,0,0,0,0,0,0,0,0,8,430,75,87,20,19,22,54,61,37,40,837,0,3,0,0,0,0,0,0,0,3,11,2428,518,491,86,82,122,127,104,59,123,4136
214021382,0,0,0,0,0,384,17,3,0,0,0,0,0,0,15,429,100,3,4,0,0,0,0,0,0,20,128,17,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,7,32,0,0,0,0,0,0,0,0,0,0,0,125,3,4,0,0,0,0,0,0,21,153,1932,392,516,98,74,70,44,29,26,82,3251,316,56,64,11,7,3,17,14,3,13,502,18,0,7,3,0,0,0,3,0,6,44,0,0,0,0,0,0,0,0,0,0,3,335,53,68,14,7,8,20,13,3,19,548,3,0,0,0,0,0,0,0,0,3,4,2271,446,586,107,76,83,64,42,27,106,3803
214021383,0,0,0,0,4,401,4,0,0,0,0,0,0,0,7,410,67,0,0,0,0,0,0,0,0,6,75,40,0,0,0,0,0,0,0,0,3,40,9,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0,0,0,0,0,3,56,3,0,0,0,0,0,0,0,0,0,3,129,0,0,0,0,0,0,0,0,7,135,1316,111,120,27,9,11,12,10,8,64,1682,507,21,40,18,11,19,7,10,3,19,660,88,4,3,0,0,0,0,4,0,10,101,16,0,0,0,0,0,0,0,0,0,18,605,29,46,19,15,19,4,14,6,30,782,11,0,0,0,0,0,0,0,0,0,17,1937,136,163,48,20,24,17,19,9,96,2476
214021384,0,0,0,3,6,588,9,9,3,0,0,0,0,0,36,640,210,0,0,0,0,0,0,0,0,17,231,48,0,0,0,0,0,0,0,0,11,58,9,0,0,0,0,0,0,0,0,4,17,3,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0,0,0,0,0,14,72,0,0,0,0,0,0,0,0,0,3,3,277,0,0,0,0,0,0,0,0,30,308,1973,123,123,44,23,15,3,24,14,120,2459,477,54,100,9,20,6,17,5,3,42,736,66,3,6,3,3,4,5,7,0,12,100,8,0,0,0,0,0,0,0,0,3,7,551,55,101,15,18,14,20,13,3,55,843,6,0,0,0,0,0,0,0,0,7,10,2530,184,223,59,39,30,21,36,16,179,3318
214021385,0,0,0,0,0,282,0,4,0,0,0,0,0,0,13,298,63,0,0,0,0,0,0,0,0,13,74,14,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,14,92,1702,142,175,21,19,14,6,11,9,74,2167,249,36,40,13,16,11,20,11,10,13,422,11,0,0,0,0,0,0,6,0,6,29,3,0,4,0,0,0,0,0,0,0,7,259,40,47,13,22,11,22,22,9,13,458,4,0,0,0,0,0,0,0,0,0,6,1966,176,222,34,41,20,34,31,15,90,2630
215011386,0,0,0,3,8,62,0,0,0,0,0,0,0,0,10,72,19,0,0,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,34,255,33,41,16,9,5,4,3,10,22,395,73,17,77,13,12,4,3,15,3,11,226,10,5,3,0,0,0,10,20,7,9,57,0,0,0,0,0,0,0,0,0,0,6,80,14,83,13,12,9,12,31,10,19,285,3,0,0,0,0,0,0,0,0,171,175,340,49,124,32,22,10,17,36,15,217,857
215011387,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,8,136,15,24,0,3,0,3,0,0,15,189,16,3,4,3,0,0,0,4,3,3,39,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,3,4,3,0,0,0,4,3,3,45,0,0,0,0,0,0,0,0,0,0,3,159,14,30,3,3,0,4,4,7,12,234
215011388,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,99,18,0,0,0,0,0,0,0,0,0,21,14,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,38,372,44,50,10,8,20,9,11,9,16,544,100,36,193,27,25,13,16,10,11,9,435,8,0,9,4,4,0,0,4,7,5,38,0,0,0,0,0,0,0,0,0,0,3,109,38,202,35,25,13,14,13,12,13,483,3,0,0,0,0,0,0,0,0,3,7,486,85,251,36,39,28,31,19,24,35,1034
215011389,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,85,14,5,0,0,4,3,3,0,10,114,7,5,7,0,0,0,0,5,0,0,34,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,5,14,0,0,0,0,5,0,0,43,0,0,0,0,0,0,0,0,0,0,0,96,12,25,0,3,4,4,9,0,9,159
215011390,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,33,11,0,0,0,0,0,0,0,0,3,14,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,18,210,17,24,5,3,0,4,0,0,9,280,26,30,68,7,11,14,8,8,0,6,183,3,3,50,3,3,0,12,3,0,0,82,0,0,0,0,3,0,0,0,0,0,3,28,32,123,12,20,17,18,8,0,6,264,0,0,0,0,0,0,0,0,0,0,0,241,46,141,20,26,18,20,16,0,16,548
215011391,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,26,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,129,4,6,3,4,3,0,0,0,8,157,25,6,6,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,27,6,6,0,0,3,0,3,4,3,57,0,0,0,0,0,0,0,0,0,0,0,156,8,15,6,3,3,0,3,4,14,209
215011392,0,0,0,0,0,43,0,0,0,0,0,0,0,0,5,46,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,293,25,24,5,3,4,4,6,0,22,382,50,18,51,14,11,21,13,16,6,12,209,0,0,0,0,3,4,7,11,4,3,38,0,0,0,0,0,0,0,0,0,0,0,51,20,48,14,15,24,22,29,7,15,249,0,0,0,0,0,0,0,0,0,0,5,343,44,74,23,20,28,27,35,7,37,631
215011393,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,100,4,6,0,0,0,0,0,0,0,118,22,5,0,0,3,4,0,0,0,0,36,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,20,5,3,0,3,4,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,124,10,12,3,4,3,0,0,0,4,164
