SA2_MAINCODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
213041360,17,0,238,26,296,13,3,316,0,339,0,24,17,0,45,0,45,0,0,0,0,0,0,4,23,326,37,3,364,0,389,0,0,0,0,0,0,0,245,345,34,3,384,0,627,82,10,0,0,12,0,90,11,192,5,0,198,0,207,0,14,19,0,29,0,29,0,0,0,0,3,0,3,11,205,24,0,228,0,246,0,0,0,0,0,0,0,94,209,24,0,240,0,330,18,0,0,0,0,0,16,3,90,7,0,96,0,102,0,3,7,0,14,0,14,0,0,0,0,0,0,0,3,94,17,0,110,0,110,0,0,0,0,0,0,0,22,94,17,0,111,0,133,2222,205,8,4,217,3,2441,296,2682,87,11,2779,0,3073,3,154,118,0,272,0,273,8,13,0,12,22,0,27,297,2843,206,20,3070,0,3368,0,0,0,0,0,4,4,2519,3051,209,23,3285,6,5819
213041461,5,0,31,3,79,4,0,85,0,83,0,0,9,0,9,0,9,0,0,0,0,0,0,0,3,85,6,0,92,0,97,0,0,0,0,0,0,0,33,89,6,0,98,0,128,20,0,0,0,0,0,20,3,61,3,0,58,0,61,0,3,8,0,9,0,9,0,0,0,0,0,0,0,3,60,6,0,70,0,70,0,0,0,0,0,0,0,29,60,6,0,70,0,95,8,0,0,0,0,0,8,0,26,0,0,32,0,34,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,34,3,0,32,0,38,0,0,0,0,0,0,0,10,34,3,0,32,0,44,347,28,0,0,28,4,376,37,549,19,9,580,0,615,0,29,39,0,67,0,67,3,0,0,3,5,0,6,37,583,60,10,653,0,690,3,0,0,0,0,0,3,387,609,60,10,673,4,1068
213041462,9,0,39,0,81,10,0,92,0,92,0,13,8,0,21,0,21,0,3,0,0,3,0,3,0,92,20,0,112,0,114,0,0,0,0,0,0,0,32,95,20,0,119,0,150,14,3,0,0,3,0,17,0,61,6,0,66,0,68,0,5,8,0,15,0,16,0,0,0,0,0,0,0,3,66,11,0,83,0,85,0,0,0,0,0,0,0,12,68,11,0,80,0,94,8,0,0,0,0,0,9,0,13,0,0,17,0,17,0,3,0,0,6,0,6,0,0,0,0,0,0,0,0,18,3,0,25,0,25,0,0,0,0,0,0,0,8,18,3,0,25,0,32,442,56,0,0,56,3,502,89,940,53,12,1005,0,1091,3,104,52,0,154,0,154,0,3,0,0,3,0,3,95,1045,105,12,1165,0,1254,0,0,0,0,0,0,0,535,1106,105,12,1223,3,1759
213041463,23,0,265,25,293,8,0,304,0,322,0,11,15,0,24,0,24,0,0,0,0,4,0,4,25,302,30,0,332,0,352,3,0,0,0,0,0,3,271,319,27,0,353,0,618,101,7,0,0,7,0,107,21,166,6,0,166,0,189,0,15,7,0,19,0,19,0,0,0,0,0,0,0,21,180,10,0,188,0,210,0,0,0,0,0,0,0,120,185,10,0,198,0,320,33,3,0,0,3,0,34,4,82,4,0,87,0,86,0,5,8,0,11,0,11,0,0,0,0,0,0,0,4,87,14,0,100,0,99,0,0,0,0,0,0,0,37,92,14,0,100,0,132,1976,212,3,0,215,3,2193,257,2407,76,14,2492,0,2750,0,92,89,0,185,0,182,0,17,3,3,25,0,25,256,2513,172,15,2701,0,2956,3,3,0,0,3,0,5,2239,2725,176,15,2915,3,5159
213051361,23,0,368,25,136,4,5,144,0,168,0,19,16,0,35,0,34,0,0,0,0,0,0,0,22,150,21,6,176,0,202,0,0,0,0,0,0,3,364,174,21,6,205,0,566,185,8,0,0,8,0,197,10,96,4,3,103,0,116,0,18,9,0,31,0,31,0,0,0,0,0,0,0,10,108,16,3,132,0,139,0,0,0,0,0,0,0,201,119,16,3,142,0,337,85,3,0,0,9,0,89,3,57,0,0,59,0,61,0,4,5,0,13,0,12,0,0,0,0,0,0,0,3,58,9,0,65,0,77,0,0,0,0,0,0,0,87,68,7,0,72,0,166,1909,131,0,0,134,0,2040,156,1337,69,10,1415,4,1577,3,137,112,4,250,0,252,0,6,0,4,11,0,11,155,1482,178,19,1680,4,1836,7,3,0,0,3,4,15,2069,1615,177,19,1812,10,3893
213051362,11,0,220,22,127,5,0,131,0,153,0,15,36,0,56,0,55,0,0,0,0,0,0,0,24,137,48,0,189,0,212,0,0,0,0,0,0,0,234,149,48,0,200,0,427,104,4,0,0,4,0,107,11,102,13,0,108,0,125,0,11,23,0,36,0,36,0,0,0,0,0,0,0,11,113,33,0,142,0,160,0,0,0,0,0,0,0,114,114,33,0,149,0,263,54,4,0,0,4,0,63,5,44,3,0,48,0,52,0,6,13,0,20,0,20,0,0,0,0,0,0,0,5,50,13,0,62,0,71,0,0,0,0,0,0,0,59,54,13,0,65,0,132,1368,97,3,0,100,3,1470,198,1415,100,7,1519,0,1715,0,152,280,0,425,0,432,4,7,4,0,11,0,10,206,1567,377,7,1957,0,2162,3,0,0,0,0,0,5,1569,1662,380,7,2050,5,3626
213051363,0,0,47,3,69,5,0,74,0,80,0,5,17,0,22,0,22,0,0,0,0,0,0,0,3,72,23,0,98,0,98,0,0,0,0,0,0,0,52,73,23,0,96,0,145,20,0,0,0,0,0,22,0,43,3,0,46,0,50,0,10,9,0,17,0,17,0,0,0,0,0,0,0,0,49,14,0,62,0,66,0,0,0,0,0,0,0,25,52,14,0,64,0,90,10,0,0,0,0,0,10,0,25,0,0,25,0,25,0,4,0,0,7,0,7,0,0,0,0,0,0,0,0,31,0,0,32,0,32,0,0,0,0,0,0,0,10,31,0,0,32,0,42,421,38,0,0,38,0,458,63,869,47,0,918,0,980,0,67,131,0,200,0,200,3,9,0,3,8,0,12,67,943,185,3,1125,0,1188,0,0,0,0,0,0,0,490,983,185,3,1166,0,1651
213051365,25,0,321,24,405,19,0,425,0,449,0,40,18,0,63,0,60,0,0,0,0,3,0,4,24,448,40,4,493,0,514,0,0,0,0,0,0,0,320,472,42,4,514,0,833,101,8,0,0,8,0,109,12,201,4,0,209,0,216,0,29,12,0,41,0,41,0,3,0,5,3,0,6,12,231,18,3,254,0,266,0,0,0,0,0,0,0,113,240,18,3,260,0,374,37,4,0,0,4,0,44,3,96,3,0,92,0,95,0,9,6,0,18,0,18,0,0,0,0,0,0,0,3,105,8,0,115,0,115,0,0,0,0,0,0,0,39,109,8,0,114,0,160,2552,227,9,3,239,5,2792,282,5794,132,21,5942,0,6220,10,378,110,4,486,0,495,9,24,0,8,36,3,40,297,6198,233,30,6459,3,6758,0,14,0,0,14,0,16,2847,6431,247,33,6709,8,9566
213051366,4,0,77,11,234,14,3,249,0,261,0,16,6,0,26,0,26,0,5,0,0,6,0,6,11,253,21,3,278,0,291,0,0,0,0,0,0,0,81,261,21,3,285,0,369,28,3,0,0,3,0,29,3,123,3,0,124,0,127,0,11,3,0,17,0,17,0,0,0,0,0,0,0,3,131,7,0,144,0,148,0,0,0,0,0,0,0,26,131,7,0,146,0,171,4,0,0,0,0,0,6,3,48,0,0,48,0,51,0,0,5,0,6,0,6,0,0,0,0,0,0,0,3,50,5,0,52,0,54,0,0,0,0,0,0,0,9,48,5,0,51,0,67,899,129,0,0,129,0,1027,169,4247,155,40,4441,4,4613,6,245,79,3,321,0,326,0,28,0,18,47,0,47,173,4518,231,61,4809,4,4988,0,0,0,6,7,10,19,1068,4651,231,68,4947,19,6030
213051368,10,0,183,10,36,0,0,36,0,47,0,6,11,0,15,0,15,0,0,0,0,0,0,0,10,47,11,0,53,0,64,0,0,0,0,0,0,0,185,47,10,0,63,0,241,82,4,0,0,8,0,89,3,26,0,0,23,0,28,0,0,4,0,3,0,4,0,0,0,0,0,0,0,5,25,3,0,33,0,37,0,0,0,0,0,0,0,86,26,8,0,37,0,124,32,3,0,0,3,0,31,0,13,0,0,13,0,13,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,13,3,0,16,0,16,0,0,0,0,0,0,0,32,18,3,0,19,0,49,1142,52,3,3,56,0,1202,79,327,13,3,339,0,417,3,43,95,0,143,0,145,0,0,6,0,4,0,4,81,369,110,4,483,0,567,3,0,0,0,0,0,3,1228,421,114,5,540,0,1768
213051369,7,0,292,20,118,5,0,124,0,145,0,9,20,0,29,0,29,0,0,0,0,0,0,0,24,127,23,0,146,0,175,0,0,0,0,0,0,0,311,128,23,0,153,3,468,114,3,0,0,3,0,118,3,73,4,0,75,0,81,0,8,9,0,14,0,14,0,0,0,0,0,0,0,3,82,17,0,96,0,100,0,0,0,0,0,0,0,115,87,17,0,103,0,215,36,0,0,0,0,0,36,3,34,6,0,42,0,47,0,0,8,0,12,0,12,0,0,0,0,0,0,0,3,36,10,0,50,0,57,0,0,0,0,0,0,0,37,36,10,0,50,0,88,2836,111,0,0,111,4,2951,183,1801,59,4,1865,0,2050,4,145,122,0,264,0,270,0,11,0,5,13,0,20,191,1954,178,14,2146,0,2339,3,5,0,0,5,4,10,3028,2072,178,14,2264,12,5299
213051464,4,0,179,10,91,3,0,97,0,106,0,10,9,0,24,0,24,0,0,0,0,0,0,0,10,98,17,0,118,0,127,0,0,0,0,0,0,0,182,107,17,0,121,0,305,79,5,0,0,5,0,85,14,55,3,0,62,0,73,0,8,0,0,10,0,10,0,0,0,0,0,0,0,14,63,11,0,72,0,84,0,0,0,0,0,0,0,92,72,11,0,81,0,174,40,0,0,0,0,0,40,3,32,0,0,32,0,35,0,7,4,0,10,0,10,0,0,0,0,0,0,0,3,38,5,0,46,0,43,0,0,0,0,0,0,0,46,38,5,0,46,0,86,1528,91,0,0,91,0,1615,197,1064,46,6,1112,0,1307,0,100,54,0,151,0,157,0,14,0,0,14,0,14,199,1174,96,7,1275,0,1470,0,0,0,0,0,0,0,1727,1262,96,7,1366,0,3093
213051465,22,0,305,23,209,6,0,222,0,248,0,20,13,0,30,0,36,0,3,0,0,3,0,3,25,238,17,0,259,0,281,0,0,0,0,0,0,0,308,256,18,3,276,0,585,110,3,0,0,3,0,116,4,124,5,0,130,0,137,0,14,11,0,24,0,21,0,0,0,0,0,0,0,8,136,17,0,147,0,155,0,0,0,0,0,0,0,114,144,17,0,159,0,270,43,3,0,0,3,0,46,7,64,5,0,63,0,70,0,9,14,0,15,0,18,0,0,0,0,0,0,0,7,69,15,0,80,0,88,0,0,0,0,0,0,0,54,71,15,0,83,0,138,2766,185,0,5,198,0,2963,303,2708,92,11,2804,0,3114,7,142,89,0,228,0,236,0,9,0,8,12,0,13,314,2852,179,22,3051,5,3363,9,0,0,0,0,3,9,3085,3036,180,27,3244,8,6337
213051466,0,3,132,6,86,10,0,95,0,104,0,3,11,0,11,0,11,0,0,0,0,0,0,0,6,94,21,0,114,0,120,0,0,0,0,0,0,0,132,91,21,0,115,3,253,51,3,0,0,3,0,49,0,55,3,0,60,0,56,0,4,6,0,7,0,7,0,0,0,0,0,0,0,0,62,5,0,63,0,65,0,0,0,0,0,0,0,50,63,5,0,68,0,117,15,0,0,0,0,0,15,0,26,0,0,27,0,27,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,26,3,0,28,0,28,0,0,0,0,0,0,0,15,26,3,0,28,0,44,1386,123,0,3,128,8,1521,151,2143,50,4,2199,0,2345,3,103,60,3,171,0,172,0,11,0,3,14,0,14,151,2255,114,9,2377,0,2531,0,11,0,0,11,0,13,1542,2393,114,15,2518,5,4071
213051467,11,0,215,22,97,8,0,106,0,130,0,23,55,0,77,0,77,0,0,0,0,0,0,0,22,120,63,0,178,0,207,0,0,0,0,0,0,0,234,122,63,0,188,0,420,91,0,0,0,0,0,92,9,63,0,0,63,0,77,0,13,26,0,42,0,42,0,0,0,0,0,0,0,9,77,26,0,102,0,116,0,0,0,0,0,0,0,103,77,26,0,108,0,210,47,3,0,0,3,0,50,3,25,4,0,27,0,31,0,3,12,0,18,0,18,0,0,0,0,0,0,0,3,30,11,0,42,0,44,0,0,0,0,0,0,0,49,32,11,0,46,0,93,1523,88,0,0,88,0,1619,141,1092,82,8,1181,0,1324,3,201,381,0,584,0,586,6,12,0,0,10,0,18,150,1307,462,6,1773,0,1924,0,0,0,0,0,7,7,1676,1395,462,6,1861,7,3545
213051468,10,0,210,14,29,3,0,30,0,42,0,4,7,0,13,0,13,0,0,0,0,0,0,0,14,32,9,0,46,0,61,0,0,0,0,0,0,0,217,42,9,0,53,3,268,93,3,0,0,3,0,103,3,23,0,0,23,0,26,0,4,5,0,7,0,7,0,0,0,0,0,0,0,3,26,5,0,30,0,33,0,0,0,0,0,0,0,102,27,5,0,33,0,132,44,0,0,0,0,0,43,0,9,3,0,12,0,14,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,14,3,0,12,0,16,0,0,0,0,0,0,0,46,13,3,0,17,0,65,1449,59,0,3,64,3,1516,64,411,22,0,434,4,495,7,45,50,10,100,0,107,0,6,0,0,6,0,6,67,457,71,9,541,4,606,3,0,0,0,0,3,3,1516,518,71,8,598,9,2127
214011370,11,0,303,11,67,4,0,74,0,78,0,7,6,0,15,0,15,0,0,0,0,0,0,0,11,73,11,0,87,0,91,0,0,0,0,0,0,0,299,88,11,0,96,0,392,98,3,0,0,3,0,104,13,60,0,0,60,0,72,0,7,3,0,10,0,10,0,0,0,0,0,0,0,13,63,3,0,71,0,80,0,0,0,0,0,0,0,108,70,3,0,74,0,181,33,0,0,0,0,0,33,0,21,0,0,21,0,23,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,21,4,0,23,0,27,0,0,0,0,0,0,0,30,21,4,0,23,0,58,2435,103,3,0,105,4,2539,123,707,25,3,734,0,858,5,62,35,0,94,0,95,3,4,0,3,6,0,6,130,772,59,7,834,0,959,7,3,0,0,3,13,19,2565,876,57,4,937,12,3520
214011371,8,0,243,10,37,7,0,41,0,51,0,4,4,0,6,0,6,0,0,0,0,0,0,0,10,48,7,0,49,0,61,0,0,0,0,0,0,0,244,48,7,0,55,0,305,86,0,0,0,0,0,87,4,28,3,0,34,0,35,0,4,3,0,7,0,7,0,0,0,0,0,0,0,4,35,4,0,40,0,40,0,0,0,0,0,0,0,91,34,4,0,39,0,127,37,0,0,0,0,0,41,0,15,3,0,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,18,0,23,0,0,0,0,0,0,0,40,23,3,0,21,0,65,2117,62,0,11,70,0,2184,111,389,28,0,419,0,531,0,48,19,0,62,0,63,0,7,0,3,14,0,15,108,445,49,10,496,0,610,0,0,0,0,0,4,4,2225,502,49,16,568,12,2807
214011372,4,0,183,11,23,0,0,23,0,27,0,3,0,0,4,0,9,0,0,0,0,0,0,0,12,23,4,0,27,0,36,0,0,0,0,0,0,0,181,28,4,0,34,0,220,64,3,0,0,3,0,61,0,8,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,12,0,8,0,0,0,0,0,0,0,59,8,3,0,10,0,73,25,0,0,0,0,0,25,8,5,0,0,8,0,12,0,3,3,0,6,0,6,0,0,0,0,0,0,0,8,5,3,0,12,0,16,0,0,0,0,0,0,0,30,5,3,0,12,0,39,1740,68,0,0,68,3,1819,120,260,12,0,274,0,390,3,36,15,0,46,0,50,0,0,0,0,0,0,0,122,290,29,3,322,0,446,0,0,0,0,0,6,6,1870,360,29,3,390,9,2266
214011373,14,0,396,11,53,5,0,60,0,74,0,3,4,0,3,0,3,0,0,0,0,0,0,3,13,55,10,0,65,0,75,0,0,0,0,0,0,0,400,69,10,0,77,0,473,192,4,3,0,3,0,199,7,31,0,0,31,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,0,0,34,0,33,0,0,0,0,0,0,0,198,36,3,0,34,0,239,112,3,0,0,3,0,111,3,13,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,13,0,13,0,0,0,0,0,0,0,114,17,0,0,17,0,129,2907,87,3,0,90,3,2999,146,320,20,0,338,3,489,0,6,6,0,15,0,15,0,0,0,0,0,0,3,146,328,29,0,356,3,506,3,0,0,0,0,0,3,3058,411,29,0,446,8,3512
214011374,10,0,567,19,26,0,0,26,0,47,0,3,0,0,3,0,3,0,0,0,0,0,0,0,19,29,0,0,29,0,48,0,0,0,0,0,0,0,581,38,0,0,38,0,617,216,4,0,0,4,0,215,0,18,0,0,18,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,219,17,0,0,17,0,239,106,3,0,0,3,0,107,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,7,0,7,0,0,0,0,0,0,0,104,9,0,0,12,0,114,4046,82,3,0,80,5,4137,140,176,0,3,180,0,320,0,13,3,0,17,0,24,0,0,0,0,0,0,0,141,192,3,4,203,0,342,0,0,0,0,0,5,5,4190,272,6,4,285,9,4486
214011375,8,0,165,11,21,0,0,22,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,22,0,27,0,0,0,0,0,0,4,169,21,0,0,25,0,196,62,4,0,0,3,0,67,3,13,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,13,0,12,0,0,0,0,0,0,0,72,10,0,0,10,0,80,26,0,0,0,0,0,26,4,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,8,0,0,0,0,0,0,0,32,8,0,0,8,0,33,1804,63,0,5,65,6,1878,113,200,8,0,209,0,321,0,14,6,0,20,0,20,3,0,0,0,0,0,3,113,215,14,0,226,0,343,8,0,0,0,0,0,6,1925,274,14,5,295,5,2229
214011376,5,0,282,8,64,0,0,64,0,73,0,3,0,0,8,0,8,0,0,0,0,0,0,0,8,65,5,0,74,0,84,3,0,0,0,0,0,3,285,73,5,0,80,0,365,93,3,0,0,3,0,94,6,46,0,0,46,0,47,0,3,0,0,3,0,3,0,0,0,0,0,0,0,6,48,0,0,48,0,54,0,0,0,0,0,0,0,100,49,0,0,49,0,149,42,0,0,0,0,0,43,4,17,0,0,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,22,0,28,0,0,0,0,0,0,0,45,18,3,0,20,0,65,2266,64,0,0,67,4,2337,149,516,5,0,530,0,673,3,15,24,0,38,0,39,4,6,0,5,11,0,10,154,537,30,8,571,0,726,6,0,0,0,0,0,6,2430,601,32,8,639,4,3067
214021377,4,0,179,4,7,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,8,0,11,0,0,0,0,0,0,0,180,13,0,0,14,0,192,62,0,0,0,0,0,62,0,14,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,11,0,15,0,0,0,0,0,0,0,63,13,0,0,12,0,76,28,0,0,0,0,0,28,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,28,3,0,0,3,0,29,1268,28,0,0,28,5,1303,28,56,7,0,65,0,88,3,0,0,0,0,0,3,0,0,0,0,0,0,0,25,56,7,0,65,0,91,0,0,0,0,0,0,0,1294,92,7,0,97,5,1391
214021378,3,0,123,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,121,3,0,0,3,0,126,42,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,3,0,43,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,775,11,0,0,11,0,784,13,14,0,0,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,0,0,14,0,28,6,0,0,0,0,5,7,798,23,0,0,23,5,817
214021379,0,0,386,4,3,0,0,3,0,15,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,3,3,0,9,0,17,0,0,0,0,0,0,0,393,3,3,0,9,0,403,117,0,0,0,0,0,120,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,117,4,0,0,4,0,124,42,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,49,3069,49,4,0,48,0,3118,79,70,0,0,72,0,159,0,0,7,3,11,0,11,0,0,0,0,0,0,0,79,70,8,3,86,0,166,8,0,0,0,0,0,8,3156,118,10,3,134,6,3293
