SA2_MAINCODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
211011255,..,94,4,98,0,98,..,6,0,6,0,6,..,32,3,35,0,35,..,17,4,15,0,15,..,52,0,52,0,52,..,3,0,3,0,3,..,7,0,4,0,4,..,102,11,115,0,115,..,129,9,140,0,140,..,7,0,5,0,5,..,6,0,6,0,6,..,9,0,9,0,9,..,8,0,8,0,8,..,9,0,9,0,9,..,30,0,29,0,29,..,5,0,5,0,5,..,0,0,0,0,0,..,15,0,15,0,20,..,9,0,9,0,9,..,13,0,13,0,13,..,30,0,30,0,30,..,8,0,8,0,8,..,59,0,59,0,59,..,22,0,27,0,27,..,15,0,21,0,21,..,6,0,4,0,4,..,13,0,13,0,13,..,15,6,16,0,14,..,125,12,132,0,132,..,1002,97,1100,7,1103,..,8,0,9,285,297,5183,1010,98,1111,290,6580
211011256,..,257,22,278,0,284,..,16,0,16,0,16,..,157,6,162,0,161,..,79,6,87,0,87,..,223,16,233,3,239,..,8,0,8,0,8,..,76,3,79,0,83,..,549,31,582,3,588,..,263,24,286,4,284,..,21,6,29,0,29,..,55,16,72,0,72,..,9,0,9,0,9,..,11,0,11,0,11,..,78,27,102,0,102,..,71,4,75,0,75,..,35,5,40,0,40,..,6,0,6,0,5,..,44,6,57,0,57,..,60,3,62,0,62,..,55,6,54,0,54,..,79,0,79,0,83,..,28,0,24,0,24,..,214,8,220,0,224,..,67,14,81,0,81,..,138,8,142,0,142,..,10,3,12,0,12,..,32,3,35,0,35,..,86,18,104,0,104,..,433,76,509,11,519,..,3937,678,4615,36,4651,..,37,0,33,438,474,10095,3969,681,4656,471,15215
211011257,..,122,13,130,0,135,..,5,0,5,0,5,..,67,0,67,0,72,..,37,0,42,0,42,..,117,5,124,0,124,..,33,0,38,0,38,..,25,0,25,0,25,..,288,8,303,0,303,..,99,11,109,3,113,..,0,0,3,0,3,..,26,15,38,0,38,..,6,0,6,0,6,..,11,0,11,0,11,..,24,8,36,0,36,..,42,0,41,0,41,..,9,0,9,0,9,..,6,0,6,0,4,..,12,0,10,0,10,..,17,0,17,0,17,..,33,3,34,0,41,..,23,0,23,0,23,..,19,0,19,0,19,..,95,3,101,0,99,..,46,0,46,0,46,..,42,8,49,0,54,..,12,0,12,0,12,..,3,0,3,0,3,..,78,26,106,0,106,..,208,48,256,3,260,..,1812,303,2120,17,2136,..,11,0,14,150,158,5708,1821,307,2129,165,8005
211011258,..,187,13,199,0,203,..,13,0,13,0,13,..,137,0,137,0,137,..,44,3,47,0,47,..,244,3,253,0,253,..,18,3,17,0,17,..,43,3,44,0,44,..,507,13,514,0,514,..,221,16,239,0,245,..,17,0,17,0,17,..,17,10,28,0,25,..,34,0,37,0,37,..,8,0,8,0,8,..,37,9,53,0,53,..,87,10,91,0,91,..,24,3,29,0,29,..,7,0,7,0,7,..,16,4,16,0,16,..,15,0,15,0,15,..,23,0,23,0,23,..,51,0,51,0,51,..,27,0,25,0,25,..,113,3,115,0,115,..,61,3,67,0,66,..,142,11,151,0,151,..,11,0,13,0,13,..,21,3,19,0,19,..,97,29,127,0,127,..,350,46,398,3,400,..,2813,377,3186,15,3207,..,26,0,26,273,301,7066,2835,377,3211,290,10573
211011259,..,188,23,210,0,210,..,8,0,8,0,8,..,139,3,141,0,141,..,88,6,99,0,99,..,152,7,162,0,162,..,13,0,13,0,13,..,149,6,153,0,153,..,544,31,575,0,577,..,137,15,149,0,148,..,3,0,6,0,6,..,65,26,94,4,95,..,12,0,12,0,12,..,4,0,4,0,4,..,45,7,45,7,50,..,32,7,38,0,38,..,18,0,18,0,18,..,0,0,0,0,0,..,46,5,49,0,49,..,39,0,40,0,40,..,55,6,62,0,62,..,70,4,71,0,71,..,19,0,19,0,19,..,182,14,191,0,198,..,54,7,60,3,64,..,85,4,93,0,93,..,23,3,24,0,24,..,24,4,30,0,30,..,139,39,173,3,173,..,330,112,439,8,445,..,3781,832,4615,39,4655,..,26,3,33,448,481,8799,3802,836,4642,486,13926
211011260,..,262,50,303,3,312,..,31,0,31,0,31,..,270,12,278,0,282,..,119,6,122,0,122,..,315,5,314,4,321,..,29,5,32,0,32,..,106,4,114,0,115,..,874,31,908,3,911,..,198,17,222,0,219,..,29,0,33,0,33,..,88,45,128,0,133,..,4,5,12,3,16,..,16,0,16,0,16,..,73,5,72,0,75,..,33,0,38,0,38,..,23,3,26,0,26,..,0,0,0,0,0,..,24,0,23,3,28,..,29,0,29,0,29,..,99,9,110,0,110,..,57,0,55,0,55,..,53,0,53,0,53,..,243,10,251,0,251,..,62,9,65,0,65,..,248,6,257,6,267,..,30,10,38,0,38,..,17,3,23,0,23,..,125,50,179,0,182,..,449,95,543,10,555,..,5664,1136,6800,52,6854,..,50,10,59,416,477,10473,5713,1144,6861,473,17805
211011446,..,102,13,115,6,117,..,28,3,27,0,27,..,135,10,145,0,145,..,94,13,108,0,108,..,164,13,176,6,186,..,17,0,17,0,20,..,169,20,181,0,186,..,609,50,661,10,668,..,118,19,136,3,141,..,42,3,47,0,47,..,51,26,80,0,80,..,0,0,0,0,0,..,6,0,6,0,6,..,72,20,94,0,94,..,75,4,83,0,83,..,29,3,34,0,37,..,4,0,4,0,4,..,33,14,41,0,41,..,46,4,50,0,54,..,52,3,54,0,56,..,64,3,65,4,67,..,11,0,11,0,11,..,164,5,172,7,178,..,87,10,94,0,100,..,69,0,74,0,74,..,62,15,72,0,72,..,7,0,7,0,7,..,57,25,76,0,76,..,322,83,403,27,434,..,2992,575,3562,82,3651,..,66,11,75,1057,1134,17307,3059,582,3639,1141,22096
211011447,..,74,7,77,0,79,..,0,0,0,0,0,..,54,0,54,0,54,..,42,5,49,0,49,..,96,7,105,0,105,..,13,0,13,0,13,..,74,6,79,3,81,..,280,24,302,3,300,..,91,16,109,0,116,..,24,0,25,0,25,..,29,17,40,0,40,..,4,0,4,0,3,..,3,0,5,0,5,..,40,5,46,0,46,..,41,11,56,0,56,..,24,3,28,3,27,..,4,0,4,0,4,..,12,0,12,0,12,..,36,4,42,0,42,..,39,0,39,0,39,..,57,0,55,0,59,..,9,0,9,0,9,..,145,7,150,0,148,..,42,0,49,0,49,..,36,0,36,0,36,..,22,0,30,0,30,..,8,0,8,0,8,..,53,9,61,0,61,..,220,39,259,14,272,..,1776,264,2036,29,2065,..,46,3,49,569,617,11209,1814,265,2082,596,13890
211011448,..,101,17,120,0,117,..,6,0,8,0,8,..,37,0,42,0,42,..,30,0,30,0,27,..,107,6,111,3,117,..,6,0,6,0,6,..,92,3,97,3,100,..,281,8,289,7,295,..,154,28,181,3,179,..,10,0,15,0,10,..,60,16,72,0,72,..,15,3,14,0,14,..,9,3,11,0,11,..,37,9,45,0,45,..,39,3,45,3,43,..,12,0,12,0,12,..,3,0,3,0,3,..,17,4,17,0,17,..,34,0,38,0,38,..,28,0,26,0,33,..,40,0,40,0,40,..,12,0,12,0,12,..,108,3,111,0,113,..,66,7,74,0,74,..,35,0,35,0,35,..,21,3,20,0,20,..,12,0,14,0,14,..,32,9,39,0,44,..,237,46,280,9,287,..,1906,291,2203,21,2225,..,27,0,26,441,467,11929,1933,293,2233,465,14621
211011449,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,22,0,22,0,24,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,9,0,9,..,7,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,6,0,10,0,10,..,11,3,16,0,16,..,0,0,0,0,0,..,3,0,3,0,3,..,39,13,48,3,49,..,226,29,252,0,258,..,16,0,16,189,209,3809,241,29,269,192,4271
211021261,..,370,26,393,3,395,..,11,0,11,0,11,..,78,3,81,0,81,..,61,3,65,0,65,..,23,0,23,0,23,..,17,3,22,0,22,..,26,0,26,0,26,..,221,10,224,0,224,..,423,45,468,3,471,..,41,7,47,0,50,..,52,21,73,0,76,..,30,0,30,0,30,..,14,4,17,0,17,..,153,23,175,0,180,..,37,3,34,0,34,..,18,0,18,0,18,..,3,0,3,0,3,..,15,0,15,0,15,..,5,0,5,0,5,..,30,3,36,0,36,..,10,0,10,0,10,..,7,0,6,0,6,..,52,7,62,0,62,..,33,4,39,0,39,..,20,0,23,0,23,..,13,3,13,0,13,..,15,5,22,0,22,..,37,9,40,0,40,..,179,26,204,0,211,..,3294,587,3890,22,3909,..,29,8,40,538,575,11461,3330,598,3927,553,15942
211021262,..,116,3,121,0,121,..,0,0,0,0,0,..,9,0,9,0,9,..,13,0,13,0,13,..,5,0,5,0,5,..,9,0,9,0,9,..,7,0,7,0,8,..,49,0,49,0,48,..,184,7,195,3,197,..,4,3,6,0,6,..,10,0,10,0,10,..,9,0,9,0,9,..,11,0,11,0,11,..,15,0,11,0,11,..,7,0,7,0,7,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,6,0,6,0,6,..,0,0,0,0,0,..,17,0,17,0,17,..,18,0,23,0,23,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,14,3,13,0,13,..,82,9,89,0,96,..,853,173,1028,7,1039,..,17,4,23,443,470,8539,875,179,1053,453,10049
211031263,..,39,3,43,0,43,..,12,0,12,0,12,..,74,0,77,0,80,..,86,11,99,0,100,..,67,3,70,0,71,..,19,0,19,0,19,..,43,7,42,0,44,..,292,27,320,3,326,..,34,7,42,0,42,..,9,0,9,0,9,..,7,3,16,0,16,..,5,5,10,0,10,..,0,0,0,0,0,..,19,5,29,0,29,..,34,3,36,0,36,..,4,0,4,0,4,..,16,0,16,0,16,..,29,9,36,0,36,..,29,3,32,0,32,..,14,0,14,0,14,..,28,0,28,0,28,..,5,0,5,0,5,..,74,3,77,0,77,..,27,10,36,0,36,..,9,0,9,0,9,..,14,0,14,0,14,..,4,3,3,0,3,..,57,33,87,0,87,..,259,66,323,6,326,..,1359,261,1622,16,1634,..,24,0,22,623,646,9496,1378,258,1641,637,11773
211031265,..,93,3,97,0,100,..,0,0,0,0,0,..,27,0,27,0,27,..,21,3,23,0,23,..,48,0,48,0,48,..,18,0,18,0,18,..,20,0,21,0,21,..,131,4,141,0,140,..,168,9,174,4,175,..,23,5,28,0,28,..,23,3,21,0,21,..,23,0,23,0,23,..,19,0,19,0,19,..,34,3,36,0,36,..,16,6,25,0,22,..,7,0,7,0,7,..,3,0,3,0,3,..,11,0,10,0,10,..,18,0,18,0,17,..,19,0,18,0,18,..,7,0,7,0,7,..,4,0,4,0,4,..,47,0,48,0,52,..,60,9,65,0,65,..,12,0,12,0,12,..,16,0,17,0,17,..,9,0,9,0,9,..,20,7,24,0,24,..,155,26,183,3,185,..,1530,202,1734,13,1749,..,40,3,42,537,573,15659,1571,205,1771,550,17985
211031266,..,108,15,128,0,128,..,11,0,10,0,10,..,148,14,158,0,158,..,171,18,186,0,183,..,108,8,108,0,112,..,35,0,34,0,34,..,102,17,117,0,117,..,571,47,617,0,620,..,129,16,140,0,140,..,29,3,28,0,31,..,42,28,69,0,69,..,14,3,11,0,11,..,8,0,11,0,11,..,142,37,180,4,185,..,70,12,87,0,82,..,17,0,22,0,22,..,0,0,0,0,0,..,27,4,27,0,27,..,26,0,26,0,26,..,52,7,57,0,57,..,39,3,41,0,41,..,8,0,8,0,8,..,130,6,132,0,132,..,99,8,108,0,108,..,28,0,28,0,28,..,47,3,48,0,48,..,19,0,16,0,16,..,88,33,118,0,118,..,664,454,1121,17,1138,..,3607,1178,4780,38,4813,..,25,4,32,648,680,11657,3629,1182,4814,682,17149
211031267,..,97,20,120,0,120,..,4,0,4,0,4,..,117,7,130,0,130,..,97,18,118,3,121,..,73,4,75,0,75,..,21,0,19,0,19,..,62,3,66,0,67,..,366,35,407,8,409,..,87,10,100,0,101,..,35,3,36,0,36,..,59,28,82,0,82,..,3,0,3,0,3,..,0,0,0,0,0,..,90,32,120,0,120,..,32,3,31,0,31,..,43,13,58,0,58,..,3,0,3,0,3,..,7,3,14,0,14,..,20,0,24,0,24,..,48,3,52,0,54,..,43,0,44,0,44,..,18,0,18,0,18,..,133,5,138,0,140,..,76,3,77,0,78,..,38,3,45,0,44,..,38,5,41,0,41,..,7,0,7,0,7,..,48,17,68,0,66,..,533,403,932,17,947,..,2787,890,3678,34,3710,..,51,12,64,719,780,15767,2843,900,3739,752,20260
211031268,..,82,0,82,0,82,..,3,0,3,0,3,..,43,0,46,0,46,..,15,0,15,0,15,..,12,0,12,0,12,..,0,0,0,0,0,..,17,0,17,0,17,..,92,0,98,0,98,..,142,14,160,3,161,..,6,0,13,0,13,..,32,17,44,0,44,..,9,0,9,0,9,..,3,0,3,0,3,..,34,4,38,0,38,..,22,0,22,0,22,..,14,0,18,0,18,..,0,0,0,0,0,..,6,0,13,0,13,..,13,0,13,0,13,..,14,3,17,0,17,..,0,0,0,0,0,..,3,0,3,0,3,..,39,3,42,0,43,..,45,0,41,0,41,..,0,0,0,0,0,..,4,0,9,0,9,..,0,0,0,0,0,..,15,9,26,0,26,..,125,30,157,8,163,..,1209,222,1437,16,1448,..,22,0,20,269,295,7777,1233,223,1458,287,9524
211031450,..,54,3,52,0,52,..,3,0,3,0,3,..,71,10,77,0,77,..,45,3,47,0,47,..,28,0,26,0,26,..,3,0,7,0,7,..,53,3,50,0,50,..,201,14,219,0,216,..,62,3,71,3,73,..,11,6,11,0,11,..,11,9,18,0,18,..,6,0,6,0,6,..,8,0,4,0,4,..,58,19,76,0,76,..,26,8,32,0,32,..,15,4,18,0,18,..,4,0,4,0,4,..,15,0,12,0,12,..,31,3,34,3,37,..,20,0,20,0,20,..,39,0,39,0,39,..,10,0,10,0,10,..,108,3,114,3,116,..,56,6,62,0,62,..,29,0,34,0,34,..,16,0,19,0,19,..,10,0,11,0,11,..,32,13,39,0,41,..,492,467,956,11,970,..,1708,680,2381,24,2408,..,34,11,40,854,900,11879,1739,688,2423,877,15182
211031451,..,65,10,69,0,69,..,18,0,21,0,21,..,80,3,82,0,82,..,62,0,68,4,70,..,54,3,61,0,61,..,4,0,4,0,4,..,32,0,34,0,34,..,254,15,269,4,275,..,105,10,112,0,112,..,10,0,11,0,15,..,13,4,10,0,10,..,3,0,3,0,3,..,3,0,3,0,3,..,40,18,55,0,55,..,22,0,22,0,22,..,7,0,7,0,7,..,0,0,0,0,0,..,10,0,9,0,9,..,18,0,18,0,18,..,12,3,14,0,14,..,18,0,18,0,18,..,8,0,8,0,8,..,64,3,69,0,69,..,49,8,56,0,56,..,8,0,8,0,8,..,27,3,32,0,34,..,3,0,3,0,3,..,27,6,36,0,35,..,339,259,601,10,608,..,1647,462,2112,23,2137,..,27,10,35,528,562,10652,1670,475,2142,549,13351
211031452,..,14,3,18,0,18,..,3,0,3,0,3,..,14,0,14,0,13,..,3,4,7,0,7,..,7,0,7,0,7,..,3,0,3,0,3,..,11,0,16,0,16,..,52,5,53,0,54,..,13,3,18,0,17,..,4,0,4,0,4,..,11,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,3,0,3,..,13,4,12,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,0,3,4,0,4,..,12,0,12,0,7,..,8,0,8,0,8,..,14,0,14,0,14,..,3,0,0,0,0,..,34,0,32,0,39,..,15,3,13,0,15,..,7,0,7,0,7,..,10,0,15,0,14,..,0,0,0,0,0,..,13,0,15,0,15,..,119,45,157,0,160,..,515,115,628,5,632,..,15,3,17,168,184,3899,528,114,642,176,4715
211041269,..,269,44,315,0,314,..,24,3,22,0,22,..,144,3,146,4,151,..,70,4,80,0,81,..,116,6,119,0,122,..,40,0,44,0,44,..,83,4,83,0,83,..,470,22,494,3,499,..,153,29,181,3,179,..,38,7,49,0,49,..,30,12,50,0,50,..,9,0,9,0,9,..,11,0,11,0,11,..,89,19,109,0,108,..,21,4,25,0,25,..,12,0,12,0,12,..,0,0,0,0,0,..,14,3,21,0,21,..,36,3,38,0,38,..,36,0,37,0,37,..,43,0,40,0,40,..,15,0,14,0,14,..,124,3,130,0,130,..,41,8,52,0,52,..,46,3,51,0,51,..,54,4,52,0,52,..,11,0,9,0,9,..,122,57,184,0,185,..,212,49,261,10,273,..,3300,812,4116,28,4144,..,23,4,27,339,363,6112,3322,820,4139,374,10626
211041270,..,121,15,138,3,138,..,9,0,12,0,12,..,135,6,141,0,141,..,123,13,137,0,137,..,54,3,58,4,60,..,53,9,63,0,60,..,111,7,117,0,117,..,484,37,529,7,531,..,179,46,222,0,222,..,52,6,60,0,63,..,72,31,109,4,109,..,19,4,18,0,18,..,10,0,10,0,10,..,123,31,153,0,153,..,35,6,40,0,40,..,25,0,25,0,25,..,4,0,4,0,4,..,39,13,52,0,52,..,26,0,26,0,26,..,95,6,104,0,104,..,33,0,35,0,35,..,8,0,8,0,8,..,166,11,171,0,171,..,97,10,107,3,108,..,34,0,34,0,34,..,22,3,24,0,24,..,12,0,15,0,15,..,112,41,153,3,160,..,307,113,417,12,428,..,3684,876,4567,40,4607,..,28,8,34,576,615,10929,3715,888,4603,618,16148
211041271,..,150,15,168,0,168,..,12,0,12,0,12,..,189,9,202,0,202,..,129,21,149,0,149,..,49,4,52,0,52,..,60,0,60,0,60,..,150,17,170,0,170,..,595,52,649,0,647,..,139,14,156,4,160,..,27,7,29,0,29,..,55,14,70,0,73,..,5,0,5,0,5,..,3,0,3,0,3,..,89,20,112,3,112,..,16,7,26,0,26,..,13,0,14,0,14,..,0,0,0,0,0,..,26,0,28,0,28,..,41,3,47,0,47,..,71,5,74,0,74,..,22,0,23,0,23,..,11,0,13,0,13,..,147,11,153,0,156,..,43,4,40,0,40,..,24,0,24,0,24,..,24,9,34,0,34,..,15,0,11,0,11,..,163,62,224,3,229,..,282,102,383,12,395,..,3159,796,3958,26,3983,..,29,3,29,584,616,7278,3187,797,3988,612,11876
211041272,..,97,11,113,0,113,..,45,0,49,0,49,..,120,5,123,0,123,..,54,7,59,0,63,..,116,3,117,0,117,..,25,0,25,0,26,..,65,3,65,0,65,..,424,21,446,3,451,..,83,5,92,0,92,..,42,3,40,0,40,..,41,19,55,0,57,..,0,0,4,0,4,..,0,0,0,0,0,..,47,10,52,0,52,..,33,0,32,0,32,..,25,0,32,0,32,..,0,0,0,0,0,..,20,0,19,0,19,..,16,0,16,0,16,..,34,3,37,0,37,..,25,0,25,0,25,..,12,0,12,0,12,..,82,3,89,0,89,..,49,4,60,0,60,..,33,0,34,0,40,..,31,7,29,0,30,..,9,0,9,0,9,..,116,42,159,0,159,..,207,41,248,7,260,..,2567,582,3151,25,3169,..,22,8,31,279,302,6965,2586,590,3174,299,10442
211041273,..,403,58,455,4,462,..,21,0,16,0,16,..,111,0,112,0,112,..,41,6,46,0,46,..,132,3,139,0,134,..,50,0,46,0,46,..,66,3,69,0,69,..,413,15,424,0,429,..,214,26,244,0,244,..,25,3,31,0,30,..,73,21,93,0,93,..,12,0,12,0,12,..,5,0,5,0,5,..,46,17,59,0,65,..,37,0,37,0,39,..,29,4,34,0,34,..,4,0,4,0,4,..,8,0,11,0,11,..,30,0,30,0,30,..,47,3,48,0,49,..,35,0,35,0,35,..,14,0,14,0,17,..,122,3,130,0,132,..,57,5,62,0,61,..,90,3,97,0,94,..,11,0,11,0,11,..,3,0,3,0,3,..,83,12,100,3,101,..,202,30,238,6,237,..,4000,771,4774,39,4810,..,27,4,27,248,278,6591,4025,773,4797,287,11678
211051274,..,23,3,30,0,30,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,47,3,49,0,56,..,31,0,29,0,29,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,23,0,26,0,26,..,14,3,15,0,15,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,9,0,9,0,9,..,26,0,26,0,26,..,0,0,0,0,0,..,9,4,10,0,10,..,0,0,0,0,0,..,16,4,19,0,19,..,103,30,125,4,131,..,589,58,644,5,653,..,28,0,31,468,494,8868,621,61,677,476,10019
211051275,..,27,0,33,0,28,..,3,0,3,0,3,..,29,0,29,0,29,..,20,3,26,0,26,..,17,0,17,0,17,..,0,0,0,0,0,..,17,0,16,0,16,..,82,4,90,0,90,..,198,21,218,0,226,..,9,0,9,0,9,..,6,0,4,0,4,..,9,0,9,0,9,..,5,0,5,0,5,..,26,0,28,0,28,..,35,4,33,0,33,..,11,0,10,0,10,..,3,0,3,0,3,..,14,0,16,0,16,..,16,0,16,0,16,..,22,3,25,0,25,..,25,0,25,0,25,..,5,0,5,0,5,..,69,3,71,0,71,..,25,3,23,0,27,..,3,0,3,0,3,..,17,3,14,0,14,..,0,3,5,0,5,..,27,6,35,0,35,..,108,30,140,8,146,..,958,121,1082,11,1096,..,16,0,13,341,350,8419,972,122,1096,349,9872
