SA2_MAINCODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
213051362,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,12,0,0,0,0,8,42,63,91,13,32,10,15,12,6,10,298,0,3,19,17,6,0,8,0,0,0,0,0,0,0,0,49,0,0,3,4,0,12,4,3,6,0,3,0,0,0,0,41,0,0,0,0,0,19,12,3,0,3,0,0,0,0,0,44,0,47,18,7,5,0,4,0,0,0,0,0,0,0,4,84,0,12,19,35,9,3,3,0,0,3,0,0,0,0,0,86,0,0,0,0,5,17,6,3,0,0,0,0,0,0,0,41,0,0,0,20,11,59,228,487,32,60,73,105,107,74,24,1284,0,0,0,0,6,11,25,6,14,0,7,0,0,0,0,66,0,0,0,0,0,4,3,9,4,4,27,3,0,0,0,58,0,0,0,0,0,0,4,4,4,0,3,0,0,0,0,14,0,0,10,7,8,4,0,6
213051363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,116,168,26,36,21,26,33,21,20,490,0,0,3,3,0,0,4,0,0,0,0,0,3,0,0,12,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,25,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,18,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,16,7,0,0,0,3,6,3,0,42,0,0,0,8,0,13,219,492,47,52,86,154,134,82,39,1316,0,0,0,0,3,8,79,44,3,11,0,3,3,0,4,155,0,0,0,0,0,0,3,0,0,3,11,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,4,9,0,0,0,4
213051365,0,0,0,0,0,5,10,13,0,0,4,0,3,0,0,26,0,0,0,0,3,30,104,152,18,24,13,24,15,5,4,385,0,0,7,11,6,6,20,0,0,0,0,0,3,0,0,54,0,0,3,0,3,5,25,16,3,0,0,0,3,0,3,56,0,0,0,0,8,70,66,60,7,3,12,14,9,3,6,266,0,10,5,3,6,5,8,4,0,0,0,0,0,0,0,43,0,3,9,18,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,24,24,7,0,0,0,0,0,0,0,60,0,0,0,3,13,82,1166,3071,288,297,306,379,390,305,167,6482,0,0,0,0,3,26,79,26,0,3,3,0,3,0,8,151,0,0,0,0,5,3,0,9,0,7,12,3,0,0,0,47,0,0,0,0,0,9,21,15,13,7,0,0,7,0,0,64,0,0,3,0,0,3,3,3
213051366,0,0,0,4,0,0,11,0,0,0,0,3,0,0,5,26,0,0,0,0,0,18,164,257,28,44,25,41,34,12,35,664,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0,0,4,13,16,3,0,0,0,0,0,3,41,0,0,0,0,5,23,45,27,12,9,6,11,7,6,0,146,0,3,0,3,3,0,6,5,0,0,4,0,0,0,6,25,0,3,6,11,3,3,0,0,0,0,0,0,0,0,3,28,0,0,0,0,3,15,28,12,4,3,0,0,6,3,7,76,0,0,0,5,3,22,805,2182,236,258,267,323,286,187,176,4761,0,0,0,0,4,8,62,39,11,13,9,3,3,4,7,152,0,0,0,0,0,6,3,5,0,3,8,0,0,0,0,32,0,0,0,0,0,3,13,4,3,0,0,0,0,0,11,28,0,0,0,0,0,0,3,4
213051368,0,0,0,3,0,3,5,0,0,0,3,0,0,0,0,17,0,0,3,3,3,7,15,20,9,0,3,3,5,4,0,78,0,0,8,6,0,3,3,0,0,0,0,0,0,0,0,27,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,11,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,14,0,22,7,4,3,3,0,4,0,0,0,0,0,0,0,52,5,42,27,10,3,0,0,0,0,0,0,0,0,0,4,92,0,0,0,3,3,7,0,3,0,0,0,4,0,0,0,20,0,0,3,13,5,13,36,154,8,19,28,27,26,6,9,347,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,20,0,0,0,0,29,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,8,0,3,3,6,3,3,4,0
213051369,0,0,3,0,3,0,9,3,5,0,0,0,3,0,0,19,0,0,0,0,3,5,23,37,6,3,0,0,3,7,0,97,0,0,7,20,0,0,12,0,0,0,0,0,0,0,0,45,0,0,7,0,0,0,24,6,6,3,0,0,0,0,4,46,0,0,0,0,8,23,24,33,10,5,16,4,0,9,0,125,0,10,6,3,7,3,3,9,0,0,0,0,3,3,0,47,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,6,6,11,4,0,0,0,0,0,3,30,0,0,0,9,5,21,341,893,95,94,115,86,102,62,66,1882,0,0,0,0,0,9,18,11,0,3,0,0,0,0,0,49,0,0,0,0,4,0,0,7,0,6,5,0,0,0,0,25,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,16,0,3,9,4,6,8,0,0
213051464,0,0,0,4,0,3,6,4,3,3,0,4,3,0,0,29,0,0,0,0,0,46,191,281,69,77,68,65,57,26,41,923,0,0,3,4,0,0,6,0,0,0,0,0,3,0,0,21,0,0,0,7,0,4,12,0,0,0,0,3,0,0,0,26,0,0,0,0,7,13,10,8,0,0,4,0,0,0,0,50,0,7,3,3,0,6,9,12,0,3,0,0,3,0,0,45,0,3,3,5,4,0,0,0,0,5,0,0,0,0,0,30,0,0,0,0,5,10,24,16,3,3,0,4,5,0,0,69,0,0,0,8,6,30,151,249,44,23,19,39,41,19,17,641,0,0,0,0,0,4,42,26,3,3,3,3,7,0,3,86,0,0,0,0,0,4,3,8,4,3,10,0,0,0,0,37,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,13,0,0,0,0,3,4,3,17
213051465,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,11,0,0,3,0,6,60,371,403,77,82,75,55,40,22,40,1238,0,0,10,30,0,6,11,0,3,5,0,0,0,0,3,69,0,0,3,9,0,8,14,16,5,0,0,0,3,0,0,65,0,0,0,0,7,16,39,11,0,0,3,4,3,0,5,89,0,9,9,11,4,3,17,8,0,0,0,0,0,0,3,71,0,0,16,30,0,0,0,0,0,0,3,0,3,0,0,55,0,0,0,3,3,29,33,18,4,12,4,4,0,0,3,112,0,0,0,12,18,37,566,672,81,121,117,140,101,55,47,1971,0,0,0,0,11,23,179,71,9,9,9,3,19,3,3,328,0,0,0,0,0,3,11,22,6,9,11,6,3,0,0,85,0,0,0,0,0,3,9,7,0,0,3,0,0,6,0,33,0,0,6,4,3,5,8,23
213051466,0,0,0,3,0,4,5,13,0,4,0,3,0,0,0,28,0,0,0,0,6,31,284,337,67,61,81,39,33,28,53,1032,0,0,0,9,0,4,3,0,0,0,0,0,0,0,0,14,0,0,0,3,0,3,6,7,3,0,0,0,0,0,0,28,0,0,0,0,7,5,6,22,3,6,12,0,4,0,0,63,0,0,3,0,0,3,6,4,0,0,0,0,3,0,0,27,0,0,5,4,0,3,0,0,0,3,0,0,0,0,0,25,0,0,0,3,0,7,30,16,12,0,3,5,4,3,5,91,0,0,0,4,3,21,464,803,121,100,96,102,107,74,40,1946,0,0,0,0,0,15,131,71,13,6,9,7,10,9,5,287,0,0,0,0,0,3,6,11,5,10,5,0,3,0,4,43,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,8,14
213051467,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,23,0,0,0,0,3,19,37,43,15,17,11,8,9,0,4,160,0,0,5,26,6,13,7,0,0,0,0,0,0,0,0,60,0,0,6,8,3,6,3,4,0,0,3,0,0,0,0,45,0,0,0,0,4,23,8,9,11,0,3,0,4,3,0,70,0,28,19,8,3,6,3,4,0,0,0,0,3,0,0,80,0,3,15,12,6,5,0,0,7,3,0,0,0,3,0,56,0,0,0,3,0,4,7,0,0,0,0,0,0,0,3,16,0,3,0,28,20,39,170,446,46,54,70,92,75,55,28,1132,0,0,0,0,3,4,22,11,0,3,5,0,0,0,0,42,0,0,0,0,0,0,3,3,5,4,48,3,6,0,0,77,0,0,0,0,0,3,4,4,0,9,3,0,0,14,0,38,0,0,0,3,3,3,3,4
213051468,0,0,0,4,0,5,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,22,18,0,3,0,0,5,0,3,62,0,0,3,10,0,3,11,0,0,0,0,0,0,0,0,25,0,0,6,0,0,0,4,0,0,0,3,0,0,0,0,19,0,0,0,0,0,0,8,6,0,3,0,0,0,0,0,23,0,20,9,4,4,3,0,4,0,0,0,0,0,0,3,49,0,3,5,5,0,0,0,3,0,4,0,0,0,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,10,54,166,8,18,24,16,29,26,11,379,0,0,0,0,0,0,11,7,0,0,0,3,0,0,0,23,0,0,0,0,0,0,3,7,3,0,7,0,0,0,0,22,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,8,0,0,0,5,3,3,3,3
214011370,0,0,0,4,0,4,3,0,0,0,0,5,0,0,0,23,0,0,0,0,0,4,23,37,3,4,7,4,9,4,5,103,0,0,3,19,0,17,4,9,0,3,0,0,0,0,3,50,0,4,3,7,3,0,6,0,0,0,0,0,0,0,6,31,0,0,0,0,6,27,56,23,0,3,3,0,3,7,0,137,0,19,17,14,11,11,6,7,0,0,0,0,0,0,5,91,0,3,11,19,4,0,0,0,0,0,0,4,0,0,3,52,0,0,0,0,4,10,3,0,0,0,3,0,0,0,0,19,0,0,0,23,21,43,128,264,18,23,17,14,11,9,18,586,0,0,0,0,0,6,16,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,7,4,13,0,3
214011371,0,0,0,3,0,5,5,6,0,0,0,0,0,3,0,30,0,0,0,0,7,12,57,71,15,15,13,21,19,15,3,251,0,0,5,16,3,16,15,0,0,0,0,0,0,0,0,64,0,5,6,4,0,0,0,0,0,0,0,0,3,0,0,27,0,0,0,0,3,13,7,4,6,0,0,3,0,0,0,36,0,27,40,20,16,27,15,13,0,0,0,0,0,0,0,160,0,9,27,36,3,3,0,0,0,0,3,0,3,0,3,95,0,0,0,0,3,3,7,3,0,3,4,12,8,6,6,62,0,0,0,21,4,11,30,125,29,26,29,30,18,14,10,348,0,0,0,0,0,9,11,7,0,0,3,3,3,0,5,30,0,0,0,3,0,0,6,0,3,3,7,0,8,0,0,26,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,8,6,25,7,12,9,8
214011372,0,0,0,4,6,3,6,3,0,0,0,0,0,3,0,29,0,0,3,0,4,9,43,42,5,8,6,12,14,14,5,172,0,0,7,9,6,3,6,3,0,0,0,0,0,0,0,46,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,3,29,0,0,3,0,0,0,0,0,47,0,31,33,12,14,7,12,0,3,0,0,0,0,0,6,120,0,5,36,19,4,3,0,3,0,4,4,0,0,0,0,80,0,0,0,0,5,0,5,3,0,0,0,3,0,0,0,22,0,0,0,16,8,13,18,57,3,3,10,9,3,7,9,154,0,0,3,0,5,5,9,6,3,0,0,0,4,0,3,40,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,17,10,11,0,3
214011373,0,0,4,8,6,8,8,4,0,0,0,0,0,0,4,36,0,3,0,0,0,11,30,27,3,12,15,4,6,8,3,119,0,0,0,7,3,6,9,0,0,0,0,0,0,0,3,24,0,8,3,6,0,0,8,0,0,0,0,0,0,0,0,28,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,14,0,33,38,13,19,7,17,14,0,0,0,9,4,0,0,158,0,14,38,21,4,8,3,0,0,0,0,10,0,0,0,99,0,0,4,3,3,3,0,4,0,0,0,0,0,0,0,18,0,4,0,12,3,6,25,67,11,0,3,3,9,0,6,153,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,14,13,3,5
214011374,0,0,0,0,3,0,8,0,0,0,3,0,0,0,0,24,0,0,0,0,0,0,3,18,3,0,6,3,0,0,3,40,0,0,8,19,0,10,8,0,0,0,0,0,0,0,0,36,0,0,3,4,3,0,6,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,23,7,0,17,5,0,0,0,3,0,0,0,93,0,0,19,11,8,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,21,7,4,19,38,5,9,3,5,0,0,0,127,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,11,17,5,12,5,8
214011375,0,0,4,0,3,3,9,7,0,0,3,0,0,0,0,34,0,0,3,0,4,8,28,27,0,3,3,5,8,4,3,96,0,0,3,18,3,3,0,0,0,0,4,0,0,0,0,26,0,3,9,3,0,0,3,0,4,0,0,0,3,0,4,32,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,39,30,20,17,5,9,4,6,0,0,0,0,0,5,133,0,3,20,20,0,0,3,0,0,8,0,10,3,0,7,70,0,0,0,0,0,9,3,4,0,0,3,0,0,0,0,14,0,0,0,16,12,11,11,26,0,0,0,3,3,0,0,83,0,0,0,0,5,7,4,9,0,3,0,0,0,0,0,27,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17,13,13,11,5
214011376,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,18,0,0,0,0,4,11,19,30,8,0,7,3,16,7,5,113,0,0,3,12,3,6,14,3,0,0,0,0,0,0,0,41,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,10,11,28,5,0,0,0,0,0,0,3,56,0,5,4,3,3,3,5,11,0,0,0,0,0,0,0,38,0,3,8,13,3,0,0,0,0,0,0,0,0,0,3,33,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,11,0,0,0,9,9,27,61,101,10,5,0,7,3,7,9,260,0,0,0,0,0,3,7,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,10,5,7,0,9
214021377,0,0,0,3,0,6,4,3,0,0,0,0,0,0,0,22,0,4,5,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,5,13,0,0,0,0,0,0,0,0,0,0,3,27,0,8,24,11,0,7,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,13,10,6,3,9,0,0,7,0,3,0,0,0,75,0,18,100,36,3,0,3,0,0,0,0,0,0,0,3,174,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,3,0,7,0,3,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0
214021378,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0
214021379,4,0,0,8,7,3,3,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,10,7,0,3,0,0,0,0,3,24,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,12,0,34,26,19,10,4,8,6,0,0,0,0,0,0,0,121,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,3,3,5,17,0,0,0,0,0,0,0,36,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,8,16,10,3
214021380,0,0,3,7,8,4,8,3,0,0,4,0,3,0,0,51,0,0,0,0,3,8,4,8,4,3,11,3,0,3,3,54,0,0,14,17,3,6,0,0,0,0,0,0,0,0,0,41,0,3,7,6,0,3,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,4,8,0,0,0,0,0,0,0,3,16,0,49,25,18,23,6,14,3,3,3,0,0,0,0,6,142,0,5,20,20,0,4,0,0,0,0,0,0,0,0,3,56,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,14,0,7,3,16,7,4,0,10,3,3,13,3,0,5,3,76,0,3,3,0,5,0,6,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,39,14,11,24,22
214021381,0,0,7,10,7,7,19,6,3,0,0,3,0,0,0,59,0,0,5,0,0,6,19,7,0,0,15,36,44,17,21,181,0,0,6,17,0,7,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,13,0,20,27,10,13,3,25,9,0,7,0,0,0,0,3,115,0,7,12,9,6,0,0,0,0,0,0,0,0,0,0,40,0,0,4,0,4,3,0,0,0,0,3,0,3,0,3,27,0,3,0,8,3,4,10,3,0,0,5,0,0,0,0,45,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,12,14,10,11,11,13
214021382,0,0,6,6,4,10,12,14,3,5,0,0,0,0,0,47,0,0,0,0,0,4,3,11,5,0,0,4,4,0,0,39,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,19,0,8,5,6,0,4,0,3,0,0,6,0,0,0,0,33,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,26,25,19,14,5,14,0,0,0,3,11,0,0,11,129,0,4,22,10,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,18,0,3,5,11,0,0,9,3,0,0,0,0,3,0,0,36,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,19,15,32,15
214021383,0,0,3,4,3,3,11,3,3,3,0,0,0,0,0,26,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,19,0,3,18,37,0,0,0,0,0,0,3,0,0,0,4,71,0,7,9,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,29,23,10,4,0,4,3,0,0,0,0,0,0,0,85,0,17,74,37,0,3,0,0,0,0,5,0,0,0,8,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,3,3,0,7,0,0,0,0,0,0,0,23,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,5,8,6,4
214021384,0,0,0,3,3,0,7,0,0,0,0,3,3,0,0,29,0,3,0,0,0,3,13,11,0,0,4,0,4,0,0,48,0,0,4,15,3,0,0,0,0,0,0,0,0,0,0,32,0,6,15,6,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,37,46,16,8,3,6,3,0,0,0,0,0,0,4,120,0,8,36,28,3,0,3,0,0,0,0,0,0,0,9,85,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,11,0,0,4,36,4,5,3,7,0,4,3,91,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,12,3,16,3,9
214021385,0,0,8,3,3,3,8,3,0,0,0,0,0,0,0,30,3,0,0,0,5,0,4,9,0,0,0,4,11,0,0,31,0,0,3,10,4,0,0,0,0,0,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,31,28,12,8,7,9,3,0,3,0,0,0,0,5,111,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,14,0,0,7,3,0,0,0,0,0,0,0,34,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,9,13,0,3,5,5
215011386,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,0,9,3,4,0,0,0,0,0,0,0,0,0,0,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,9,0,0,0,3,0,0,4,31,0,0,0,7,5,0,8,57,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215011387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
