SA2_MAINCODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
213031352,0,0,11,38,15,3,0,3,3,69,0,0,0,4,3,3,5,9,3,25,0,0,0,0,0,0,0,3,0,9,0,9,10,117,41,39,10,10,7,247,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,11,0,0,5,16,3,0,4,0,4,37,0,3,0,3,13,25,54,76,13,186,0,0,3,11,0,0,0,0,0,10,0,4,0,24,6,0,0,0,3,37,0,0,3,11,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,23,5,0,3,0,0,38,0,0,0,11,3,7,31,37,21,109,0,0,0,18,3,0,0,0,0,20,0,0,0,10,0,0,0,0,0,14,0,0,0,4,3,4,3,3,0,15,0,0,3,18,7,0,4,0,0,31,0,0,0,0,3,0,6,3,0,16
213041353,0,0,5,6,5,0,0,0,0,20,0,0,0,3,3,4,4,0,0,14,0,0,0,0,0,0,0,0,0,3,0,15,9,51,69,90,104,43,24,392,0,0,0,5,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,3,7,7,25,9,4,58,0,0,0,0,3,0,8,3,0,12,0,0,0,3,0,0,0,0,0,3,4,4,0,42,5,9,5,0,3,78,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,3,3,3,20,0,0,0,0,3,8,7,6,3,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,4,0,3,0,0,0,14,0,0,0,11,7,9,18,5,3,53
213041355,0,3,0,25,5,9,0,0,0,45,0,0,0,10,36,29,12,9,0,93,0,11,4,41,13,11,11,3,0,94,0,14,10,24,26,22,15,9,4,133,0,3,0,31,3,10,0,0,0,48,0,0,0,0,0,3,0,0,0,5,0,0,4,0,6,9,8,6,0,28,0,0,0,3,12,12,14,4,0,43,0,0,0,7,3,0,0,0,0,8,3,28,41,295,47,39,13,6,3,466,0,0,0,11,5,3,0,0,0,19,0,0,0,4,5,0,0,5,0,18,0,0,5,11,7,5,0,0,0,28,0,0,0,3,0,0,0,0,0,8,0,3,3,8,25,48,42,15,3,147,0,3,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,10,17,14,5,3,0,51,0,3,6,25,3,11,0,3,0,48,0,4,9,18,19,62,41,9,0,164
213041356,0,0,3,19,9,3,8,0,0,44,0,0,0,3,16,17,8,6,0,50,0,8,3,3,0,9,5,0,0,26,0,0,4,30,61,73,67,40,13,284,0,0,3,7,3,4,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,30,6,3,54,0,0,0,0,0,6,3,3,0,25,0,0,0,0,0,0,0,0,0,5,7,6,4,59,13,9,9,0,7,107,0,0,0,17,3,3,0,0,0,18,0,0,4,6,3,0,5,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,8,0,0,16,0,0,0,3,7,15,10,5,4,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,3,0,0,0,12,5,5,0,6,5,4,4,0,0,28,0,0,3,19,15,43,45,14,5,136
213041357,0,0,0,17,9,4,0,4,0,34,0,0,0,8,7,6,10,0,3,34,0,0,0,3,3,7,3,3,0,22,0,6,5,48,65,83,72,56,24,356,0,5,0,22,5,0,0,0,0,31,0,0,0,3,0,0,3,0,0,13,0,0,0,6,3,8,23,8,3,48,0,0,0,0,3,7,7,4,0,17,0,0,0,0,0,0,0,0,0,7,3,19,22,259,16,29,4,3,7,371,0,0,0,13,4,4,0,0,0,20,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,3,5,0,0,10,0,3,3,5,3,4,9,0,0,27,0,0,0,7,9,13,7,8,0,38,0,0,0,3,0,0,0,0,0,3,0,0,0,6,7,0,0,0,0,15,0,0,0,6,3,0,0,0,0,10,0,3,0,8,8,0,0,0,0,24,0,0,4,10,6,27,35,7,8,104
213041358,0,0,0,20,6,0,3,0,0,35,0,0,3,4,4,5,0,3,0,20,0,4,3,5,0,4,4,0,0,23,0,3,10,28,53,70,47,18,4,225,0,3,5,22,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,3,16,3,0,34,0,0,0,3,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,19,11,123,17,16,4,0,0,186,0,0,0,7,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,17,0,0,0,0,0,20,13,3,0,36,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,7,0,0,0,4,0,10,4,0,0,14,0,4,0,7,3,4,0,0,0,17,0,3,3,8,17,36,37,14,0,113
213041359,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,3,3,0,0,0,0,0,7,0,0,0,9,0,0,3,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,22,3,0,50
213041360,0,3,5,57,8,11,8,3,0,98,0,0,0,13,21,18,13,10,0,76,3,11,3,40,11,12,3,0,0,90,0,9,0,18,15,6,7,12,7,71,0,3,7,23,16,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,4,0,4,26,0,3,0,4,6,5,10,4,0,34,0,3,0,11,0,0,0,0,0,16,9,37,41,333,70,33,22,5,5,554,0,0,5,23,5,6,0,0,0,43,0,5,0,15,0,0,0,0,0,19,0,3,3,11,0,4,0,0,0,20,0,6,0,4,0,3,0,0,0,11,0,0,3,4,13,22,22,3,0,74,0,0,0,0,3,0,0,0,0,9,0,0,0,7,0,0,0,0,0,10,0,4,5,16,5,3,0,0,0,37,0,0,3,21,5,3,3,0,0,41,0,0,4,21,19,44,38,8,0,128
213041461,0,0,0,8,3,0,0,0,3,16,0,0,0,0,3,7,3,0,3,19,0,0,0,0,0,0,3,3,0,9,0,0,0,0,3,11,9,16,6,37,0,0,0,7,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,13,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,47,4,15,5,0,0,80,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,7,7,11,5,0,0,0,0,37,0,0,0,0,0,0,3,3,3,9,0,0,0,0,0,3,6,6,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,8,0,0,0,0,0,12,0,0,0,8,5,13,19,10,5,59
213041462,3,0,3,23,6,0,3,0,0,42,0,0,0,7,0,3,3,0,0,12,0,3,0,11,8,3,3,3,0,33,0,3,3,0,7,0,3,0,0,20,0,0,0,5,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,3,4,0,0,0,0,8,3,9,17,149,19,7,4,0,0,215,0,0,0,10,0,0,0,0,0,9,0,3,0,6,0,0,0,0,0,10,0,3,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,7,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,7,3,0,0,0,0,8,0,7,0,26,3,3,0,0,0,35,0,0,5,3,0,14,7,3,0,32
213041463,0,5,6,73,25,23,3,3,0,146,0,0,0,13,17,12,9,3,0,59,0,16,5,34,12,16,8,3,3,95,0,14,5,31,30,22,17,9,0,129,0,3,3,20,17,4,5,0,0,46,0,0,0,0,0,5,0,0,0,5,0,0,10,3,0,5,10,0,0,22,0,0,0,0,7,6,4,7,3,25,0,0,3,12,5,7,0,0,0,21,7,25,19,260,55,26,15,4,3,416,0,3,7,19,4,4,0,0,0,42,0,0,3,8,3,0,0,0,0,17,0,7,7,17,5,0,0,0,0,45,0,0,0,7,5,3,0,0,0,17,0,0,3,0,19,25,15,7,3,70,0,0,0,10,0,0,0,0,0,19,0,3,3,20,0,0,0,0,0,35,0,0,0,10,8,0,0,0,0,25,0,11,3,30,16,4,0,0,0,69,0,0,4,19,13,40,49,17,3,144
213051361,0,8,3,51,21,14,3,3,0,102,0,0,0,3,4,10,8,4,0,31,0,0,0,3,7,6,0,0,0,18,0,3,5,30,63,47,35,14,6,209,0,0,0,18,6,4,4,0,0,34,0,0,0,0,6,0,0,0,0,3,0,3,4,4,4,7,8,3,0,37,0,0,3,4,7,8,13,5,3,44,0,0,0,8,0,9,0,0,0,20,15,34,36,303,35,35,11,6,0,482,0,0,0,11,4,5,0,0,0,23,0,0,3,4,4,0,0,0,0,14,0,0,4,6,4,0,3,0,0,22,0,0,0,0,5,5,3,0,0,15,0,0,0,3,9,31,28,33,8,118,0,0,0,4,4,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,3,15,40,11,9,3,0,0,83,0,0,3,8,0,11,4,0,0,29,0,0,0,3,12,30,39,22,5,113
213051362,0,7,11,80,25,32,5,4,3,169,0,0,0,3,6,6,7,6,0,31,0,3,0,3,3,3,3,0,0,20,0,6,3,22,42,53,59,37,13,230,0,0,0,12,3,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,19,7,0,41,0,0,0,0,7,5,18,10,3,39,0,3,3,0,4,3,4,0,0,16,17,51,50,385,50,23,19,10,0,606,0,6,0,24,6,0,0,0,0,40,0,3,4,18,0,0,0,0,0,25,0,0,0,0,3,0,0,0,0,5,0,0,0,3,4,3,3,4,0,17,0,0,0,3,7,20,36,24,10,102,0,0,0,8,0,0,0,0,0,11,0,0,4,7,0,0,0,0,0,14,0,9,8,33,12,4,4,0,0,71,8,16,4,23,12,15,5,0,0,85,0,0,0,3,7,18,36,15,3,83
213051363,3,11,34,170,27,33,5,4,0,277,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,12,0,3,3,21,6,10,12,17,3,76,0,0,0,9,3,0,0,0,0,11,0,0,0,3,3,0,0,0,0,5,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,6,0,0,0,19,3,0,0,0,0,26,9,28,60,409,23,17,13,3,0,564,0,0,11,54,7,9,0,0,0,79,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,9,0,0,0,3,0,0,3,0,0,10,0,0,0,5,3,0,0,0,0,10,0,0,0,8,3,0,0,0,0,13,0,0,6,8,3,3,0,0,0,21,3,3,5,38,9,4,0,3,0,61,0,0,0,0,0,3,4,0,0,4
213051365,5,5,17,122,41,25,6,0,3,226,0,3,0,14,12,9,3,0,0,31,0,10,0,6,0,0,3,0,0,22,0,22,15,52,49,30,34,18,4,229,0,4,14,88,25,15,4,3,0,146,0,0,0,0,0,0,0,0,0,4,0,0,3,8,3,0,6,0,0,19,0,3,0,0,7,3,4,3,0,22,0,0,3,4,7,3,0,0,0,23,69,187,212,2282,120,125,59,10,0,3066,0,0,3,59,11,3,3,0,0,80,0,0,3,10,3,0,0,0,0,19,0,3,9,14,6,3,3,0,0,32,0,3,0,3,0,3,0,3,0,13,0,0,0,0,8,11,10,3,3,35,0,0,0,12,3,0,0,0,0,16,0,0,0,13,0,3,0,0,0,17,0,3,3,28,18,12,0,3,0,63,3,11,12,52,11,22,3,3,0,114,0,0,3,6,11,29,29,13,3,96
213051366,3,12,31,228,37,61,6,3,0,377,0,0,0,6,3,0,0,0,0,10,0,3,0,4,0,0,0,0,0,17,3,13,7,28,8,12,13,3,0,86,0,5,8,43,13,8,5,0,0,82,0,0,0,5,0,0,0,0,0,5,0,3,4,8,0,3,0,0,0,17,0,0,0,0,5,0,3,5,0,9,0,0,4,19,4,4,0,0,0,33,43,106,134,1656,85,81,29,3,0,2142,0,4,5,63,3,3,0,0,0,83,0,0,0,9,0,0,3,0,0,18,0,0,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,4,0,0,18,0,0,3,13,0,0,0,0,0,17,0,0,3,21,3,5,0,0,0,40,0,3,6,34,13,3,0,0,0,67,3,16,8,58,15,10,3,0,0,104,0,0,0,0,5,11,6,0,0,19
213051368,0,4,3,18,9,5,0,0,0,46,0,0,0,3,3,0,0,8,0,15,0,0,0,0,0,0,0,0,0,3,0,3,3,19,27,43,32,24,12,170,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,3,9,5,3,34,0,0,3,0,3,9,13,22,14,58,0,0,3,4,0,4,0,0,0,12,4,18,12,118,11,9,3,3,0,171,0,0,0,0,3,0,0,0,0,10,0,8,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,3,0,8,0,0,0,7,7,41,78,72,54,251,0,0,0,7,0,0,0,0,0,7,0,3,0,4,0,4,0,0,0,8,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,3,0,0,14,0,0,0,0,3,8,9,8,0,28
213051369,0,3,4,29,10,3,0,3,0,52,0,0,0,6,9,4,3,0,0,27,0,9,4,3,3,0,0,0,0,19,3,18,9,53,65,61,36,26,9,284,0,8,4,32,10,9,0,0,0,58,0,0,0,0,0,0,0,0,0,3,0,0,3,4,8,3,3,3,0,24,0,0,0,0,4,0,3,0,0,15,0,0,0,6,0,0,3,0,0,17,22,62,43,674,37,32,16,3,0,882,0,0,3,23,3,0,0,3,0,32,0,3,0,5,0,0,0,0,0,13,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,4,3,0,3,17,0,0,0,3,3,11,5,4,3,37,0,0,0,7,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,3,3,31,7,15,4,0,0,75,0,0,0,9,9,28,18,4,0,57
213051464,6,26,49,261,67,69,12,5,0,502,0,0,0,0,3,3,0,0,0,6,0,0,0,3,3,3,0,0,0,8,4,36,23,81,66,24,10,7,0,256,0,0,0,10,6,3,6,0,0,21,0,0,0,4,0,0,0,0,0,11,0,0,0,6,6,0,5,0,0,20,0,0,0,3,5,0,0,0,0,11,3,7,6,10,7,4,0,0,0,37,3,14,8,220,19,13,13,0,0,291,0,0,4,36,4,3,0,0,0,45,0,0,0,12,0,4,0,0,0,20,0,0,0,0,6,0,0,0,0,7,0,3,3,12,4,0,0,0,0,24,0,3,3,4,3,6,5,0,0,24,0,0,3,7,3,0,0,0,0,11,4,3,4,38,4,0,4,0,0,52,0,0,0,3,4,0,0,0,0,6,3,6,12,53,9,19,7,3,0,110,0,0,0,0,3,9,0,3,0,10
213051465,16,21,42,411,73,82,24,7,3,675,0,0,0,3,6,7,8,3,0,37,0,0,5,12,7,6,3,0,0,33,4,28,30,66,66,26,40,21,4,296,0,0,7,15,15,9,10,0,0,49,0,0,0,6,3,3,0,0,0,14,0,4,0,3,5,0,10,3,5,36,0,3,0,7,0,11,6,8,3,33,0,3,3,20,8,13,0,0,0,47,25,65,64,673,50,43,18,10,4,947,0,7,9,135,11,9,4,0,0,178,0,5,0,25,4,0,0,0,0,45,0,0,3,9,0,0,0,3,0,19,0,3,4,16,6,0,0,4,0,35,0,3,0,3,5,9,9,7,6,43,0,0,0,21,6,3,0,0,0,32,0,10,15,41,16,6,0,0,0,82,0,0,7,19,7,4,0,0,0,43,3,14,28,85,32,17,5,3,0,184,0,0,4,11,5,9,13,5,0,51
213051466,13,26,35,339,60,76,21,0,0,563,0,0,0,0,4,5,3,0,0,12,0,0,4,3,3,0,0,0,0,16,7,34,22,62,41,3,8,0,0,186,0,0,0,20,5,7,0,0,0,33,0,0,0,4,0,0,0,0,0,5,0,0,3,4,3,0,0,0,0,17,0,3,0,0,3,8,0,0,0,12,3,3,0,32,3,0,0,0,0,45,24,62,26,718,34,34,15,3,0,920,0,7,5,109,3,6,3,0,0,140,0,5,0,12,5,0,0,0,0,26,0,0,0,3,0,0,0,0,0,3,0,3,0,22,0,0,0,0,0,27,0,0,0,3,3,3,3,0,0,20,0,6,0,15,6,0,0,0,0,21,0,24,5,76,10,3,0,0,0,117,0,0,0,3,0,0,0,0,0,5,6,23,21,151,24,16,7,0,0,248,0,0,0,8,3,0,4,3,0,13
213051467,0,0,4,46,9,18,4,0,0,89,0,0,0,7,5,11,4,4,0,32,0,3,0,9,0,9,3,3,0,25,3,4,3,20,59,54,47,39,23,262,0,3,3,12,11,12,3,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,3,5,6,4,7,6,9,43,0,0,0,3,3,0,7,5,3,24,0,0,0,3,4,0,0,0,0,9,11,31,49,336,46,22,17,15,0,516,0,0,0,10,10,0,0,0,0,23,0,3,0,19,0,0,0,0,0,26,0,3,0,8,0,3,0,0,0,19,0,0,0,4,0,0,0,0,0,8,0,0,0,3,13,19,29,24,11,94,0,0,0,11,4,3,0,0,0,19,0,0,0,7,3,0,0,0,0,11,0,0,3,16,5,0,3,0,0,30,3,7,3,22,9,11,7,0,0,63,0,0,0,3,3,16,9,3,3,41
213051468,0,3,3,25,12,8,0,0,0,45,0,0,0,0,6,3,3,4,0,14,0,0,0,7,0,3,0,0,0,14,0,0,4,31,43,35,28,20,3,167,0,0,0,9,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,11,0,3,24,0,0,0,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,3,5,10,12,127,8,14,6,3,0,178,0,0,0,6,0,3,0,0,0,15,0,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,3,3,0,0,12,0,0,4,3,7,12,13,21,3,63,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,0,0,0,8,3,13,0,0,0,24,0,0,0,0,3,16,10,4,0,30
214011370,0,5,3,37,6,8,0,0,0,66,0,0,0,6,6,3,0,3,0,24,0,0,0,3,3,3,4,3,0,24,0,11,5,48,70,100,73,47,34,381,0,4,12,39,16,4,0,3,0,81,0,0,0,0,0,0,0,0,0,3,0,0,3,8,3,10,11,3,3,38,0,0,0,0,3,0,4,3,0,19,0,0,0,10,0,4,0,0,0,19,3,23,19,166,40,19,10,4,0,291,0,0,3,5,8,0,0,0,0,22,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,0,0,21,0,0,0,7,0,9,12,8,3,36,0,0,0,4,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,6,4,3,0,0,0,14,0,6,0,6,4,9,0,0,0,23,0,0,0,0,3,0,7,0,0,10
214011371,0,3,40,52,28,15,3,7,0,151,0,0,0,3,10,9,3,5,0,33,0,0,0,0,0,5,7,0,3,15,0,24,27,82,100,133,141,103,42,647,0,0,0,13,3,0,3,3,0,20,0,5,0,3,8,0,5,0,0,19,0,0,3,6,6,15,17,11,7,77,0,0,0,3,10,6,7,19,5,44,0,0,29,9,0,0,0,0,0,39,3,15,13,94,20,11,3,7,0,171,0,0,0,13,9,0,0,0,0,23,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,6,5,4,3,34,0,0,0,0,0,15,10,14,5,50,0,0,0,11,0,0,0,0,0,13,0,0,0,8,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,6,0,0,7,11,10,16,0,0,0,38,0,0,0,0,0,7,0,3,0,7
214011372,0,4,6,53,17,12,6,0,0,104,0,0,0,3,4,3,9,3,0,18,0,0,0,0,0,3,6,0,0,7,0,5,7,52,68,111,136,109,43,547,0,0,5,8,5,0,0,0,0,29,0,0,0,3,0,3,0,0,3,13,0,0,4,7,6,12,23,12,4,55,0,0,3,0,0,10,14,16,0,40,0,0,0,3,0,3,0,0,0,8,0,3,3,34,12,6,8,6,0,75,0,3,0,13,4,0,0,0,0,22,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,4,9,8,3,36,0,0,0,5,0,5,7,0,3,26,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,10,0,3,0,9,3,6,3,0,0,31,0,0,0,0,0,3,5,0,0,10
214011373,0,3,18,31,9,12,0,0,0,77,0,0,0,7,7,4,3,0,0,18,0,0,0,0,3,0,7,0,0,14,3,40,29,78,139,128,141,98,70,728,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,7,0,7,3,9,23,16,19,12,6,88,0,0,0,4,3,4,11,19,0,45,0,0,0,3,0,0,0,0,0,9,0,14,6,30,11,4,7,0,0,78,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,8,6,0,32,0,0,0,4,9,10,19,8,9,49,0,0,0,0,8,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,8,0,0,0,11,3,9,3,0,0,26,0,0,0,0,0,0,0,0,0,3
214011374,0,0,0,11,6,3,0,0,0,24,0,0,0,7,5,3,4,0,0,17,0,0,0,3,0,4,0,0,0,8,0,18,26,98,176,171,153,86,23,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,10,0,3,39,0,0,0,0,0,5,5,0,3,23,0,0,0,0,0,0,0,0,0,0,0,6,6,29,5,8,3,3,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,10,8,0,40,0,0,0,3,5,11,17,3,3,45,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,10,0,0,4,15,7,4,0,0,0,30,0,0,0,0,3,3,3,4,0,6
214011375,0,4,12,21,6,6,0,3,0,54,0,0,0,4,3,3,7,3,0,21,0,3,0,0,4,0,0,4,4,14,4,3,14,79,69,85,100,76,32,458,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,3,0,10,9,7,20,15,5,64,0,8,0,3,5,4,3,0,3,34,0,0,0,4,0,4,0,0,0,12,0,0,0,15,8,9,3,0,3,37,0,3,0,8,4,0,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,3,9,3,0,33,0,0,0,0,3,9,3,3,3,25,0,0,0,6,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,3,0,0,26,0,0,0,0,0,0,0,0,0,0
