SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
213031351,16,39,10,4,5,7,3,5,0,95,28,96,21,8,23,22,16,33,0,242,52,99,102,26,19,31,36,48,3,405,28,17,70,0,5,3,8,10,0,143,4,4,5,0,4,4,3,3,0,32,11,65,4,18,4,4,3,4,0,105,15,65,0,8,5,3,3,3,0,104,105,126,31,36,68,47,36,42,4,490,41,86,3,27,13,6,12,15,3,214,27,73,33,20,21,11,7,9,5,198,11,9,82,18,4,8,10,11,3,148,0,0,3,0,0,0,0,3,0,4,5,12,3,3,3,4,7,0,0,45,7,5,11,5,4,3,6,9,17,65,346,691,384,169,182,149,147,206,40,2308,12,39,5,7,7,4,0,7,0,86,6,20,5,8,9,8,0,4,0,58,4,13,0,0,4,3,3,7,0,42,5,18,8,0,3,3,0,0,0,33,5,4,3,3,13,0,0,0,0,33
213031352,27,68,3,3,7,4,8,0,0,117,46,117,12,3,8,4,4,5,4,214,98,156,184,12,25,10,37,37,10,564,45,45,123,0,10,3,8,13,3,255,12,6,19,6,0,0,4,6,0,54,20,86,3,16,0,3,0,4,0,131,21,100,5,7,17,3,0,3,0,154,230,212,24,26,74,44,20,24,12,670,55,155,13,44,30,17,9,12,6,342,36,126,43,28,25,22,8,10,0,296,19,3,46,9,3,3,10,9,0,115,0,0,0,0,0,0,0,0,0,0,16,18,4,9,4,5,3,3,0,58,7,9,3,0,3,3,3,7,5,45,633,1100,499,172,207,121,104,139,44,3013,19,60,6,3,15,7,0,3,3,113,13,16,0,3,6,3,0,3,0,48,12,24,4,4,15,3,3,4,0,70,3,30,9,0,3,3,0,0,0,58,4,3,8,0,7,3,0,3,0,24
213041353,14,21,6,3,5,3,0,3,0,58,21,47,17,3,13,3,4,4,3,120,145,87,502,29,33,25,151,85,23,1089,51,10,342,9,9,3,44,59,5,529,20,9,37,4,12,3,10,13,3,109,10,40,3,17,0,6,3,9,0,86,23,82,3,9,7,0,11,3,0,135,124,82,20,22,54,44,46,17,4,418,15,35,8,55,23,4,14,11,5,185,10,28,10,3,6,0,9,8,0,81,15,0,37,3,4,5,20,14,0,100,0,0,0,0,0,0,0,0,0,3,8,7,10,12,3,0,18,3,0,54,11,0,30,3,4,4,11,18,12,96,465,461,1029,176,171,113,345,244,62,3059,5,22,7,5,18,6,0,3,3,68,7,14,5,0,5,0,0,0,0,36,4,7,11,0,10,7,5,3,0,48,0,9,4,0,8,0,0,3,0,26,3,9,17,3,13,10,0,3,0,56
213041355,15,14,5,5,6,9,10,0,0,67,30,116,32,6,17,7,19,13,3,246,137,132,553,21,57,28,124,112,12,1176,42,10,317,0,4,7,33,58,3,483,4,0,8,4,3,3,4,0,0,33,8,67,8,14,8,3,3,8,0,121,8,62,0,11,8,7,4,0,0,96,155,143,22,26,113,68,67,29,11,644,29,35,9,55,17,10,19,12,3,191,9,21,10,3,6,14,7,6,0,80,25,3,70,11,4,12,29,13,0,174,0,0,0,0,0,0,0,0,0,3,3,6,10,3,7,0,13,11,0,55,8,8,37,0,6,7,18,14,24,120,486,617,1086,163,258,176,352,263,65,3474,10,35,18,3,27,3,0,4,0,101,8,34,5,9,20,11,0,6,0,84,10,15,11,9,20,4,7,4,0,73,3,9,5,0,10,3,0,0,0,32,0,3,0,0,5,0,0,0,0,11
213041356,7,12,14,7,3,5,8,3,0,50,9,38,21,4,11,6,6,7,0,109,70,50,415,39,40,26,131,84,3,864,37,10,233,6,4,4,38,49,9,390,8,0,19,5,0,3,11,10,0,56,0,22,5,21,4,5,3,5,0,65,4,36,0,15,5,0,0,3,0,60,73,34,14,22,48,27,76,29,3,329,15,22,11,47,13,7,14,19,0,146,3,12,10,3,3,9,6,3,3,49,9,0,42,4,4,4,13,9,0,89,0,0,4,0,0,0,3,0,0,5,4,3,3,5,3,0,7,3,0,40,5,0,26,8,0,3,24,12,20,108,254,236,812,176,142,106,352,243,46,2366,7,9,14,3,11,3,3,0,0,57,0,5,0,0,4,0,0,0,0,21,3,3,5,4,8,5,8,4,0,38,0,7,3,0,3,7,0,0,0,12,6,0,3,6,4,4,0,4,0,25
213041357,14,19,5,0,3,3,3,3,0,48,23,72,25,7,20,7,23,10,5,202,103,85,489,25,50,31,141,94,10,1045,38,10,278,7,8,10,43,65,7,462,8,4,29,0,7,3,11,11,0,71,9,53,4,21,7,7,10,3,0,115,7,61,7,8,5,4,3,0,0,96,102,84,32,31,103,45,88,29,9,519,25,26,11,80,23,7,18,19,3,215,11,27,17,3,9,3,8,7,0,77,15,0,60,15,6,10,32,19,4,172,0,0,0,0,0,0,0,4,0,3,9,4,8,9,3,3,17,3,0,64,3,9,28,8,7,6,25,17,19,131,364,449,1006,220,251,142,429,304,59,3220,8,19,6,3,17,4,0,3,0,62,9,15,0,4,16,3,4,6,0,59,9,6,3,3,8,7,4,13,0,49,0,0,3,0,7,4,0,0,0,12,3,0,4,0,3,3,0,3,0,22
213041358,3,9,0,6,8,0,7,0,0,39,18,43,14,4,7,8,7,5,3,108,68,50,364,18,48,29,124,83,16,805,30,8,253,9,4,5,46,43,10,399,3,5,22,0,0,3,17,11,3,62,3,23,6,14,8,3,3,0,0,59,3,49,4,9,0,0,10,3,0,88,87,52,21,17,62,36,57,20,10,366,22,18,12,72,21,5,22,16,8,186,0,12,9,6,3,8,9,3,0,48,13,3,44,8,9,4,23,10,0,116,0,0,0,0,0,0,3,0,4,9,4,5,11,4,9,0,8,3,3,46,12,0,27,9,10,4,22,17,22,127,269,278,791,171,187,105,354,228,73,2455,3,13,12,3,3,3,0,0,0,44,0,12,0,3,7,0,0,0,0,26,5,5,4,3,15,3,6,9,0,45,3,3,0,0,6,3,0,0,0,18,0,3,4,3,3,3,0,0,0,19
213041359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,10,3,42,0,3,0,19,12,3,93,3,0,23,0,0,0,6,3,0,36,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,6,0,0,25,0,0,3,6,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,4,3,3,14,24,14,74,15,13,7,46,19,4,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
213041360,13,34,9,12,6,3,4,0,0,81,54,121,33,8,19,19,17,11,4,283,129,121,374,18,56,24,110,62,21,913,36,13,221,5,8,7,19,43,3,362,5,3,14,0,3,3,7,4,0,33,6,65,5,15,0,0,4,4,0,106,15,54,5,8,3,0,4,0,0,85,155,134,32,14,124,64,57,38,9,630,24,37,8,35,18,10,13,14,6,174,3,27,8,8,13,10,6,8,0,79,16,3,48,5,11,3,21,15,3,121,0,0,0,0,0,0,0,0,0,3,12,0,7,0,9,10,15,4,0,60,14,3,21,3,7,11,16,17,12,109,471,621,779,130,278,166,303,217,66,3032,16,40,9,11,21,7,0,4,0,105,13,35,7,3,24,6,0,0,0,96,7,19,10,0,19,3,7,9,0,76,3,6,10,4,5,3,0,3,0,36,0,3,0,0,3,3,0,0,0,11
213041461,0,4,0,0,3,0,0,0,0,8,11,18,5,0,0,4,4,3,0,47,18,13,98,11,8,10,42,30,3,231,4,0,39,0,4,0,3,7,4,66,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,4,0,0,26,3,10,0,0,0,0,3,3,0,22,25,26,3,4,28,11,21,14,0,123,3,8,0,10,0,0,9,3,0,54,0,5,0,0,0,0,3,3,0,16,0,0,4,6,3,3,3,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,3,0,3,0,3,3,5,6,4,26,64,116,157,37,50,36,102,80,19,662,3,13,5,0,5,5,0,0,0,28,0,8,0,0,0,0,0,0,0,14,3,4,0,4,12,0,0,3,0,24,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,5,0,8
213041462,3,10,0,0,4,0,6,0,0,19,25,35,14,3,12,3,12,4,0,115,21,53,102,6,11,8,36,21,0,259,9,3,60,0,0,0,4,12,0,90,0,0,3,0,0,0,7,3,0,12,0,22,5,6,0,0,0,0,0,38,3,15,0,3,0,0,0,0,0,30,47,40,7,11,49,22,28,21,0,223,0,10,0,20,3,0,9,6,6,53,3,4,0,0,0,7,0,0,0,17,10,0,20,5,6,3,14,0,0,50,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,4,0,0,17,0,3,4,0,0,0,9,0,3,21,118,201,220,61,93,44,130,78,10,950,3,11,3,5,10,4,0,3,0,35,0,15,4,0,3,0,0,0,0,30,0,10,3,0,3,0,0,5,0,28,0,3,0,0,0,3,0,0,0,10,0,0,3,0,3,0,0,0,0,7
213041463,18,29,14,4,8,4,6,4,0,89,57,144,34,0,26,12,17,14,5,317,134,156,363,14,64,34,104,70,10,945,48,11,188,7,4,9,29,42,3,343,6,0,10,0,4,3,0,5,0,33,12,98,4,19,4,7,0,8,3,157,20,63,5,3,3,3,13,7,0,113,193,158,34,32,107,61,63,33,14,691,35,43,15,55,22,11,17,9,7,220,17,25,11,3,13,9,7,3,0,93,13,3,55,10,10,10,14,11,0,128,0,0,0,0,0,0,0,0,0,3,8,4,3,3,11,4,9,5,3,48,17,10,23,7,7,4,16,6,9,109,575,746,765,165,275,181,301,219,58,3288,13,54,19,14,8,12,0,0,0,122,13,42,5,5,19,7,0,0,0,86,8,20,8,5,10,3,0,11,5,75,0,10,5,3,10,3,0,0,0,41,3,3,6,0,0,0,0,0,0,14
213051361,14,33,8,3,9,0,9,4,3,87,30,105,23,9,27,12,23,16,3,246,101,114,488,26,46,47,169,103,14,1105,23,15,223,9,15,15,24,50,13,374,15,3,17,0,3,0,7,3,0,50,10,36,10,19,3,3,7,4,0,92,7,45,7,11,5,3,7,0,0,78,97,110,42,24,84,58,88,40,8,549,7,29,7,49,17,13,13,12,3,162,3,20,7,3,4,12,7,4,0,64,14,6,47,10,11,11,18,20,0,131,0,0,0,0,0,0,0,0,0,6,3,8,11,3,3,8,6,5,0,45,7,9,20,3,5,5,29,14,14,107,327,531,902,173,219,188,405,280,66,3099,7,18,6,9,15,16,3,3,0,80,6,15,8,4,15,5,3,7,0,68,8,14,11,8,12,3,8,7,3,68,0,3,3,0,3,5,0,0,0,20,0,3,11,0,4,0,0,3,0,29
213051362,10,32,11,10,3,3,8,4,0,88,24,101,33,13,28,14,18,23,10,257,79,117,387,31,50,27,124,116,11,946,17,10,146,3,4,3,31,28,4,241,4,3,9,3,7,0,9,9,0,40,4,38,0,20,0,0,9,10,0,92,7,44,8,3,3,4,3,3,0,72,94,86,27,28,107,46,72,42,12,509,13,37,14,57,19,8,27,16,0,190,6,10,5,3,3,13,11,4,0,55,7,3,54,17,7,9,33,22,0,155,0,0,0,0,0,0,0,3,0,7,0,3,9,4,4,0,11,3,0,41,4,4,28,0,4,3,22,9,18,95,278,480,725,188,248,132,375,299,52,2784,8,22,12,11,20,14,0,0,0,89,3,22,7,3,9,7,0,3,0,59,3,8,5,3,7,3,5,7,5,56,0,3,7,0,3,0,0,0,0,16,3,0,13,3,3,5,0,3,0,23
213051363,3,16,3,3,3,0,3,3,0,33,37,134,29,11,16,26,11,20,5,294,35,100,113,4,24,19,47,45,8,402,13,3,50,0,4,4,10,18,0,104,4,0,4,0,4,0,0,7,0,23,3,47,0,9,0,3,4,6,0,69,5,12,4,0,0,0,3,3,0,28,69,103,24,20,67,34,33,23,11,385,13,25,7,18,5,5,12,11,4,92,4,18,4,0,6,7,0,10,0,46,12,0,45,14,7,3,8,18,0,110,0,0,3,0,0,0,0,0,0,7,3,9,4,0,0,0,3,3,5,33,5,4,4,5,4,3,12,8,11,56,199,467,301,103,145,95,148,181,45,1682,8,30,8,7,7,8,0,3,0,66,7,44,8,5,15,8,0,0,0,89,8,20,5,0,5,5,0,3,3,59,0,0,3,0,3,3,0,0,0,9,0,0,3,0,0,0,0,0,0,7
213051365,35,39,13,8,12,17,18,12,3,165,159,406,89,23,70,46,69,24,13,906,147,252,568,36,108,63,257,148,30,1609,28,14,217,11,12,5,49,63,4,397,7,3,11,4,8,5,23,15,7,83,7,117,18,30,8,3,15,20,3,227,15,39,3,14,12,3,16,3,0,114,263,277,84,97,272,133,227,85,14,1457,25,42,14,110,36,23,73,28,5,356,13,20,13,5,15,10,15,4,0,99,34,18,121,30,35,33,101,47,0,413,0,0,0,3,0,0,4,0,0,11,12,14,13,4,9,9,43,10,6,120,8,13,22,7,3,9,51,27,26,169,756,1257,1187,388,596,358,963,495,114,6120,13,56,28,43,47,20,4,13,3,221,31,111,9,39,71,34,3,15,3,318,9,59,9,10,40,7,16,21,0,173,0,3,9,0,11,0,0,3,0,31,0,3,11,4,8,7,3,3,0,33
213051366,18,42,13,3,8,7,18,8,6,118,106,403,83,19,53,60,68,38,16,840,105,172,324,35,60,45,162,95,8,995,18,7,101,3,6,4,15,17,0,179,7,0,12,0,7,0,7,8,0,43,11,79,9,26,3,3,8,8,0,147,9,36,8,12,3,0,13,5,0,73,204,241,62,78,213,110,173,79,21,1174,27,31,12,59,25,10,52,27,4,248,12,23,3,6,4,8,14,4,0,77,25,3,118,33,26,17,82,26,0,330,0,0,0,0,3,3,5,5,0,15,8,3,19,12,3,6,28,13,0,86,7,4,34,4,7,0,38,20,31,148,544,1044,795,290,429,269,683,337,89,4475,11,42,17,21,17,6,4,4,0,123,30,99,10,16,37,18,8,13,3,243,9,40,3,10,26,15,3,16,3,129,0,16,12,0,3,0,0,0,0,32,0,0,3,6,3,0,0,0,0,21
213051368,12,23,9,3,3,0,0,3,0,43,16,30,12,3,3,0,3,3,5,87,63,59,225,10,19,14,76,51,7,520,42,14,157,7,6,8,15,31,3,281,30,3,12,0,3,0,0,4,0,60,5,36,3,12,0,0,3,4,3,68,3,50,0,5,4,0,3,0,0,66,72,63,23,11,33,27,19,16,4,262,19,17,12,29,9,15,9,13,0,122,7,24,3,0,8,3,0,5,0,54,8,0,18,4,3,3,13,5,0,59,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,3,0,16,6,0,16,3,0,5,17,3,8,65,287,326,494,92,93,79,157,158,29,1712,0,9,11,7,14,4,0,3,0,49,4,9,5,4,4,3,0,0,0,27,3,6,4,3,5,0,0,0,0,21,6,3,0,0,0,0,0,0,0,9,3,0,4,3,3,0,0,0,0,17
213051369,22,31,14,6,10,6,8,6,0,92,40,184,46,8,40,21,28,20,3,392,86,126,455,37,50,38,156,95,16,1068,33,10,224,4,6,19,46,48,3,398,7,5,24,4,3,6,14,17,0,79,13,37,12,27,13,0,7,10,0,124,10,38,3,8,3,5,10,4,0,86,131,156,34,45,138,53,109,37,8,728,14,43,13,82,23,22,34,19,3,255,6,28,10,5,10,3,3,6,0,78,24,0,62,27,7,13,24,20,0,186,0,0,0,0,0,0,0,0,0,0,10,4,6,5,8,6,19,7,3,65,5,4,28,15,9,8,30,19,14,128,404,675,945,268,323,202,487,307,64,3680,12,30,10,12,19,15,0,3,0,101,7,48,9,11,23,6,0,4,0,110,7,20,6,7,9,4,3,11,0,80,7,5,3,3,3,4,0,4,0,25,7,5,8,5,4,3,0,7,0,44
213051464,20,30,7,3,3,3,6,0,0,70,83,139,20,10,16,15,12,3,4,295,133,127,174,15,24,21,48,30,9,585,43,13,99,0,7,0,8,13,0,190,8,0,9,0,0,0,0,3,0,26,11,97,6,11,3,4,0,3,0,134,14,21,0,8,3,3,0,3,0,46,226,167,23,29,95,75,30,16,11,658,32,40,10,24,18,9,10,11,3,151,13,14,6,3,3,11,9,0,0,60,21,4,34,3,7,11,10,5,0,85,0,0,0,0,0,0,0,0,0,0,3,11,8,0,3,5,4,4,0,39,6,7,6,3,4,6,5,3,9,51,605,664,403,108,182,158,140,92,46,2385,11,33,13,5,7,3,3,3,0,75,16,31,6,4,22,3,0,4,0,83,15,20,3,4,9,5,0,0,0,52,3,6,3,0,4,3,0,0,0,31,0,0,0,0,0,0,0,3,0,7
213051465,25,66,0,3,7,11,4,6,0,128,117,342,54,12,37,29,27,16,6,644,200,277,398,21,54,45,93,67,16,1166,56,18,166,6,13,10,25,28,3,317,12,3,10,5,5,3,8,9,0,58,15,116,0,28,5,3,12,4,0,183,12,56,5,5,0,3,4,5,0,81,256,272,43,43,177,89,66,28,11,994,38,66,11,59,24,8,12,5,0,232,16,42,9,4,14,11,8,4,0,103,34,8,75,16,13,11,21,21,3,203,0,0,0,0,0,0,3,0,0,9,12,9,10,7,3,3,15,3,0,59,11,12,13,4,8,0,10,6,11,85,791,1290,808,212,352,227,302,208,62,4262,24,71,14,19,19,16,3,7,4,176,13,91,12,11,32,8,0,3,6,179,20,61,15,7,21,6,0,3,0,141,3,11,12,10,6,0,0,0,0,39,5,8,3,3,4,0,0,0,0,20
213051466,8,41,5,3,3,4,6,3,0,71,119,311,56,9,40,17,9,11,10,591,130,213,233,16,41,31,43,43,8,760,24,13,80,3,11,3,6,15,0,155,6,4,7,0,3,3,3,4,0,29,6,60,3,17,3,0,5,3,3,97,11,31,0,4,4,0,3,0,0,55,210,213,38,41,133,69,51,37,16,799,22,48,3,43,24,15,8,6,3,161,9,28,3,5,10,7,6,0,3,62,13,3,60,9,6,7,17,12,0,131,0,0,0,0,0,0,0,0,0,3,4,10,5,3,0,3,6,0,0,30,8,6,13,0,3,0,10,5,6,55,573,974,503,157,276,162,172,145,50,3011,6,38,16,8,18,11,0,3,3,105,19,99,12,11,30,11,0,0,3,187,18,37,12,3,14,9,0,10,3,95,3,9,7,0,10,3,0,0,0,29,0,0,0,0,7,0,0,0,0,16
213051467,8,21,4,4,0,6,6,7,0,62,24,74,26,10,21,9,23,15,3,204,78,91,321,25,50,20,116,92,17,804,22,8,151,3,8,3,34,44,3,282,4,0,21,0,4,5,10,7,0,52,4,32,0,15,6,6,6,4,0,83,3,31,5,9,4,3,5,7,0,67,70,80,35,24,62,39,88,35,5,441,18,36,9,46,16,9,17,20,3,180,9,18,13,4,9,9,7,9,0,69,14,3,65,14,9,4,39,18,0,159,0,0,0,0,0,0,0,0,0,3,3,3,9,3,6,3,19,11,0,55,9,3,16,3,9,8,28,15,16,112,260,411,665,166,207,123,401,290,57,2575,13,24,10,10,11,8,0,3,0,72,10,24,3,6,7,5,0,6,3,68,0,7,4,5,7,6,9,11,0,57,0,3,7,0,4,3,0,0,0,27,3,3,4,0,0,7,0,4,0,20
213051468,8,13,5,0,4,0,3,3,0,41,18,41,6,5,13,5,4,3,3,113,99,62,346,24,36,17,91,66,14,757,29,10,184,3,3,4,26,27,6,287,4,3,14,5,0,0,9,10,0,40,12,16,8,18,0,0,6,0,0,55,7,48,0,3,5,0,4,5,3,73,48,54,17,16,67,27,50,30,0,310,5,25,3,48,12,8,10,11,0,119,7,18,7,3,8,6,8,0,0,52,11,3,35,5,0,5,8,12,0,83,0,0,0,0,0,0,0,0,0,0,3,5,13,3,6,3,12,5,0,42,3,4,12,4,3,5,26,12,7,69,251,300,658,133,163,90,247,187,37,2052,5,13,9,6,8,7,0,0,0,50,0,12,0,6,6,3,3,0,0,28,4,3,5,3,7,4,0,10,0,37,0,3,5,0,6,0,0,0,0,17,0,5,3,3,4,8,0,3,0,27
214011370,9,17,5,0,4,3,7,0,0,48,14,56,33,5,19,7,13,11,0,160,115,87,586,25,43,53,141,100,22,1179,29,11,298,9,9,9,39,62,10,470,10,3,48,0,0,0,10,17,3,98,4,41,7,22,0,8,12,4,0,103,9,50,4,3,0,3,4,3,0,81,75,59,24,13,70,57,69,33,6,408,16,26,8,70,14,10,25,15,0,177,9,23,20,7,4,9,8,3,4,88,11,3,61,12,9,18,24,25,0,167,0,0,0,0,0,0,0,0,0,0,5,8,17,4,7,3,5,3,3,58,8,3,39,11,3,3,19,21,13,119,313,385,1151,177,186,182,380,304,61,3151,4,18,8,12,16,9,0,3,0,70,3,12,0,4,6,3,0,4,0,42,7,7,11,4,13,6,3,16,0,74,0,0,3,0,6,3,0,5,0,16,3,4,11,6,8,4,3,4,0,41
214011371,7,32,8,10,3,0,3,6,4,77,19,57,34,7,14,19,9,19,4,178,88,102,430,28,40,38,85,74,16,899,54,10,395,9,16,9,27,48,3,574,15,8,39,0,3,3,7,17,3,96,10,114,7,42,5,5,3,3,3,195,16,98,10,23,3,5,3,9,0,163,109,105,27,23,56,73,52,38,7,497,36,53,21,92,14,16,18,21,3,275,16,37,23,4,7,16,11,12,3,126,14,6,68,6,8,8,14,21,0,157,0,0,3,0,0,0,0,0,0,4,4,8,14,6,0,4,3,3,4,48,11,6,29,5,0,12,17,10,15,106,401,641,1109,256,170,207,246,294,67,3389,8,29,11,7,10,7,0,3,0,73,3,10,0,3,10,0,0,0,0,30,3,0,8,8,7,11,7,7,0,53,4,7,10,9,10,6,0,4,0,44,9,4,8,3,3,9,0,3,0,43
