SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC21616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,11,13,20,17,10,3,0,81
SSC21617,0,0,3,0,3,3,0,0,0,10,3,0,3,0,3,0,0,0,0,10,25,18,39,38,57,36,20,0,0,239
SSC21618,3,9,13,18,25,8,0,0,0,74,3,11,22,28,39,10,8,0,0,120,144,242,401,669,878,446,94,15,0,2888
SSC21619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,25
SSC21620,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,8,0,20,10,0,0,0,41
SSC21621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,13,16,5,0,0,56
SSC21622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,15,0,3,0,48
SSC21623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,3,6,5,3,0,45
SSC21624,7,17,37,31,35,18,0,0,0,144,18,44,85,81,88,43,7,3,0,354,223,599,1065,865,981,511,52,7,0,4308
SSC21625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6
SSC21626,0,0,3,3,3,0,0,0,0,11,0,8,3,0,0,0,0,0,0,21,20,24,76,59,79,59,17,6,0,333
SSC21627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,9
SSC21628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,8,13,5,3,3,0,37
SSC21629,9,104,244,77,60,26,4,0,0,528,30,206,448,161,125,63,37,6,0,1082,439,3349,10575,3460,1765,1213,491,70,28,21388
SSC21630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,4,4,0,0,0,30
SSC21631,8,16,26,23,20,21,6,0,0,133,4,22,38,37,46,29,8,3,0,187,151,310,653,534,589,483,127,6,0,2847
SSC21632,12,22,45,25,24,25,3,0,0,163,12,42,85,52,59,26,10,0,0,285,191,436,1178,946,762,638,115,0,0,4268
SSC21633,18,39,86,70,43,42,10,0,0,305,24,42,72,91,77,55,7,0,0,364,439,787,2024,1829,1416,988,151,18,0,7648
SSC21634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,3,0,0,25
SSC21635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC21636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,12
SSC21637,12,18,58,52,44,31,10,0,0,226,10,12,55,55,65,37,13,3,3,256,258,565,1442,1522,1506,993,267,50,6,6605
SSC21638,0,0,4,4,6,3,0,0,0,17,0,4,0,8,13,7,0,0,0,28,36,35,68,101,143,100,17,0,0,500
SSC21639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,3,0,0,0,17
SSC21640,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,8,10,3,6,0,0,0,35
SSC21641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,8,4,0,0,40
SSC21642,0,3,6,8,13,5,0,0,0,44,0,4,8,3,9,11,5,0,0,44,52,94,171,162,257,198,46,6,3,1003
SSC21643,4,0,3,0,0,0,3,0,0,9,0,0,7,0,0,0,0,0,0,15,10,21,23,40,62,36,23,3,0,214
SSC21644,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,9,12,11,29,21,8,0,0,98
SSC21645,0,0,0,0,3,3,0,0,0,10,0,0,4,3,0,3,0,0,0,14,17,20,42,82,83,72,36,3,3,350
SSC21646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,5,0,0,36
SSC21647,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,0,8,15,41,22,6,5,0,115
SSC21648,8,28,113,84,36,24,3,0,0,300,15,31,108,65,68,34,5,0,0,327,243,643,2761,2234,1235,643,105,12,3,7889
SSC21649,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,7,7,17,33,23,9,0,0,90
SSC21650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,9,0,0,0,22
SSC21651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,6,30,9,9,3,0,73
SSC21652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,11,16,8,0,0,0,46
SSC21653,0,0,0,0,0,0,0,0,0,3,3,3,0,0,5,6,3,0,0,22,8,8,12,39,60,38,31,3,0,215
SSC21654,3,0,3,3,0,0,0,0,0,15,0,0,0,7,3,3,0,0,0,13,17,18,44,75,73,58,17,0,0,299
SSC21655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21656,0,0,0,0,3,0,3,0,0,6,0,0,0,4,0,0,0,0,0,5,7,14,25,43,39,48,28,0,0,201
SSC21657,0,4,0,3,8,0,0,0,0,13,0,3,0,0,4,3,0,0,0,12,12,17,23,56,41,25,4,0,0,174
SSC21658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,4,9,3,0,0,31
SSC21659,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,0,3,5,13,13,26,16,3,0,73
SSC21660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,23,16,11,6,0,0,73
SSC21661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,4,0,0,17
SSC21662,0,0,0,4,3,3,5,0,0,18,0,0,0,3,3,5,8,0,0,19,18,18,59,97,125,140,60,10,0,525
SSC21663,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,12,25,18,3,0,0,62
SSC21664,4,8,35,13,10,5,3,0,0,77,5,11,31,19,15,8,7,0,0,91,71,177,567,352,316,134,28,6,0,1638
SSC21665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,13
SSC21666,0,3,8,10,12,3,4,0,0,42,4,5,22,28,17,7,0,0,0,87,48,99,413,517,533,301,131,22,0,2065
SSC21667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,5,21,4,4,3,0,49
SSC21668,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,14,21,13,14,3,0,0,70
SSC21669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,13
SSC21670,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,8,17,10,41,65,71,65,19,4,0,297
SSC21671,28,63,114,85,91,77,16,3,0,473,29,51,127,111,108,105,31,6,8,563,807,1286,2957,2622,2661,2183,494,65,12,13090
SSC21672,14,64,136,113,113,94,12,0,0,555,30,75,157,135,206,126,26,3,0,757,732,1652,3216,2588,3530,2505,359,12,0,14594
SSC21673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,8,16,20,16,3,0,0,77
SSC21674,0,7,4,12,9,7,0,0,0,34,0,3,3,6,4,9,0,0,0,30,26,54,122,115,156,143,17,5,0,634
SSC21675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,3,8,0,0,23
SSC21676,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,9,9,0,0,0,29
SSC21677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6
SSC21678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,8,0,0,0,28
SSC21679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,0,0,0,23
SSC21680,7,9,15,11,12,4,4,0,0,53,3,5,13,16,13,4,0,0,0,53,89,104,408,459,299,194,35,3,0,1583
SSC21681,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,3,3,0,4,5,5,0,0,33
SSC21682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,12,9,7,4,5,0,47
SSC21683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,12,8,5,7,8,0,46
SSC21684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,3,9,0,0,26
SSC21685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,0,0,21
SSC21686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4
SSC21687,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,15,7,10,18,29,40,54,20,0,0,172
SSC21688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,4,0,0,0,19
SSC21691,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,3,0,19,17,32,52,9,7,0,136
SSC21692,3,3,3,7,3,3,0,0,0,18,4,7,6,6,6,8,3,0,0,36,41,69,141,167,224,174,52,7,0,873
SSC21693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,15
SSC21694,5,25,68,69,50,52,11,0,0,285,3,24,99,75,60,27,12,5,0,317,332,639,2005,2061,1754,1086,294,28,0,8196
SSC21695,0,3,3,0,3,3,0,0,0,15,0,0,6,0,7,3,0,0,0,17,21,43,97,81,89,46,7,0,0,406
SSC21696,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,10,7,3,3,0,0,32
SSC21697,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,3,11,14,3,0,0,47
SSC21698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,9,5,7,6,3,0,44
SSC21699,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,9,12,15,21,15,0,0,71
SSC21700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6
SSC21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,14
SSC21702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,5,8,12,12,32,11,3,3,0,80
SSC21703,3,0,0,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,6,14,9,20,25,37,39,10,0,0,149
SSC21704,0,14,26,21,26,22,5,0,0,124,9,14,23,27,33,26,4,3,0,132,158,334,595,540,643,571,117,16,0,2982
SSC21705,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,3,0,0,0,12,19,30,28,53,74,48,15,4,3,266
SSC21706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,11,15,9,3,0,0,45
SSC21707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,11
SSC21708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SSC21709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,7,5,4,5,42
SSC21710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,11,3,3,3,0,22
SSC21711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,16
SSC21712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,11,11,0,0,0,32
SSC21713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,14
SSC21714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,8,12,11,8,3,0,59
SSC21715,0,4,12,11,18,13,0,0,0,65,11,11,11,17,23,15,3,0,0,84,129,132,268,378,413,329,83,3,0,1737
SSC21716,0,0,3,0,3,0,0,0,0,8,0,0,3,0,3,0,0,0,0,11,7,13,12,26,32,14,5,0,0,106
SSC21717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,4,0,0,22
SSC21718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,8,6,3,5,0,37
SSC21720,6,8,12,10,22,13,0,0,0,68,0,3,9,10,13,16,3,0,3,68,99,244,438,484,588,450,116,20,7,2441
SSC21721,0,3,9,12,21,21,8,0,0,75,3,9,19,23,35,20,7,0,0,107,118,187,415,592,649,482,131,4,0,2581
SSC21722,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,3,3,0,0,23
SSC21723,3,11,43,43,29,27,7,0,0,155,8,8,33,32,30,25,9,0,0,151,179,311,891,1179,993,807,219,12,3,4593
SSC21724,4,14,30,28,35,21,10,0,0,154,6,5,38,36,30,26,5,0,0,158,185,313,655,715,754,575,157,10,0,3360
SSC21725,0,0,7,8,11,7,0,0,0,26,0,3,3,3,12,3,0,0,0,32,35,44,78,92,133,139,34,0,0,566
SSC21726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,12
SSC21727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,3,4,0,0,17
SSC21728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,12,24,10,0,0,65
SSC21729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,14
SSC21730,11,11,59,33,45,34,6,0,0,210,3,30,68,55,57,25,15,3,0,268,275,784,1968,1730,1585,1013,219,27,5,7599
SSC21731,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,5,9,8,4,0,0,42
SSC21732,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,9,14,12,3,0,0,52
SSC21733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6
SSC21734,4,4,23,34,15,21,9,3,0,116,3,3,28,38,19,13,6,0,3,122,106,237,636,725,601,386,111,12,6,2817
SSC21735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21736,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,11,10,3,3,0,0,33
SSC21737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,10,12,7,0,0,51
SSC21738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,0,0,0,22
SSC21739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,13
SSC21740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC21741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,16,7,11,0,0,54
SSC21742,3,3,3,0,6,11,3,0,0,24,4,4,3,3,6,11,0,0,0,32,43,62,61,102,140,133,48,10,0,591
SSC21743,17,59,135,82,116,70,17,4,0,506,20,71,135,124,109,85,18,3,0,572,632,1150,2637,2326,2294,1677,391,31,0,11134
SSC21744,6,8,26,26,37,30,3,3,0,140,13,14,31,32,14,26,14,3,0,145,203,288,629,678,638,568,147,18,4,3174
SSC21745,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,11,19,9,14,5,0,0,63
SSC21746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,5,13,10,7,3,0,0,32
SSC21747,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,9,7,12,10,10,24,18,4,0,0,90
SSC21748,0,9,25,28,28,16,8,0,0,125,5,14,29,34,43,22,7,0,0,164,158,300,931,1137,1004,553,105,6,0,4189
SSC21749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,0,0,16
SSC21750,3,3,7,3,3,0,0,0,0,19,0,3,0,3,3,0,0,0,0,8,31,31,56,114,101,79,10,0,0,424
SSC21751,9,32,86,88,98,58,16,0,0,397,18,42,82,107,94,94,41,11,3,489,555,749,1713,2307,2408,1781,579,70,13,10171
SSC21752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21753,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,12,10,16,3,0,0,56
SSC21754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SSC21755,0,0,0,3,6,0,3,0,0,13,0,3,3,3,4,4,8,0,0,26,18,40,77,95,112,117,46,10,4,515
SSC21756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC21757,6,26,36,29,35,27,10,3,0,174,8,20,50,35,45,35,8,5,0,199,250,455,929,784,978,836,186,32,3,4447
SSC21758,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,11,13,16,15,0,3,0,71
SSC21759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,13
SSC21760,0,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,19,15,47,72,69,65,18,3,0,303
SSC21761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
SSC21762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
SSC21763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,13
SSC21764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,5,0,0,0,20
SSC21765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,21,47,28,9,5,0,0,0,125
SSC21767,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,8,10,18,23,12,4,0,0,81
SSC21768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,11,10,3,0,0,0,34
SSC21769,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,8,3,0,0,39
SSC21770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC21771,0,3,15,3,13,7,0,0,0,48,3,5,9,7,3,5,0,0,0,38,82,192,362,320,262,208,49,0,0,1473
SSC21772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9
SSC21773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
SSC21774,0,3,0,0,3,0,0,0,0,4,0,0,0,3,3,0,0,0,0,11,18,18,32,35,53,30,7,0,0,188
SSC21775,0,0,4,4,8,3,0,0,0,13,4,4,7,9,5,9,4,0,0,43,35,41,90,120,159,123,41,6,0,614
SSC21776,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,11,4,9,7,0,0,39
SSC21777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC21778,3,8,9,9,11,3,0,0,0,37,3,3,15,6,11,7,0,0,0,41,46,109,226,192,164,90,32,3,0,860
SSC21779,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,11,14,4,0,0,47
SSC21780,0,0,0,0,3,5,0,0,0,11,0,4,0,3,4,3,0,0,0,10,12,27,34,57,89,50,7,7,0,285
SSC21781,14,16,30,56,82,40,20,0,0,253,22,26,33,94,122,59,39,4,0,402,524,604,734,1805,2375,1615,553,74,7,8290
SSC21782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,15
SSC21783,9,18,58,49,51,43,6,0,0,228,11,19,47,40,74,41,12,0,0,254,364,458,994,1047,1193,804,154,11,0,5023
SSC21784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,12,10,0,0,0,47
SSC21785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,5,5,0,0,0,30
SSC21786,0,6,6,8,9,6,4,0,0,50,4,5,6,14,8,3,3,0,0,47,112,239,203,299,295,242,40,3,0,1432
SSC21787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SSC21788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4
SSC21789,0,0,0,0,8,3,3,0,0,15,0,0,0,5,15,5,4,0,0,33,29,29,70,130,193,130,58,7,0,647
SSC21790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5
SSC21791,9,18,42,68,108,45,11,0,0,307,12,31,47,77,113,63,28,4,0,374,603,560,965,2123,2429,1433,413,50,3,8583
SSC21792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,9,8,10,9,3,3,0,44
SSC21793,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,14,9,12,16,18,36,21,19,3,0,135
SSC21794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,6
SSC21795,0,5,11,7,9,0,3,0,0,29,0,21,0,4,3,9,0,0,0,42,44,202,216,192,179,124,30,0,0,989
SSC21796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,8,0,0,21
SSC21797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5,3,7,0,0,23
SSC21798,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,4,0,0,11,15,11,10,21,41,22,11,8,0,134
SSC21799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21801,0,0,0,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,8,3,22,18,36,32,10,0,0,126
SSC21802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,17,9,11,0,0,0,50
SSC21803,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,12,11,15,5,8,0,0,44
SSC21804,7,47,84,104,138,83,24,6,0,498,22,71,158,139,193,107,35,19,7,738,629,1446,3062,3235,3815,2302,598,96,18,15200
SSC21805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,11
SSC21806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,6,10,9,3,0,0,40
SSC21807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,6,10,14,4,0,5,51
SSC21808,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,3,3,0,0,6,10,14,25,50,49,41,21,0,0,203
SSC21809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,17
SSC21810,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,7,8,3,16,41,35,45,11,3,0,159
SSC21811,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,8,11,6,19,17,25,15,3,0,0,94
SSC21812,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,5,5,16,13,37,51,39,17,0,0,191
SSC21813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,6,4,0,0,21
SSC21814,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,3,10,12,9,28,35,10,3,3,114
SSC21815,10,23,65,71,92,53,19,3,0,330,13,37,120,106,98,69,25,10,0,475,282,744,2163,2160,1828,1257,332,33,3,8813
SSC21816,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,3,3,4,3,15,20,4,8,0,71
SSC21817,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,8,0,7,16,7,11,24,8,0,0,76
SSC21818,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,6,9,14,17,20,8,0,0,67
SSC21819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11
SSC21820,0,3,3,3,3,0,0,0,0,13,0,0,0,8,3,3,0,0,0,18,12,19,33,74,82,70,19,0,3,307
