SSC_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC22195,0,0,0,0,0,3,0,5,0,10,0,0,0,0,4,0,0,0,0,11,0,0,3,0,0,0,0,3,0,8,3,0,4,0,3,0,0,0,0,15,3,0,0,0,0,0,4,3,0,24,3,0,3,3,9,0,4,5,0,21,3,0,0,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,11,13,16,11,15,14,0,104
SSC22196,11,32,126,172,43,498,29,191,8,1110,87,245,327,311,242,428,72,158,25,1891,331,957,514,288,454,311,101,150,43,3147,636,989,500,260,612,263,147,185,66,3665,765,891,597,351,920,397,266,299,59,4544,434,555,410,213,618,233,242,279,37,3024,64,108,63,37,90,52,58,44,10,521,6,5,0,3,4,4,0,6,4,33,3,0,0,0,3,0,0,0,0,3,2336,3790,2541,1634,2980,2188,922,1303,252,17946
SSC22197,8,10,52,45,18,209,9,84,16,450,36,102,114,137,107,213,82,105,23,922,128,275,285,217,199,130,148,165,46,1590,170,342,259,218,227,109,211,208,32,1776,177,221,265,248,257,109,301,264,31,1885,62,76,73,85,87,38,157,125,13,719,6,5,8,15,11,3,18,17,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,596,1029,1063,958,909,818,926,968,170,7428
SSC22198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,3,0,0,3,0,20
SSC22199,0,0,0,3,0,4,0,0,0,6,0,0,4,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,8,5,6,3,0,6,0,0,0,0,24,3,3,4,0,9,0,0,4,0,27,5,0,3,0,0,3,0,3,0,17,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,13,7,16,9,3,7,0,95
SSC22200,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,10,0,3,5,0,0,0,0,3,0,16,3,3,7,0,0,0,0,0,0,13,4,3,3,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,7,17,0,0,0,0,9,0,56
SSC22201,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,3,0,0,0,0,20
SSC22202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,4,3,0,3,5,0,26
SSC22203,0,0,0,0,0,0,0,9,0,10,4,3,3,0,0,0,0,6,0,20,7,4,9,0,3,0,0,0,0,29,8,7,3,0,4,3,0,3,0,34,26,12,0,8,3,3,0,3,0,55,18,5,3,4,8,3,0,6,0,49,4,0,3,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,74,36,23,17,14,12,7,28,3,208
SSC22204,3,0,0,3,0,10,0,5,0,30,0,0,5,6,0,4,0,12,0,27,9,12,13,8,4,4,10,13,0,66,5,4,10,12,3,4,3,13,0,59,20,15,18,15,11,9,17,25,9,131,24,22,19,17,7,3,11,15,3,116,5,3,5,0,0,0,3,0,0,21,5,0,0,0,3,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,80,51,65,58,34,36,47,86,14,463
SSC22205,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,7,6,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,12,3,0,3,3,0,3,0,37
SSC22206,0,0,8,13,0,16,3,14,0,59,0,3,17,6,0,9,3,12,0,54,14,37,37,13,12,11,11,27,0,163,40,37,41,27,28,13,12,41,4,230,39,30,31,30,39,12,37,40,3,256,35,52,29,20,24,10,17,39,0,223,24,6,0,6,7,0,6,5,0,59,8,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,164,160,156,116,119,67,78,182,11,1060
SSC22207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22208,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,13,5,0,0,0,3,0,0,3,0,16,6,7,3,4,3,3,0,4,0,29,10,6,0,5,8,4,0,0,0,33,12,0,3,0,0,3,0,0,0,17,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,50,18,16,11,12,13,0,10,0,129
SSC22209,0,0,24,43,0,53,3,30,3,164,3,15,80,51,15,36,3,39,4,243,66,78,162,84,42,55,17,55,5,571,119,138,170,81,80,61,20,53,12,732,125,135,168,100,88,65,25,73,6,784,85,114,112,69,92,67,32,85,16,677,23,37,28,19,28,22,6,10,13,191,9,11,0,3,3,5,0,0,3,26,0,0,0,0,3,0,0,0,0,4,425,531,749,441,348,366,106,348,65,3381
SSC22210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,3,0,11
SSC22211,0,0,15,29,3,49,7,20,0,126,9,15,33,26,9,23,0,13,4,131,39,78,93,37,35,35,11,18,0,338,74,76,64,40,54,30,11,20,5,372,73,83,94,42,75,39,23,38,11,480,65,78,61,40,78,47,27,32,6,425,27,25,11,10,26,22,12,11,0,154,0,3,0,0,4,0,3,5,3,17,0,0,0,0,0,0,0,0,0,0,283,358,371,225,282,238,90,154,38,2043
SSC22212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,8,0,0,0,0,28
SSC22213,0,0,7,0,0,9,0,4,0,27,0,0,12,0,0,4,0,0,3,22,4,5,11,5,7,3,3,8,3,53,4,8,3,4,9,7,6,3,0,54,9,9,13,5,5,3,14,11,0,64,9,13,12,6,11,8,11,15,3,84,0,3,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,54,34,32,33,39,50,5,316
SSC22214,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,4,3,4,0,3,4,33
SSC22215,4,6,42,40,14,162,11,81,4,364,36,59,131,82,36,80,12,66,7,511,129,347,234,167,105,79,51,137,26,1269,169,288,190,120,119,96,48,109,14,1156,170,240,159,171,166,82,68,139,18,1218,110,188,129,122,152,81,64,121,14,978,36,33,22,12,21,11,15,32,4,197,0,8,5,3,5,0,0,5,0,30,0,4,0,0,0,0,0,0,3,13,659,1174,907,722,622,594,265,690,92,5727
SSC22216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,4,0,0,17
SSC22217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,3,0,21
SSC22218,0,0,4,9,0,10,0,3,0,23,4,3,7,10,0,7,0,12,0,39,12,27,23,6,5,5,0,5,3,87,17,24,11,13,13,9,7,14,0,103,20,14,13,16,15,7,5,4,0,92,16,13,18,14,20,16,3,13,3,120,6,8,3,0,4,0,7,0,0,27,3,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,75,93,80,74,56,46,17,54,4,508
SSC22219,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,0,4,0,14,10,0,0,3,0,0,3,3,0,16,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,9,3,8,9,10,0,57
SSC22220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22221,0,0,3,12,10,45,5,24,4,109,4,14,30,39,26,39,3,11,3,174,82,151,82,45,88,62,16,13,7,538,174,199,81,57,108,62,25,22,13,736,167,132,64,47,112,59,17,20,13,628,100,86,40,20,96,40,10,25,3,419,24,23,12,3,20,13,5,12,6,122,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,553,612,314,225,454,329,83,122,49,2734
SSC22222,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,6,6,0,0,3,0,29
SSC22223,0,5,13,70,4,82,3,46,4,230,20,53,40,87,51,59,8,28,3,359,120,298,78,61,79,57,10,19,10,740,301,416,73,59,117,57,9,16,22,1071,400,471,84,80,164,94,19,18,16,1342,232,333,43,60,137,51,9,22,11,902,59,113,14,20,49,19,5,12,3,300,3,13,0,4,3,6,0,0,0,29,3,0,0,0,0,0,0,0,0,4,1137,1701,346,442,606,435,69,171,73,4977
SSC22224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,3,0,0,3,0,0,0,0,0,17,3,3,9,3,4,0,0,3,0,34,6,11,0,0,5,0,3,3,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,19,11,10,7,4,8,12,3,91
SSC22225,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,3,13,3,3,6,0,0,0,0,22,3,4,3,3,3,0,3,3,0,19,3,11,3,0,6,0,0,3,0,27,4,0,0,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,32,12,13,12,4,3,12,3,96
SSC22226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22227,0,0,0,0,0,8,0,4,0,14,0,3,8,0,0,5,0,3,0,18,0,11,9,3,3,0,3,3,0,33,3,9,0,7,9,5,3,6,0,37,14,17,15,9,11,4,6,8,0,88,12,10,4,4,9,4,3,5,0,52,9,3,3,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,46,37,29,36,32,21,29,0,267
SSC22228,0,0,0,11,0,3,0,13,0,29,0,7,12,13,8,6,4,3,0,44,11,19,8,8,15,0,0,4,0,59,30,49,13,4,19,7,0,4,0,125,33,31,21,15,17,8,0,4,0,130,31,29,16,10,20,3,7,0,3,125,11,16,5,4,0,0,0,0,0,36,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,113,152,74,67,77,30,9,26,4,558
SSC22229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,12,0,0,0,0,0,3,3,0,0,6,7,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,6,4,3,5,4,3,45
SSC22230,0,0,3,0,0,8,0,4,0,17,0,0,6,3,0,3,3,5,0,16,6,14,15,9,3,5,0,5,0,69,5,14,17,3,6,5,3,12,0,66,5,10,17,12,12,7,11,13,0,80,9,3,14,5,5,8,8,11,0,65,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,78,35,34,30,25,47,4,324
SSC22231,0,3,15,28,5,68,4,26,0,150,18,35,36,39,29,64,10,29,0,264,60,159,78,61,78,59,39,31,12,574,102,194,101,74,102,55,37,40,19,724,101,109,107,80,105,59,56,65,10,693,53,88,65,46,86,45,39,45,6,476,9,15,10,4,16,13,9,13,0,98,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,335,615,415,334,423,364,200,250,54,2982
SSC22232,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,8,3,3,3,0,3,0,0,0,0,16,0,0,4,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,12,7,6,13,0,7,0,54
SSC22233,0,0,3,0,0,4,0,3,0,9,0,0,0,3,0,3,0,0,0,3,0,4,0,0,0,0,0,3,0,8,11,5,0,3,3,0,0,0,0,26,3,5,3,3,5,3,0,3,0,37,5,5,0,3,3,0,0,0,0,20,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,9,12,13,13,6,10,0,114
SSC22234,0,0,0,3,0,0,0,5,0,13,0,0,0,0,0,0,0,3,0,9,0,0,8,3,3,0,4,7,0,22,9,5,0,0,0,0,0,0,0,11,19,3,5,0,0,0,0,4,0,44,13,3,0,0,3,0,0,8,0,31,7,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11,17,12,6,3,12,26,0,130
SSC22235,0,0,3,0,3,0,0,3,0,12,0,6,3,0,0,0,0,0,0,8,3,8,8,4,0,5,3,4,0,41,10,8,7,3,9,8,3,3,0,47,10,7,7,3,7,4,11,5,0,55,11,8,6,6,4,4,3,6,0,45,4,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,33,31,25,24,18,16,29,5,218
SSC22236,0,0,13,14,9,39,0,25,0,113,7,20,45,33,20,44,16,24,5,215,48,158,80,34,65,31,48,33,9,494,72,161,68,58,98,39,51,45,20,612,59,87,92,74,121,44,75,55,11,614,48,50,51,26,47,17,46,43,5,333,0,13,0,3,3,3,3,3,4,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,237,485,358,247,359,221,237,221,51,2416
SSC22237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC22238,6,0,28,46,8,96,4,60,9,260,35,45,133,87,65,100,25,69,12,569,183,448,444,202,216,148,81,109,25,1853,263,401,314,192,246,154,118,131,38,1864,186,255,236,182,249,113,141,162,32,1556,125,181,174,151,215,100,130,146,22,1247,20,42,29,24,50,18,31,43,6,253,0,3,6,3,5,0,3,4,0,26,0,0,0,0,0,0,0,0,3,3,822,1370,1370,898,1056,737,537,710,134,7631
SSC22239,0,0,0,4,3,23,0,6,0,42,0,14,7,20,11,10,0,5,0,70,18,42,25,16,31,15,10,7,4,170,42,70,33,13,31,16,17,9,5,219,40,64,29,16,52,15,15,14,0,251,20,30,22,12,31,11,11,6,0,144,9,6,3,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,127,219,128,92,159,92,50,51,13,936
SSC22240,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,3,0,3,4,0,0,0,0,14,8,6,8,3,0,4,0,0,0,22,3,0,10,3,0,0,0,3,0,17,3,4,0,4,3,3,0,9,3,30,4,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,18,14,9,11,4,19,3,103
SSC22241,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,10,0,0,6,0,0,0,0,3,0,19,0,3,6,4,3,0,3,0,0,19,0,0,3,4,0,0,4,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,18,11,8,4,8,4,0,78
SSC22242,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,3,0,3,3,0,0,0,11,3,0,0,0,0,0,0,3,0,7,5,7,3,0,0,0,0,0,0,19,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,10,18,3,4,5,3,4,0,59
SSC22243,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,4,0,0,13,0,3,3,0,0,0,0,0,0,11,5,4,5,3,3,3,0,0,0,21,3,9,0,3,0,0,0,3,3,19,3,0,3,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,14,9,10,10,5,11,4,93
SSC22244,4,7,31,13,7,97,3,56,7,221,18,34,106,104,54,117,23,79,10,552,68,156,237,134,115,96,48,126,15,993,60,83,108,123,96,64,68,90,14,709,52,60,99,103,69,73,87,132,14,701,36,41,42,71,69,41,48,91,3,448,9,15,16,5,7,4,11,17,3,86,0,4,0,0,3,0,3,5,0,12,0,0,0,0,0,0,0,0,0,3,259,386,646,557,417,491,293,601,66,3720
SSC22245,0,0,0,17,3,22,0,16,0,66,6,34,22,51,29,45,0,25,8,216,127,410,69,86,108,73,20,38,19,944,201,336,69,41,93,28,16,21,15,817,84,207,52,37,81,32,21,36,11,551,29,95,27,15,27,19,17,25,3,260,5,8,0,0,6,4,9,3,0,39,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,461,1092,243,250,344,222,80,162,46,2894
SSC22246,0,0,3,3,0,6,0,3,0,18,0,0,3,0,0,3,0,4,0,16,4,3,0,0,0,0,0,0,0,15,10,15,10,3,9,3,0,3,0,55,23,31,11,9,3,3,8,8,0,91,15,17,3,0,6,4,3,0,0,56,3,7,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,80,33,19,27,24,15,17,0,272
SSC22247,0,0,3,6,0,17,0,3,0,36,4,6,16,15,4,13,4,16,0,77,11,31,25,19,11,12,5,14,4,132,33,71,26,25,25,7,5,9,3,195,27,66,24,30,32,10,10,16,6,223,26,37,21,13,28,11,13,17,0,158,5,6,4,0,5,0,0,3,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,107,223,122,108,105,70,38,74,17,857
SSC22248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,10
SSC22250,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,11,7,3,0,0,0,3,3,0,0,23,4,0,3,3,3,0,4,4,0,20,7,3,0,0,0,0,3,0,0,18,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,10,5,9,10,9,12,6,0,90
SSC22251,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,11,5,0,0,0,3,0,0,0,0,5,11,3,0,0,0,0,0,3,0,21,14,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,45,4,8,3,3,0,0,4,0,70
SSC22252,3,0,23,14,3,18,4,21,0,81,3,10,38,23,12,12,8,14,7,118,12,34,63,32,36,11,11,20,10,221,34,45,64,20,42,18,23,30,4,287,52,32,61,33,48,22,19,26,7,305,28,24,44,21,40,22,26,20,4,221,12,6,13,3,7,4,3,8,0,55,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,147,154,293,144,186,104,98,140,29,1295
SSC22253,0,0,3,3,0,3,0,12,0,20,3,0,14,3,4,5,3,10,0,50,11,8,22,6,7,3,0,9,0,70,8,16,28,10,17,3,9,11,3,103,15,9,20,10,17,7,14,9,3,111,13,3,13,7,8,3,11,8,0,66,3,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,43,105,43,53,25,43,56,7,424
SSC22254,3,0,19,23,0,67,3,38,3,159,16,13,31,32,8,45,12,54,0,214,35,43,91,60,40,31,32,93,4,432,43,55,80,64,48,24,29,71,3,425,66,80,77,73,86,40,45,99,13,567,53,67,61,66,87,40,55,102,11,537,12,19,17,8,16,12,4,16,5,106,4,0,0,0,3,4,0,0,6,19,0,0,3,0,0,0,0,0,0,9,227,276,385,335,284,263,182,467,38,2459
SSC22255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,4,4,4,0,0,0,3,0,25,6,0,0,0,0,0,3,0,0,18,7,3,3,0,0,0,0,5,0,17,11,3,0,5,3,0,0,3,0,29,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,14,11,5,10,0,4,8,0,97
