SSC_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
SSC22264,339,626,423,8214,211,9818,0,7,0,159,3,166,349,9,14,61,12,439,22,16,5,27,0,72,178,51,25,164,3,426,938,670,386,8135,209,10337,247,3,29,3,7,285,26,8,3,73,0,109,113,51,39,676,14,893,177,28,9,97,0,318,19,4,6,14,0,37,847,11,5,9,5,882,183,171,108,3020,38,3519,892,185,79,1021,56,2230,18,0,3,0,0,24,9,7,0,3,0,21,76,3,8,37,3,128,16,6,5,24,4,58,62,9,13,31,0,105,63,29,25,19,0,139,41,11,3,35,0,84,14,0,0,7,0,22,204,149,99,2220,46,2717,14,0,8,5,0,29,41,3,3,3,0,51,55,4,6,19,0,88,93,0,8,3,0,104,245,29,14,6,3,288,24,3,0,0,0,26,26,4,3,66,0,101,3749,139,111,301,61,4367,207,14,9,252,2536,3014,8328,1335,868,17571,3090,31197
SSC22265,26,19,14,273,17,344,0,0,0,0,0,0,3,0,0,3,0,6,7,0,0,3,0,9,4,3,0,9,0,14,22,14,9,270,0,316,3,0,0,0,0,3,0,0,0,8,0,8,6,4,0,39,0,49,42,3,0,22,0,70,0,0,0,0,0,0,41,0,0,0,0,41,3,0,4,78,0,88,71,14,4,72,8,160,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,5,0,33,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6,78,0,89,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,5,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,73,5,14,17,0,107,0,0,0,11,90,97,308,49,36,637,114,1138
SSC22266,8,14,12,286,5,328,0,0,0,13,0,21,12,0,0,0,0,12,0,3,0,0,0,4,7,3,3,8,0,23,44,8,15,202,3,266,3,0,0,0,0,3,0,0,0,0,0,0,19,0,0,18,0,32,4,0,0,3,0,7,0,0,0,0,0,0,72,0,0,0,0,72,7,0,0,79,0,94,27,9,0,35,0,73,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,17,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,4,54,0,79,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,20,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,6,124,3,0,3,0,137,3,0,0,9,62,75,349,34,19,562,68,1033
SSC22267,0,19,4,88,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,26,7,14,66,3,109,0,0,0,0,0,0,0,0,0,3,0,3,7,0,4,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,24,0,37,5,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,3,4,0,20,0,28,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,7,0,29,0,0,0,4,7,11,54,22,16,161,16,265
SSC22268,0,19,13,166,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,6,0,15,62,22,16,172,6,280,3,0,0,0,0,3,0,0,0,0,0,3,9,5,0,12,0,19,0,0,0,3,0,7,0,0,0,0,0,0,8,0,0,0,0,6,7,0,0,53,3,68,9,4,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,4,12,3,7,48,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,22,3,3,9,0,34,0,0,0,7,59,67,121,40,28,348,68,608
SSC22269,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13
SSC22270,12,50,32,316,7,416,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,3,0,8,85,16,11,19,0,133,104,58,39,269,6,472,0,0,0,0,0,0,3,0,0,0,0,3,22,3,0,16,0,46,0,0,0,0,0,4,10,3,3,0,0,14,3,0,0,0,0,3,13,9,8,60,0,92,90,17,7,63,0,170,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,7,12,0,0,0,0,12,0,0,0,0,0,0,19,15,12,84,0,121,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,11,14,14,0,66,0,3,0,0,75,78,353,108,80,621,81,1246
SSC22271,0,10,9,49,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,21,12,6,78,5,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23,0,34,3,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,3,12,13,35,13,13,140,13,211
SSC22272,0,16,3,225,3,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,7,20,0,48,16,8,3,174,9,210,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,15,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,59,0,74,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,44,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,3,0,12,0,0,0,0,45,41,58,24,15,419,52,569
SSC22273,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,32,0,38
SSC22274,0,3,0,27,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,10,10,9,9,0,47,12,69
SSC22275,0,3,3,39,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,0,40,0,66,0,0,0,0,0,0,0,0,0,4,0,4,9,0,0,3,0,11,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,23,0,32,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,16,14,40,7,4,87,16,164
SSC22276,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,5,7,16
SSC22277,0,0,0,32,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,58,3,65
SSC22278,0,4,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,3,9,3,26
SSC22279,5,14,12,215,6,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,13,31,4,20,181,3,235,0,0,0,0,0,3,0,0,0,0,0,3,5,3,0,10,0,15,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,4,6,85,0,96,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,55,0,72,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,0,3,0,17,0,0,0,3,58,58,60,25,31,408,64,586
SSC22280,90,400,263,2222,29,3002,0,3,0,6,0,10,102,0,4,16,0,124,36,7,0,8,3,44,79,25,19,65,0,194,718,298,251,1708,35,3000,163,0,16,3,0,182,20,9,0,8,0,38,92,36,15,149,3,294,63,10,11,58,0,153,24,7,0,10,0,52,219,9,3,4,0,233,151,60,58,537,7,816,116,50,27,163,3,361,4,0,0,0,0,5,13,4,0,0,4,31,5,3,0,3,0,8,21,6,4,17,0,54,97,10,4,0,3,111,55,20,12,8,0,88,53,3,8,15,0,80,22,6,6,0,3,34,168,67,48,399,6,682,24,6,3,7,0,38,42,16,7,0,0,57,35,0,3,3,0,34,67,11,0,3,4,83,17,3,0,3,0,24,15,0,3,0,0,26,23,4,7,7,0,42,613,61,53,79,13,826,42,6,10,42,290,389,2600,667,487,3951,394,8096
SSC22281,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,28,0,37
SSC22282,0,5,4,58,0,69,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,4,0,11,5,7,4,84,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30,0,30,0,0,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,35,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,4,0,0,4,0,12,0,0,0,0,26,26,29,7,3,164,23,231
SSC22283,0,9,7,54,8,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,12,14,11,4,64,3,94,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,11,3,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,26,0,35,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,3,3,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,4,3,20,0,0,0,0,23,24,42,17,14,124,31,226
SSC22284,0,28,10,110,0,147,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,0,0,0,0,8,15,16,5,102,0,138,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,16,0,26,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,53,0,59,4,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,4,0,7,31,0,44,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,10,9,0,9,0,31,0,0,0,6,21,25,58,35,19,237,22,369
SSC22285,0,5,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24,0,31
SSC22286,0,3,0,10,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,13,3,3,20,6,46
SSC22287,8,51,27,626,11,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,4,19,0,51,65,44,27,431,11,579,3,0,0,0,0,3,0,0,0,8,0,10,11,4,10,36,0,64,3,0,0,3,0,3,3,0,0,0,0,3,3,0,0,0,0,3,16,16,4,145,5,188,9,5,0,18,0,26,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,6,6,0,5,0,12,0,0,0,0,0,0,0,4,0,0,0,8,6,0,0,0,0,5,0,0,0,3,0,4,19,10,4,106,8,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,8,14,3,47,0,3,0,24,46,73,168,87,50,1082,79,1467
SSC22288,0,40,20,359,8,427,0,0,0,0,0,0,9,0,0,7,0,10,3,4,0,0,0,9,19,8,3,5,0,32,43,30,21,337,13,446,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,49,0,67,0,0,0,3,0,7,0,0,3,3,0,3,0,0,0,0,0,0,12,4,3,129,0,150,3,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,15,8,3,96,0,122,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,7,0,26,0,0,0,23,48,70,122,61,39,749,70,1032
SSC22289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22290,6,30,19,215,6,280,0,0,0,0,0,0,0,0,0,3,0,9,5,0,0,0,0,5,12,3,3,12,0,28,51,24,13,244,0,339,4,0,0,0,0,9,0,0,0,3,0,3,9,5,0,21,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,12,3,3,80,0,93,3,0,3,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,65,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,4,4,5,0,34,0,0,0,4,61,66,116,54,30,472,76,743
SSC22291,3,98,68,838,14,1025,0,0,0,0,0,0,16,0,3,0,0,18,16,7,0,4,0,24,12,8,8,29,3,67,108,85,54,893,13,1151,15,0,4,0,0,23,3,5,3,8,0,18,13,18,8,126,0,159,5,3,0,0,0,9,3,0,0,3,0,5,30,4,0,5,0,43,34,34,21,469,14,573,16,3,3,40,0,68,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,10,3,3,0,10,0,15,0,0,0,0,0,0,7,9,7,0,0,20,13,4,3,5,0,21,4,0,0,0,0,4,45,34,7,306,9,397,0,3,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,19,0,27,83,30,21,39,0,174,3,0,0,31,136,171,372,193,118,1945,171,2803
