SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC20805,5,4,11,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,6,9,0,0,3,7,9,20
SSC20806,86,87,171,7,4,5,0,0,0,19,17,35,0,0,0,0,0,0,0,0,0,3,3,6,3,0,3,0,0,0,0,0,0,27,20,42,0,0,0,0,0,0,30,21,48,6,0,5,123,109,228
SSC20807,257,250,506,38,45,79,0,0,3,80,73,153,8,7,15,3,3,7,7,7,6,0,7,7,0,0,0,0,0,0,0,0,0,102,90,194,0,4,4,0,0,0,138,141,279,53,34,85,451,423,870
SSC20808,28,28,51,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,8,11,3,0,4,38,37,69
SSC20809,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,9
SSC20810,131,127,258,0,0,5,0,0,0,34,42,75,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,40,43,83,7,3,7,3,3,3,48,49,100,7,3,13,188,180,368
SSC20811,24,25,48,5,3,3,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,0,0,0,0,0,0,9,13,13,0,5,9,29,41,67
SSC20812,3,3,6,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,3,5,3,5,6,13,9,20
SSC20813,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,4,7,0,0,0,3,4,6
SSC20814,34,25,56,0,0,3,0,0,0,11,16,32,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,21,23,39,0,0,0,0,0,0,22,24,42,8,3,16,59,50,116
SSC20815,13,16,29,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,5,6,0,0,0,13,19,31
SSC20816,294,276,573,64,59,122,3,0,9,120,108,228,10,3,13,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,134,121,262,4,3,6,3,3,6,205,193,399,37,47,86,538,514,1052
SSC20817,1351,1369,2722,214,235,444,21,32,52,601,697,1294,22,18,42,5,5,10,9,3,17,3,7,6,7,3,12,0,0,0,0,0,0,664,768,1431,17,27,48,17,15,36,911,1041,1960,310,323,629,2572,2731,5302
SSC20818,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5
SSC20819,1210,1256,2466,81,76,150,11,14,26,368,364,731,5,3,6,6,7,11,3,9,11,0,0,0,0,0,0,0,0,5,0,0,0,399,392,790,68,97,164,3,5,9,547,570,1117,64,75,138,1823,1903,3721
SSC20820,25,28,51,5,0,4,0,0,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,10,6,11,5,5,12,38,41,81
SSC20821,304,354,656,52,91,140,10,11,25,67,98,166,10,4,13,0,0,3,11,4,16,0,0,3,0,0,3,0,0,0,0,0,0,100,129,229,0,11,13,3,3,5,159,225,387,85,92,175,543,672,1212
SSC20822,476,527,1004,69,73,145,14,10,25,260,310,569,11,11,24,7,5,12,4,0,4,0,3,3,4,3,9,0,0,3,0,0,0,295,344,641,25,34,54,9,5,9,399,446,846,70,81,155,944,1054,1999
SSC20823,994,1088,2083,104,111,216,18,36,49,402,454,859,25,19,38,8,10,16,3,4,3,3,3,6,7,0,7,3,5,5,0,0,0,472,530,1000,36,56,93,16,9,22,625,700,1324,94,124,223,1713,1914,3631
SSC20824,798,872,1669,79,103,183,51,59,111,672,758,1426,42,49,88,24,24,52,29,32,57,8,9,14,3,6,12,26,23,47,0,0,0,859,964,1824,246,272,515,21,18,32,1210,1346,2552,268,314,581,2279,2530,4807
SSC20825,7,12,17,0,3,3,9,0,15,16,4,18,16,3,16,12,0,12,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,50,7,64,0,0,0,0,0,0,55,15,69,3,0,3,71,18,90
SSC20826,31,27,56,0,3,3,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,4,6,7,6,6,12,42,40,78
SSC20827,255,252,502,38,44,79,6,7,18,69,67,133,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,85,74,163,7,0,5,0,0,0,131,120,248,35,29,66,417,400,815
SSC20828,10,17,26,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,3,0,4,21,15,34
SSC20829,7,10,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,12,7,22
SSC20830,525,553,1073,225,270,503,27,28,58,234,256,490,24,31,55,3,0,3,9,10,17,0,4,5,3,3,9,3,3,3,0,0,0,304,343,642,15,24,38,3,3,7,546,638,1187,137,191,329,1205,1385,2588
SSC20831,32,37,63,3,0,4,3,3,5,19,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,29,0,0,0,0,0,0,20,14,33,14,13,20,60,60,125
SSC20832,3521,3788,7311,920,1004,1921,258,280,538,828,1004,1836,68,64,131,13,18,32,35,36,71,16,14,29,8,16,26,3,0,3,0,0,0,1229,1430,2661,72,91,159,38,27,64,2265,2547,4812,530,580,1108,6311,6915,13227
SSC20833,163,161,328,30,26,64,16,6,19,29,30,56,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,42,93,0,3,4,3,4,5,84,82,160,13,13,35,265,259,522
SSC20834,152,128,285,6,4,14,3,0,3,32,37,69,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,79,0,3,6,0,0,0,50,49,91,16,18,36,216,198,414
SSC20835,77,67,137,5,3,4,0,0,0,12,8,17,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,24,4,0,3,0,0,0,17,16,34,3,5,12,98,85,180
SSC20836,31,26,60,3,0,3,0,0,0,12,8,15,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,19,0,0,3,0,0,0,17,10,30,3,3,8,53,47,96
SSC20837,416,396,814,22,28,49,0,0,0,92,108,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,110,209,3,0,4,0,0,0,119,141,258,40,39,77,568,580,1145
SSC20838,279,273,560,40,54,101,10,11,16,56,54,111,3,4,8,9,12,27,6,0,4,0,0,0,0,0,4,0,0,0,0,0,0,89,85,168,4,0,7,4,6,5,134,145,281,24,46,74,443,465,910
SSC20839,27,25,51,3,3,10,0,0,0,12,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,21,0,0,0,0,0,0,16,13,36,0,0,0,44,42,84
SSC20840,32,28,56,4,3,9,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,4,6,15,3,3,3,39,39,74
SSC20841,36,31,72,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,6,6,13,3,4,8,46,37,85
SSC20842,1456,1517,2975,156,188,344,18,5,26,677,692,1368,17,16,32,12,12,17,14,14,29,5,11,20,5,0,3,0,0,0,0,0,0,743,747,1491,96,125,218,6,7,12,1003,1073,2068,167,191,351,2619,2778,5395
SSC20843,64,66,129,3,9,15,0,0,0,7,15,27,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,29,3,3,4,0,0,0,25,32,52,5,3,13,94,99,190
SSC20844,265,227,485,51,57,110,3,4,9,75,58,135,13,5,21,0,0,0,9,4,13,0,0,0,0,0,4,0,0,0,0,0,0,103,77,178,13,16,30,0,0,0,162,149,320,75,63,140,499,440,943
SSC20845,66,70,140,0,0,0,0,0,0,26,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,46,0,0,0,0,0,0,28,25,55,15,14,25,105,108,220
SSC20846,130,118,251,3,6,13,4,0,7,30,25,51,3,3,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,34,31,72,0,0,0,0,0,0,39,42,77,21,14,35,189,173,361
SSC20847,17,10,22,0,0,4,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,0,0,0,0,0,0,9,4,16,0,0,0,23,13,37
SSC20848,23,15,37,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,3,8,4,0,6,24,20,52
SSC20849,33,26,60,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,3,8,3,0,5,40,32,71
SSC20850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20851,45,43,88,15,17,27,0,0,0,17,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,28,0,0,0,0,0,0,28,26,59,10,12,21,80,84,161
SSC20852,60,50,107,0,3,3,0,0,0,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,3,3,8,0,0,0,16,7,26,6,3,9,77,66,142
SSC20853,840,843,1676,252,276,527,6,10,20,132,147,284,4,3,8,5,3,14,0,0,0,3,3,4,4,0,7,0,0,0,0,0,0,158,174,336,12,17,27,9,3,12,436,469,898,74,67,139,1345,1370,2720
SSC20854,68,73,138,14,14,27,3,3,4,11,9,19,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,18,34,0,3,4,0,0,0,31,32,61,11,5,15,105,111,219
SSC20855,63,64,130,3,3,5,0,0,0,16,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,27,0,0,0,0,0,0,15,17,38,12,6,20,94,90,179
SSC20856,249,229,472,26,29,56,3,3,8,56,58,115,6,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,70,140,0,3,3,0,0,0,95,103,192,34,31,68,372,358,735
SSC20857,182,168,344,8,3,13,0,9,8,59,60,116,0,3,6,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,62,72,135,0,0,3,0,3,6,70,80,151,15,12,28,264,264,528
SSC20858,2348,2688,5034,195,205,395,61,86,146,1205,1290,2495,44,64,108,10,17,30,19,28,47,5,9,14,7,5,10,14,12,26,0,0,0,1369,1509,2875,398,433,829,22,23,44,1984,2165,4152,274,262,531,4598,5120,9717
SSC20859,5759,6122,11880,459,467,920,56,54,111,1406,1516,2923,43,48,91,14,24,38,20,23,44,12,10,26,10,7,17,10,15,31,0,0,0,1566,1703,3270,239,269,511,26,16,39,2289,2454,4744,339,381,717,8383,8961,17345
SSC20860,2335,2333,4668,91,96,180,7,13,18,513,553,1064,22,23,39,6,11,21,19,14,29,0,0,0,0,0,3,3,3,8,0,0,0,572,621,1185,81,87,166,5,10,10,744,804,1549,88,90,182,3172,3230,6399
SSC20861,2581,2849,5433,484,518,1005,145,198,346,1926,2269,4189,113,161,275,29,40,64,49,63,112,39,29,70,9,13,16,22,26,47,0,0,0,2326,2794,5118,752,898,1648,61,47,110,3616,4257,7875,666,724,1396,6865,7836,14703
SSC20862,1800,1745,3545,194,201,394,14,10,28,474,528,1005,9,17,32,4,7,12,4,3,11,0,0,3,3,8,6,3,3,9,0,0,0,524,579,1100,29,34,66,10,7,16,754,826,1575,158,155,314,2712,2725,5436
SSC20863,13,8,19,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,5,3,5,3,3,4,18,17,32
SSC20864,121,110,231,0,3,4,0,0,0,31,41,75,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,44,78,0,0,0,0,0,0,35,50,81,6,14,22,164,174,342
SSC20865,7588,7710,15297,412,413,826,36,43,83,1981,1878,3855,40,34,72,22,21,46,13,16,36,10,6,19,3,0,7,3,6,8,0,0,0,2113,2016,4128,626,624,1251,41,30,76,3201,3083,6280,595,620,1216,11385,11412,22795
SSC20866,166,170,342,0,0,0,0,0,0,56,55,106,5,0,7,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,58,123,0,3,4,0,0,0,66,66,135,12,21,32,255,253,503
SSC20867,7,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,20
SSC20868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20869,41,35,76,3,3,5,0,0,0,7,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,18,0,0,0,0,0,0,8,18,25,0,0,0,51,54,104
SSC20870,6,5,11,3,0,3,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,5,3,12,0,0,0,8,14,26
SSC20871,202,186,388,5,3,12,5,13,18,78,85,163,3,5,7,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,95,105,195,5,3,9,0,0,0,103,112,213,29,24,53,332,313,650
SSC20872,8087,8309,16398,379,363,739,129,128,259,3717,3635,7358,74,87,162,49,38,91,54,43,99,19,6,27,14,5,23,8,20,28,0,0,0,4067,3966,8035,1187,1355,2547,58,33,86,5690,5724,11412,829,932,1762,14601,14967,29564
SSC20873,741,772,1508,177,193,375,19,28,45,674,779,1455,17,15,27,3,5,10,6,10,14,7,8,15,10,10,15,8,7,15,0,0,0,746,851,1594,33,32,68,7,11,16,966,1091,2058,153,159,313,1858,2017,3878
SSC20874,22,20,45,0,0,0,0,0,0,5,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18,0,0,0,0,0,0,5,13,18,0,3,3,29,32,58
SSC20875,55,54,112,12,15,21,0,0,0,15,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,31,0,0,0,0,0,0,30,28,55,15,7,17,95,87,183
SSC20876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20877,78,81,163,10,3,12,3,3,7,13,8,18,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,20,31,0,0,0,0,0,0,24,25,48,11,7,18,113,110,224
SSC20878,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
SSC20879,4959,5434,10399,545,649,1199,93,96,181,2179,2390,4575,95,127,221,38,40,82,43,45,94,21,30,51,5,15,17,26,29,52,0,0,0,2497,2770,5267,703,730,1433,52,38,86,3792,4197,7984,582,627,1214,9333,10258,19594
SSC20880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20881,609,677,1282,69,87,155,20,15,38,343,366,714,18,19,38,9,7,14,3,4,4,4,0,9,3,0,6,3,0,3,0,0,0,407,413,821,148,170,319,13,19,32,630,693,1321,108,131,244,1355,1496,2848
SSC20882,385,423,807,15,19,37,3,6,12,183,197,385,8,11,12,4,4,6,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,203,223,420,18,27,43,0,3,3,242,266,510,24,34,56,649,722,1369
SSC20883,452,512,960,47,47,95,7,0,5,203,187,392,5,7,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,192,411,106,81,185,3,3,5,370,324,695,82,71,148,898,903,1807
SSC20884,24,24,47,3,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,5,7,12,0,0,0,33,28,65
SSC20885,146,162,308,20,19,38,0,0,3,56,74,134,3,0,4,0,0,0,0,0,0,3,3,3,0,4,3,0,0,0,0,0,0,68,86,159,3,0,0,0,0,0,93,105,195,32,46,74,267,312,582
SSC20886,891,955,1838,219,229,445,23,10,34,169,201,372,18,21,43,3,6,9,9,14,25,3,3,3,0,0,0,0,0,0,0,0,0,226,260,488,29,25,54,11,4,17,484,525,1003,132,164,297,1505,1636,3145
SSC20887,71,64,138,5,3,7,0,0,3,17,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,39,0,0,0,0,0,0,17,20,41,19,10,27,106,99,202
SSC20888,41,34,75,0,0,0,0,0,0,15,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,23,0,0,0,0,0,0,12,11,29,10,15,23,63,58,123
SSC20889,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,13
SSC20890,63,50,113,16,14,26,0,0,0,18,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,36,0,0,0,0,0,0,30,32,63,11,3,15,100,87,189
SSC20891,50,49,102,0,0,0,0,0,0,14,14,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,19,35,0,3,3,0,0,0,18,21,37,9,5,20,78,75,152
SSC20892,36,34,70,0,0,0,0,0,0,15,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,20,0,0,0,0,0,0,15,10,20,0,0,3,51,47,96
SSC20893,299,349,647,65,59,122,5,6,12,642,634,1284,16,14,24,8,5,11,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,671,667,1340,27,32,53,3,9,14,769,764,1532,43,35,82,1111,1150,2261
SSC20894,11,16,29,3,3,4,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,3,6,8,0,0,3,20,23,37
SSC20895,1498,1561,3059,89,86,175,46,61,111,849,897,1743,37,37,78,13,13,21,18,26,49,11,10,21,7,7,13,12,8,16,0,0,0,987,1064,2059,210,225,440,19,15,38,1306,1401,2703,226,204,430,3036,3164,6198
SSC20896,86,82,170,19,16,36,0,0,0,27,26,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,57,0,3,3,0,0,0,50,47,91,13,9,24,153,138,290
SSC20897,3,6,12,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,9,0,0,0,6,7,15
SSC20898,31,26,55,4,3,3,0,0,0,8,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,0,0,0,0,0,0,11,6,20,5,0,4,51,32,83
SSC20899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20900,56,34,88,13,15,24,11,7,16,19,8,31,7,5,11,3,3,10,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,43,18,66,8,15,21,0,0,0,67,47,113,31,35,70,157,122,273
SSC20901,48,44,95,9,0,8,0,0,0,16,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,38,6,0,3,0,0,0,28,20,50,9,3,15,84,66,151
SSC20902,19,17,38,3,4,8,0,0,0,9,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,0,0,0,0,0,0,10,8,15,0,0,0,32,25,61
SSC20903,3490,3668,7163,551,509,1061,61,58,116,1017,910,1925,31,25,56,20,17,34,7,10,17,4,0,4,10,3,10,13,8,23,0,0,0,1150,1032,2187,827,596,1424,23,17,40,2556,2151,4704,485,529,1013,6532,6352,12880
SSC20904,13,10,19,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,14,13,21
SSC20905,3,8,9,4,4,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,11,0,0,0,13,9,19
SSC20906,27,28,53,5,3,9,0,0,0,15,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,25,0,0,0,0,0,0,12,22,33,8,3,13,47,54,101
SSC20907,42,41,87,3,0,3,0,0,0,24,22,45,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,23,25,49,0,0,0,0,0,0,26,26,58,5,0,6,78,74,149
SSC20908,9,13,21,3,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,7,10,0,0,3,19,14,34
SSC20909,10,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,13,6,20
SSC20910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20911,7908,8197,16108,382,377,760,49,38,85,2714,2851,5567,37,46,89,23,29,52,30,21,49,10,20,31,7,8,12,4,7,15,0,0,0,2875,3026,5904,333,389,725,71,53,117,3655,3843,7503,529,622,1150,12092,12667,24761
SSC20912,450,454,908,34,34,70,3,3,5,145,146,293,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,158,304,25,11,40,3,4,4,211,207,418,55,50,104,718,708,1435
SSC20913,15,9,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,3,0,0,17,12,25
SSC20914,111,119,226,38,39,74,4,0,7,73,81,152,10,5,13,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,82,89,175,0,0,3,0,0,0,120,126,247,12,14,29,249,260,507
SSC20915,250,273,519,44,38,87,3,0,3,37,48,87,3,0,4,0,0,3,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,49,58,104,0,3,3,0,0,0,96,99,195,24,22,48,368,392,764
SSC20916,7,4,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,8,16
SSC20917,4,4,4,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,4,0,0,0,8,4,13,0,0,0,11,11,19
SSC20918,1770,1888,3655,226,220,445,111,147,252,1173,1207,2376,84,106,192,36,30,72,75,76,152,11,14,23,10,8,15,37,31,71,0,0,0,1539,1618,3155,528,582,1107,32,30,60,2322,2446,4767,762,719,1480,4854,5048,9899
