SSC_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SSC22078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,5
SSC22079,0,0,0,7,7,15,0,0,0,0,0,0,0,0,0,11,4,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,26,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15,0,0,0,0,0,0,8,3,15,0,3,4,37,27,62
SSC22080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,0,0,0,0,0,0,5,4,11,0,0,4,12,15,25
SSC22081,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,9,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,6,4,9,0,0,0,20,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,14,0,0,0,0,0,0,9,9,14,10,6,16,37,31,71
SSC22082,4,4,5,14,10,24,0,0,0,0,3,3,0,0,0,19,15,32,0,0,3,0,3,3,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,3,0,3,9,4,16,0,0,0,0,0,0,20,15,38,4,12,19,0,4,9,77,77,150,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,72,60,134,0,0,0,0,0,0,72,61,136,16,14,30,166,160,322
SSC22083,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,0,0,0,0,0,0,3,11,14,13,10,18,26,28,50
SSC22084,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,20,0,7,7,0,0,0,9,7,22,3,0,3,18,17,40
SSC22085,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,18,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,3,3,3,0,0,0,23,23,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,22,0,0,0,0,0,0,15,8,24,5,4,7,43,32,75
SSC22086,0,0,0,47,58,105,0,0,0,0,0,0,0,0,0,41,52,93,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,9,21,30,0,0,0,4,0,5,40,38,82,3,0,10,0,0,0,153,178,337,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,112,257,0,0,0,0,0,0,141,112,257,25,21,47,324,322,643
SSC22087,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,4,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,21,0,0,0,0,0,0,16,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,33,0,0,0,0,0,0,19,13,33,4,3,10,38,43,82
SSC22088,0,0,0,9,13,15,0,0,0,4,5,12,0,0,0,19,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,13,11,26,0,0,0,0,0,0,44,55,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,63,0,0,0,0,0,0,32,30,63,8,9,23,92,93,186
SSC22089,0,5,3,3,0,6,0,0,0,0,0,0,0,0,0,5,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,23,15,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,64,0,0,0,0,0,0,31,33,64,7,5,17,61,64,122
SSC22090,0,0,4,54,71,128,0,0,0,7,6,14,0,0,0,80,67,143,4,10,7,3,0,3,0,0,0,0,0,0,3,5,7,0,0,0,0,0,3,0,0,0,3,13,18,0,0,0,0,0,0,23,33,54,17,16,32,0,0,0,181,225,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,210,200,408,6,0,4,0,0,0,209,203,417,55,54,110,456,485,941
SSC22091,0,0,0,31,32,62,0,0,0,0,4,4,0,0,0,29,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,20,0,0,0,0,0,0,6,6,9,4,4,3,0,0,0,78,81,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,46,40,86,4,0,4,0,0,0,54,40,89,21,21,38,150,135,293
SSC22092,0,0,0,21,23,41,0,0,0,5,13,18,0,0,0,43,42,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,12,17,0,0,0,0,0,3,15,8,27,0,4,6,0,0,0,99,103,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,82,187,0,0,0,0,0,0,105,82,188,48,33,82,251,224,478
SSC22093,8,12,18,183,254,441,0,0,0,15,23,34,0,0,0,408,469,880,0,0,0,5,3,8,0,0,0,0,0,0,22,22,41,0,0,0,0,0,3,0,3,3,66,90,164,0,0,3,0,3,3,78,124,203,29,26,58,0,0,0,817,1024,1838,4,0,5,3,0,3,0,0,0,0,0,0,0,0,0,3,5,12,3,5,12,548,538,1086,5,0,10,0,6,6,558,542,1100,184,171,353,1585,1754,3340
SSC22094,0,0,0,13,13,29,0,0,0,0,0,0,0,0,0,8,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,4,0,0,0,24,31,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,24,66,0,0,0,0,0,0,42,31,72,0,0,3,66,62,134
SSC22095,100,138,237,675,823,1495,0,3,3,42,43,83,0,0,0,1622,1908,3528,4,0,4,509,572,1082,5,7,12,0,4,9,26,48,71,18,15,33,8,28,32,27,41,66,94,118,220,0,6,6,0,3,3,157,186,345,86,143,229,7,6,19,3284,3946,7234,54,33,90,110,122,232,65,69,139,0,0,0,10,5,17,13,25,33,24,28,54,3112,3078,6191,32,17,52,17,29,47,3165,3116,6287,937,980,1909,7738,8440,16175
SSC22096,0,3,3,20,18,43,0,0,0,0,0,0,0,0,0,32,27,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,0,0,0,7,14,14,0,0,3,0,0,0,64,61,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,49,0,0,0,0,0,0,32,19,46,14,14,28,113,96,209
SSC22097,5,17,27,248,338,585,0,0,0,39,35,73,0,0,0,404,424,823,4,6,6,18,22,40,0,3,5,0,0,0,4,9,16,0,0,0,0,7,8,4,5,9,51,75,128,4,3,10,0,3,7,101,140,240,33,32,63,0,3,3,909,1105,2015,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,3,6,9,3,6,9,585,527,1115,3,3,5,3,7,6,594,533,1130,227,209,434,1748,1867,3619
SSC22098,26,46,71,580,659,1240,0,0,0,102,95,196,0,0,0,741,831,1574,12,15,30,7,13,15,20,28,43,0,0,3,119,151,268,3,0,5,10,9,18,39,43,79,259,271,526,21,30,51,0,4,4,343,447,791,108,129,232,0,0,3,2361,2724,5085,14,16,27,11,10,26,3,0,3,0,0,0,0,0,4,12,19,37,19,24,37,1765,1559,3325,10,13,18,4,9,14,1783,1574,3363,554,549,1099,4774,4938,9712
SSC22099,0,3,3,32,43,75,0,0,0,14,13,22,0,0,0,55,51,105,0,0,0,0,0,0,0,0,3,0,0,0,12,15,28,0,0,0,0,0,0,0,0,3,13,10,22,0,0,4,0,0,0,25,20,41,6,9,11,0,0,0,153,168,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,97,214,0,3,3,0,0,3,124,96,221,45,40,81,315,303,625
SSC22100,0,3,6,37,35,70,0,0,0,4,4,11,0,0,0,37,53,95,0,0,0,0,0,0,0,0,0,0,0,0,12,11,21,0,0,0,3,0,3,4,5,8,13,9,26,0,0,0,0,0,0,26,33,58,5,5,11,0,0,0,143,164,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,77,197,6,3,9,0,0,0,120,80,205,26,26,55,287,282,569
SSC22101,0,0,0,91,82,171,0,0,0,3,0,4,0,0,0,40,54,95,0,0,0,0,3,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,17,0,0,0,0,0,0,9,14,19,3,0,3,0,0,0,154,163,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,80,63,140,0,0,0,0,0,0,80,63,140,19,22,40,256,257,510
SSC22102,0,0,0,6,17,29,0,0,0,0,0,3,0,0,0,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,23,26,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,38,0,0,0,0,0,0,25,22,38,0,3,8,49,51,104
SSC22103,0,0,0,10,10,22,0,0,0,0,0,0,0,0,0,15,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,4,33,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,51,116,0,0,0,0,0,3,69,54,115,17,5,23,125,89,217
SSC22104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,15
SSC22105,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,7,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,0,0,0,0,0,0,5,3,14,10,4,9,26,22,42
SSC22106,99,152,251,433,597,1027,0,0,0,26,40,66,0,0,0,922,1143,2070,6,0,11,387,436,824,11,10,18,0,3,3,15,28,43,5,10,10,20,27,44,9,26,39,77,68,145,0,4,7,0,3,6,72,106,177,47,79,126,3,4,11,2031,2577,4608,86,76,167,74,64,131,150,171,325,0,0,0,8,9,14,18,25,42,28,34,55,2863,2667,5529,28,34,68,18,18,36,2910,2722,5628,930,888,1822,6300,6679,12982
SSC22107,0,0,0,9,7,16,0,0,0,0,0,0,0,0,0,6,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,4,6,0,0,0,25,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10,0,0,0,0,0,0,3,11,10,0,7,4,31,36,66
SSC22108,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,0,0,0,0,0,0,6,5,11,0,0,0,9,9,18
SSC22109,530,635,1165,498,628,1127,0,4,3,79,91,167,0,0,0,3366,3906,7272,14,28,49,1629,1702,3330,32,38,66,10,7,11,14,21,43,29,34,68,26,38,65,47,57,106,98,111,210,22,34,56,7,7,12,132,208,332,316,376,687,8,3,14,6323,7290,13614,468,359,830,994,849,1847,14,21,39,3,0,3,92,66,150,46,64,111,134,135,266,5747,5700,11448,93,59,156,24,45,73,5869,5805,11673,1752,1668,3417,16083,16766,32851
SSC22110,18,17,28,49,89,137,0,0,0,3,0,3,0,0,0,171,218,392,0,0,0,28,36,68,0,0,0,0,0,0,3,8,9,4,4,7,0,4,11,0,0,0,16,19,32,0,0,0,0,0,0,11,17,32,14,20,33,3,0,3,313,418,725,0,3,5,37,45,81,5,10,17,0,0,0,0,0,0,3,3,7,3,3,7,474,515,994,11,8,19,0,6,6,491,525,1018,114,134,245,976,1152,2126
SSC22111,0,0,0,16,9,19,0,0,0,3,4,7,0,0,0,31,31,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,0,9,13,19,5,3,7,0,0,0,64,66,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,44,81,0,0,0,0,0,0,38,44,81,16,12,27,126,116,241
SSC22112,0,0,3,105,67,168,0,0,0,3,3,3,0,0,0,183,107,291,0,0,0,0,0,3,0,0,0,0,4,3,3,13,13,0,0,0,0,0,0,0,0,0,12,5,19,0,0,3,0,0,0,12,14,30,12,7,19,0,0,0,339,218,556,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,7,12,4,7,12,272,132,405,0,3,7,0,0,0,273,137,407,63,37,100,683,398,1078
SSC22113,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,17,0,0,0,0,0,0,10,8,17,3,0,5,21,17,37
SSC22114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,7,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,14
SSC22115,0,0,0,9,13,21,0,0,0,0,0,0,0,0,0,37,43,79,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,13,5,17,0,0,0,0,0,0,3,0,9,0,5,10,0,0,0,71,67,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,40,86,0,0,0,0,0,0,45,40,86,23,29,49,134,139,270
SSC22116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,4,0,4,0,3,5,0,0,0,13,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11,0,0,0,0,0,0,8,8,11,0,0,3,24,17,37
SSC22117,0,3,3,53,68,120,0,0,0,3,0,3,0,0,0,107,121,223,0,0,0,3,3,8,0,0,0,0,0,3,0,0,3,0,0,0,4,0,3,0,0,0,3,10,8,0,0,0,0,0,0,7,3,13,0,3,7,0,0,0,181,209,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,7,108,89,198,0,0,0,0,0,0,113,87,199,27,30,58,325,335,660
SSC22118,0,3,3,30,43,80,0,0,0,0,7,11,0,0,0,75,80,153,5,7,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,48,0,0,0,0,3,3,18,30,49,11,8,15,3,0,5,171,204,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,75,67,143,0,0,0,0,0,0,71,67,140,12,13,28,264,290,558
SSC22119,0,0,0,14,27,40,0,0,0,3,3,9,0,0,0,20,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,0,0,0,20,16,37,5,4,5,0,0,0,75,91,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,61,0,0,0,0,0,0,33,27,64,13,13,30,122,127,249
SSC22120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22121,0,0,0,15,12,29,0,0,0,0,0,0,0,0,0,34,33,63,16,11,23,0,0,0,0,0,0,0,0,0,9,10,15,0,0,0,0,0,0,3,4,12,0,3,4,0,3,4,0,0,0,27,23,54,3,8,8,0,0,0,104,107,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,29,92,0,0,0,0,0,0,60,28,88,11,5,12,172,141,310
SSC22122,12,23,30,115,146,264,0,0,0,5,9,13,0,0,0,222,291,512,0,0,0,3,7,7,0,0,0,0,0,3,3,9,10,0,0,0,3,0,3,8,18,25,23,11,37,0,3,3,0,0,0,61,80,140,33,39,67,0,0,0,482,612,1089,13,12,22,3,4,13,0,0,3,0,0,0,6,3,12,3,0,6,13,3,14,466,456,925,14,10,24,0,6,9,484,469,952,102,111,215,1114,1225,2339
SSC22123,3,3,9,105,104,214,0,0,0,13,5,18,0,0,0,133,159,294,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,48,0,0,0,0,0,0,39,62,101,3,9,15,0,0,0,322,374,692,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,244,470,3,3,5,3,0,7,229,247,479,61,72,130,618,696,1315
SSC22124,0,0,0,20,23,39,0,0,0,0,0,0,0,0,0,17,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,17,0,0,0,0,0,0,8,17,31,0,0,0,0,0,0,60,68,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,27,69,0,0,0,0,0,0,42,27,69,17,9,31,122,109,231
SSC22125,0,0,0,37,49,92,0,0,0,5,6,18,0,0,0,28,49,76,0,0,0,0,0,0,0,0,0,0,0,0,74,52,121,3,3,3,0,0,0,0,0,0,10,20,25,0,0,0,0,0,0,62,69,126,11,10,20,0,0,0,229,259,485,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,52,140,0,0,0,0,0,3,91,52,144,31,19,50,353,330,683
SSC22126,0,0,0,7,4,15,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,3,14,0,0,0,0,0,0,19,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,0,0,0,0,0,0,5,9,9,14,4,21,39,30,71
SSC22127,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,3,4,9,0,0,0,12,10,21
SSC22128,0,0,0,0,3,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,5,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,0,0,0,0,0,0,8,3,7,0,0,0,12,14,23
SSC22129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,769,376,1147,774,378,1157
SSC22130,7,3,11,27,32,58,0,0,0,7,0,5,0,0,0,30,35,66,0,0,0,4,3,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,0,0,0,0,0,0,18,29,42,4,3,7,0,0,0,94,114,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,87,188,0,0,0,0,0,0,108,84,194,18,13,31,219,219,436
SSC22131,0,0,3,9,3,13,0,0,0,0,0,0,0,0,0,3,9,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,20,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,31,0,0,0,0,0,0,13,15,31,4,6,10,40,40,78
SSC22132,0,3,4,23,26,51,0,0,0,0,4,5,0,0,0,24,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,0,0,0,0,0,0,5,10,11,0,0,0,0,0,0,66,86,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,67,49,118,0,0,0,0,0,0,67,49,118,12,10,15,144,145,296
SSC22133,0,0,3,48,51,95,0,0,0,3,3,11,0,0,0,26,33,62,0,0,0,0,0,0,0,0,0,0,0,0,6,8,15,0,0,0,0,0,0,3,7,4,7,8,15,0,0,0,0,0,0,21,21,38,3,3,12,0,0,0,122,139,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,111,98,209,0,4,6,0,0,3,113,106,217,39,28,72,271,277,548
SSC22134,0,0,0,37,40,72,0,0,0,3,3,8,0,0,0,27,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,3,3,0,0,0,11,10,17,7,7,8,0,0,0,84,101,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,53,102,0,0,0,0,0,0,51,53,102,18,15,33,155,170,318
SSC22135,20,26,48,299,351,649,0,0,0,10,5,20,0,0,0,466,483,949,16,16,30,15,9,24,11,25,31,0,7,5,19,22,46,0,0,0,3,6,9,57,63,118,58,47,108,17,28,42,3,0,8,146,174,320,46,65,113,8,3,15,1167,1307,2471,3,3,9,22,15,36,0,0,0,0,0,0,10,6,14,0,5,6,7,11,23,986,898,1879,6,0,9,0,3,3,990,902,1894,295,279,579,2509,2547,5060
