SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC21605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21606,48,47,91,4,0,7,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,3,4,10,3,3,9,58,57,113
SSC21607,2954,3220,6174,203,237,444,15,13,27,234,263,493,3,4,7,8,7,13,5,3,9,0,0,0,3,6,11,0,0,0,0,0,0,263,288,558,7,11,13,7,3,9,479,540,1022,304,350,649,3737,4107,7845
SSC21608,249,236,480,3,5,7,0,0,3,23,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,48,0,3,4,0,0,0,30,30,60,11,12,28,290,275,566
SSC21609,159,138,290,13,10,16,0,0,0,11,16,29,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,30,3,4,8,0,0,4,30,27,63,19,18,37,204,187,389
SSC21610,16,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,17,16,34
SSC21611,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10
SSC21612,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC21613,99,96,197,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,12,15,110,106,219
SSC21614,1104,1145,2246,46,52,99,0,0,8,107,102,207,3,5,11,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,120,109,226,4,0,8,3,5,7,174,164,341,105,115,218,1382,1422,2800
SSC21615,17,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,15,27,19,42
SSC21616,62,51,112,0,0,3,0,0,0,9,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,14,0,0,0,0,0,0,6,11,18,0,3,3,77,63,138
SSC21617,190,195,379,19,31,49,0,0,0,17,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,36,0,0,0,0,0,0,43,45,87,9,7,24,239,255,494
SSC21618,2332,2490,4825,72,62,131,6,3,11,259,268,529,3,3,8,4,10,13,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,282,287,564,61,73,134,3,3,7,417,421,839,187,171,357,2933,3078,6017
SSC21619,51,35,82,4,0,3,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,9,4,12,3,6,7,60,38,104
SSC21620,35,47,81,0,0,3,0,0,0,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,0,0,0,0,0,0,10,10,18,14,13,28,56,65,125
SSC21621,37,32,73,3,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,10,3,7,10,49,40,93
SSC21622,31,32,66,3,3,5,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,3,9,9,3,5,11,45,44,88
SSC21623,36,41,76,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3,39,42,84
SSC21624,5926,6008,11935,144,160,305,16,13,31,416,420,839,12,8,27,9,13,27,6,3,10,0,0,3,0,0,0,0,0,0,0,0,0,469,461,930,148,150,298,13,9,21,780,783,1560,586,561,1149,7289,7351,14645
SSC21625,9,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,12,9,20
SSC21626,315,317,633,14,19,26,0,0,0,19,20,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,40,5,0,8,0,0,8,34,40,78,22,27,52,372,389,759
SSC21627,8,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13
SSC21628,31,35,68,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,5,0,9,39,31,75
SSC21629,11260,11761,23023,1416,1565,2979,243,215,460,2662,2904,5567,172,164,333,66,77,145,113,108,217,22,24,53,9,17,29,36,47,85,0,3,3,3327,3566,6894,3581,4166,7745,60,59,124,8385,9356,17743,3225,3025,6251,22876,24148,47026
SSC21630,11,11,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,3,4,4,39,31,73,57,47,104
SSC21631,3038,3139,6179,89,103,188,11,12,27,312,305,618,10,20,26,4,8,11,0,5,6,3,0,3,0,0,0,0,0,0,0,0,0,340,348,692,38,51,94,10,6,19,488,506,991,401,401,801,3923,4048,7970
SSC21632,4073,4191,8270,156,165,322,31,33,62,613,663,1281,20,16,29,6,10,22,13,11,19,3,3,3,3,3,5,0,0,0,0,0,0,684,733,1417,53,72,123,5,14,28,897,987,1883,585,606,1193,5556,5789,11343
SSC21633,6530,6841,13372,228,281,504,29,26,51,769,833,1596,28,22,49,0,3,4,11,12,26,6,10,18,3,3,6,0,0,3,0,0,0,854,906,1759,47,60,110,23,13,33,1148,1256,2405,736,759,1491,8411,8856,17269
SSC21634,21,17,33,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,6,5,0,3,3,19,24,40
SSC21635,12,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,14,20,26
SSC21636,9,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,27
SSC21637,4719,5167,9886,127,136,260,22,18,44,668,712,1383,12,19,30,3,5,8,7,11,17,4,6,12,4,0,4,0,0,0,0,0,0,718,778,1494,115,123,240,8,5,15,968,1044,2019,452,473,922,6142,6682,12823
SSC21638,407,424,832,3,3,8,0,0,0,20,25,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,51,0,0,0,0,0,0,30,34,62,41,46,95,474,506,985
SSC21639,15,18,35,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,4,3,6,29,22,43
SSC21640,28,28,59,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,4,3,7,0,0,0,32,35,62
SSC21641,34,31,63,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,12,40,38,76
SSC21642,1014,1058,2074,52,43,93,10,10,25,80,93,178,0,0,0,3,3,9,3,3,6,0,0,0,3,0,3,0,0,0,0,0,0,110,112,220,3,3,5,4,3,8,166,161,325,143,131,277,1327,1347,2673
SSC21643,168,166,329,3,5,10,6,5,5,17,11,26,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,38,0,0,0,0,0,0,23,29,51,13,8,17,202,202,404
SSC21644,87,74,159,0,0,0,0,0,0,6,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,19,0,0,3,0,0,0,6,6,20,3,6,6,97,89,187
SSC21645,325,314,642,16,15,27,0,0,0,19,28,49,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,27,29,54,0,0,3,3,0,4,44,48,90,24,26,50,395,389,781
SSC21646,27,21,46,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,8,6,16,40,32,67
SSC21647,108,98,213,0,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,6,4,8,15,17,28,134,121,253
SSC21648,5496,5737,11228,250,237,495,34,49,86,1271,1352,2626,25,38,64,8,6,18,10,15,24,3,4,10,5,3,8,0,0,0,0,0,0,1367,1468,2832,111,154,268,7,7,14,1737,1871,3609,584,636,1221,7820,8243,16063
SSC21649,84,72,158,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,7,0,5,3,3,11,93,80,178
SSC21650,15,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,16,23,41
SSC21651,69,76,146,0,3,4,0,0,0,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,21,0,0,0,0,0,0,13,14,24,11,10,16,90,98,188
SSC21652,48,41,90,3,0,0,0,0,0,10,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,15,0,0,4,0,0,0,10,12,18,9,8,18,69,63,127
SSC21653,186,175,354,0,3,6,0,0,0,12,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,36,0,0,0,0,0,0,18,23,38,16,10,26,218,206,418
SSC21654,288,271,553,11,10,20,0,3,4,17,11,31,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,41,5,3,7,0,0,0,37,34,69,32,21,53,351,321,676
SSC21655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21656,164,126,290,4,4,7,6,16,16,78,67,139,4,4,10,0,4,4,5,0,3,0,3,4,0,0,0,0,0,0,0,0,0,89,90,184,13,10,20,0,0,0,107,107,217,19,22,37,286,257,539
SSC21657,169,157,325,7,9,13,0,0,0,6,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,16,0,0,0,0,0,0,14,13,30,10,7,15,196,175,364
SSC21658,20,13,36,0,0,0,3,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,13,0,0,0,0,0,0,5,3,14,0,0,0,28,22,50
SSC21659,74,67,138,3,0,5,0,0,0,5,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,12,0,0,0,0,0,0,11,6,19,16,14,35,110,81,190
SSC21660,69,72,149,3,3,3,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,0,0,0,0,0,0,4,5,14,15,8,29,98,94,185
SSC21661,10,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,14,15,29
SSC21662,546,524,1071,43,46,91,4,6,9,45,52,97,6,9,15,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,60,67,127,0,5,8,3,0,3,109,123,231,54,72,129,716,720,1433
SSC21663,76,64,134,0,0,0,0,0,0,10,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16,0,0,0,0,0,3,8,10,18,11,11,21,94,82,175
SSC21664,918,884,1803,13,4,21,3,4,3,477,494,969,3,3,4,0,0,3,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,489,502,988,27,35,58,0,0,3,527,540,1067,95,103,202,1543,1531,3072
SSC21665,3,9,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,10,7,19
SSC21666,1544,1638,3185,55,50,102,8,11,16,170,182,353,4,7,12,5,3,4,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,193,201,395,49,44,92,5,3,11,301,300,604,159,163,321,2007,2104,4109
SSC21667,40,42,79,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,6,8,3,0,4,48,46,96
SSC21668,92,80,175,0,0,3,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,3,9,17,11,30,113,99,214
SSC21669,11,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,17,14,28
SSC21670,229,254,480,6,8,13,0,0,3,21,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,40,0,0,0,0,0,0,34,30,58,20,18,40,280,302,580
SSC21671,11335,12389,23727,706,745,1458,173,196,370,1074,1202,2273,57,51,105,109,119,228,33,26,58,7,0,5,13,22,33,7,8,12,0,0,0,1465,1620,3084,230,193,417,53,49,100,2455,2609,5064,1748,1789,3535,15540,16792,32326
SSC21672,12135,12523,24659,135,139,277,30,28,57,1049,1070,2121,32,25,57,19,15,32,13,11,26,0,0,4,5,3,9,4,4,6,0,0,0,1152,1156,2311,186,201,385,17,14,30,1497,1509,3007,836,892,1726,14468,14925,29393
SSC21673,64,69,133,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,5,3,9,11,9,19,79,80,156
SSC21674,661,655,1318,32,41,69,0,3,4,41,46,88,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,54,100,0,0,0,3,4,9,85,92,174,73,66,135,813,813,1628
SSC21675,13,12,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,4,22,21,35
SSC21676,24,21,46,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,3,6,9,34,30,63
SSC21677,10,8,18,0,3,4,0,0,0,0,3,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,3,3,12,0,0,0,16,14,24
SSC21678,23,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,30,23,50
SSC21679,16,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,16,13,32
SSC21680,1250,1232,2485,59,50,109,7,3,5,95,126,219,3,7,10,8,8,12,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,110,137,249,4,5,13,3,0,3,176,200,372,82,90,171,1511,1514,3030
SSC21681,18,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,24,29,51
SSC21682,50,46,98,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,8,0,9,3,0,3,59,53,116
SSC21683,36,26,58,3,3,3,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,0,0,0,0,0,7,8,14,6,3,6,44,37,84
SSC21684,16,21,40,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,5,6,8,7,15,25,36,62
SSC21685,29,19,41,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,7,6,4,8,33,20,58
SSC21686,5,10,12,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,6,10,21
SSC21687,204,215,420,3,8,10,0,0,0,6,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,27,0,0,0,0,0,3,12,24,36,27,35,62,246,272,516
SSC21688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21690,18,11,35,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,4,3,6,0,0,0,21,17,40
SSC21691,119,131,249,0,0,3,0,0,0,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,0,0,0,0,0,0,6,6,13,13,12,23,137,147,290
SSC21692,870,893,1764,35,38,70,0,0,0,63,51,116,3,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,64,59,123,0,0,3,0,5,5,103,101,201,98,107,207,1067,1102,2170
SSC21693,16,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,28
SSC21694,6208,6600,12812,134,143,273,26,28,60,695,739,1433,20,14,36,13,24,34,9,17,23,0,3,4,0,0,0,3,3,3,0,0,0,765,827,1594,139,168,309,14,6,18,1047,1143,2193,442,496,941,7702,8245,15948
SSC21695,335,342,674,11,15,18,0,0,0,32,36,70,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,32,39,74,36,0,36,0,0,3,81,53,137,23,28,50,434,421,855
SSC21696,27,17,42,0,0,0,3,3,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,6,3,7,4,3,5,32,24,57
SSC21697,49,52,97,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,5,3,6,4,4,11,58,57,117
SSC21698,36,25,61,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,3,5,41,26,69
SSC21699,69,68,137,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,12,5,19,0,0,0,0,0,0,12,7,15,6,10,12,88,81,167
SSC21700,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14
SSC21701,12,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,22,33
SSC21702,64,53,119,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,7,4,9,0,0,0,0,0,0,7,7,11,6,7,17,74,66,142
SSC21703,116,123,236,0,0,0,0,0,0,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,0,0,0,0,0,0,11,8,17,6,11,20,131,143,272
SSC21704,3260,3419,6677,252,286,534,3,10,11,212,218,427,7,18,20,0,3,3,0,3,7,0,3,3,3,3,5,0,0,0,0,0,0,227,257,484,14,16,27,9,0,12,499,559,1062,466,483,955,4221,4465,8690
SSC21705,217,225,440,3,8,13,0,0,0,19,5,21,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,16,11,32,0,0,0,0,0,3,27,22,45,27,19,43,266,270,538
SSC21706,30,35,63,0,0,0,0,0,0,4,8,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,0,0,0,0,0,0,9,6,14,10,4,8,44,44,89
SSC21707,14,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,20,16,27
SSC21708,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14
SSC21709,28,31,59,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,3,6,3,0,3,6,33,38,70
SSC21710,40,29,71,5,3,8,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,4,11,3,0,3,51,36,88
SSC21711,17,14,30,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,6,3,8,0,0,0,17,18,38
SSC21712,23,34,57,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,6,14,8,22,40,45,87
SSC21713,15,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,15,29
SSC21714,64,55,119,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,4,0,4,0,3,8,72,62,133
SSC21715,1467,1523,2990,23,25,47,3,3,4,106,104,212,3,0,3,0,0,0,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,110,114,228,17,12,28,3,6,3,153,154,307,119,129,248,1741,1807,3543
SSC21716,97,87,188,0,0,0,0,0,4,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,4,3,11,15,10,23,115,97,211
SSC21717,18,6,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,5,7,0,4,4,18,19,40
SSC21718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21719,26,24,48,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,4,3,10,3,9,10,34,38,72
