SA2_MAINCODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
210051247,3368,2422,2077,1853,2007,1459,828,321,65,14408,5,10,7,3,4,3,5,0,0,31,3,0,3,0,0,0,0,0,0,11,58,42,88,36,38,24,7,8,0,303,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,42,93,39,41,29,13,8,0,325,66,53,100,45,43,35,15,8,0,362,3439,2470,2173,1899,2050,1498,845,330,71,14772
210051248,13,35,31,26,29,19,5,3,0,161,0,0,0,0,0,0,0,0,0,0,3,4,24,31,24,12,15,5,0,111,35,11,29,40,34,50,56,15,0,270,10,0,20,12,18,6,12,0,0,77,0,0,3,0,7,14,3,0,0,35,0,0,10,8,13,4,9,0,0,45,0,7,0,8,5,9,10,3,0,44,0,0,3,3,0,0,3,0,0,5,4,0,4,0,5,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,50,25,93,102,102,101,110,26,4,614,50,25,93,102,102,101,110,26,4,614,62,62,123,129,129,117,116,26,3,772
210051249,5623,3721,2797,3059,3236,1679,828,335,120,21405,15,3,6,3,0,0,3,0,0,32,0,0,3,0,0,0,0,0,0,4,40,49,62,37,19,18,33,24,3,293,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,49,63,41,25,18,40,26,3,308,59,56,68,44,27,16,39,29,3,338,5677,3776,2864,3109,3266,1696,870,365,123,21742
210051250,941,661,1142,852,756,745,691,332,99,6223,0,0,0,4,0,3,0,0,0,8,0,0,14,16,19,26,7,0,0,88,22,34,34,34,31,24,23,9,3,221,0,4,6,7,14,6,0,0,0,42,0,3,6,0,6,9,0,0,0,33,0,0,0,6,8,0,0,0,0,13,3,0,5,3,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,46,69,76,88,73,34,9,3,415,28,47,69,78,95,74,34,9,3,423,967,710,1212,923,847,823,721,342,103,6649
210051441,1799,1198,1299,1109,1111,881,494,173,49,8118,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,3,0,0,0,7,27,26,36,23,14,10,3,3,0,143,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,31,38,24,14,14,3,3,0,162,30,33,38,24,19,14,9,3,0,171,1827,1231,1340,1134,1131,896,497,178,49,8289
210051442,3367,1513,1896,2118,1307,724,273,100,10,11316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,28,42,29,17,15,26,4,0,190,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,43,31,17,16,28,6,0,201,23,28,43,31,17,16,28,6,0,202,3395,1544,1941,2145,1323,740,304,109,10,11516
210051443,3770,2435,2876,2303,2181,1433,584,209,41,15835,9,5,3,3,8,3,0,0,0,29,0,4,0,0,0,0,3,0,0,12,44,56,64,34,29,29,18,13,11,295,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,61,73,40,34,36,20,13,11,324,54,65,72,41,39,40,20,13,11,354,3826,2501,2951,2348,2217,1466,604,221,54,16187
210051444,4013,1508,3544,2368,1089,676,380,178,86,13830,0,3,3,0,0,0,0,0,0,5,4,0,6,7,0,0,4,0,0,19,37,30,62,25,18,14,5,3,3,201,0,0,0,0,0,4,3,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,30,64,29,21,18,15,3,3,232,39,35,67,29,25,18,15,3,3,240,4053,1542,3607,2398,1116,693,391,182,87,14070
210051445,733,440,726,469,442,261,160,61,12,3302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,11,13,8,14,4,3,5,0,63,4,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,17,8,14,8,4,5,0,72,6,18,17,8,14,8,4,5,0,72,735,456,743,475,453,270,170,60,12,3378
211011251,2011,1300,1987,1657,1484,1213,1068,663,254,11629,0,0,3,0,0,0,0,0,0,10,7,0,5,0,0,3,3,0,0,16,32,39,64,31,30,17,11,13,3,238,3,0,3,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,41,72,39,30,17,14,10,3,274,42,41,76,37,31,17,14,9,5,280,2053,1337,2060,1694,1520,1233,1086,680,258,11914
211011254,2758,1913,1915,2090,2057,1717,1349,583,144,14518,0,3,0,3,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,8,32,47,50,37,25,15,22,17,3,242,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,48,52,43,25,15,28,17,3,265,37,52,57,47,25,15,33,17,3,276,2792,1961,1970,2131,2082,1729,1379,600,150,14790
211011255,1255,1142,526,836,1298,851,305,110,33,6360,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,30,25,5,7,7,11,12,8,105,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,26,10,4,6,10,12,8,118,7,36,26,10,9,4,15,12,8,128,1267,1178,554,851,1306,860,316,125,36,6486
211011256,2588,2274,1948,1897,2298,2076,962,515,176,14738,0,0,0,0,0,0,3,0,0,7,0,3,0,0,0,6,0,7,0,16,33,39,49,18,12,13,14,7,10,203,0,0,3,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,42,55,28,12,22,19,14,10,228,37,49,55,28,13,22,19,14,10,238,2628,2324,1999,1921,2317,2096,979,527,184,14972
211011257,1643,1164,772,1146,1337,843,450,287,88,7735,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,16,30,17,5,11,12,6,7,9,106,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,18,8,11,13,6,8,8,116,17,29,18,9,11,14,6,8,8,116,1661,1192,788,1155,1348,860,461,295,99,7855
211011258,1943,1569,1068,1382,1768,1341,727,358,73,10236,3,0,0,0,0,0,0,0,0,9,0,0,6,0,3,4,3,0,0,16,33,22,35,17,22,13,13,12,7,173,0,3,0,0,0,3,4,0,0,9,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,25,39,20,25,20,18,20,7,214,43,31,43,24,25,20,18,20,6,220,1985,1594,1114,1403,1787,1362,752,376,82,10458
211011259,2286,1572,1640,1789,1711,2033,1384,608,406,13429,0,0,0,0,5,3,0,0,0,9,0,3,3,6,3,3,6,0,0,30,39,39,64,44,43,49,85,119,84,575,4,0,5,6,3,0,0,0,0,29,0,3,0,9,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,45,40,86,72,54,60,93,127,84,658,45,40,86,72,63,59,95,123,84,666,2327,1614,1722,1861,1773,2094,1476,731,494,14102
211011260,2578,2480,2044,1908,2349,2548,1634,965,695,17211,0,3,0,0,0,0,0,0,0,5,0,3,3,3,0,5,4,0,3,23,44,60,84,42,27,34,28,26,16,355,0,0,4,3,0,0,3,0,0,15,0,0,0,0,0,0,4,3,0,15,0,0,0,0,7,3,3,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,61,92,50,40,46,43,30,22,426,42,64,90,49,36,45,43,29,22,433,2620,2540,2134,1961,2393,2595,1681,996,717,17641
211011446,3685,2263,3360,3004,2644,2555,2019,1173,523,21236,3,3,3,3,0,0,3,0,0,15,3,0,3,5,4,0,3,3,0,20,67,91,87,50,51,39,26,28,17,467,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,94,93,54,55,42,37,32,17,504,73,98,101,57,55,49,35,31,17,520,3759,2365,3456,3063,2700,2601,2058,1207,546,21754
211011447,2351,1439,1897,1883,1846,1556,1327,727,338,13374,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,29,46,54,42,25,26,20,11,7,275,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,50,51,47,33,34,27,11,7,299,32,53,51,47,33,33,29,11,7,302,2381,1492,1957,1929,1879,1591,1356,746,346,13678
211011448,2641,1814,1857,2013,2012,1817,1197,515,192,14052,0,0,3,0,0,0,0,3,0,5,8,0,0,5,0,3,0,0,0,24,56,63,75,37,39,31,37,42,33,418,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,64,62,78,45,40,38,35,42,33,455,67,62,86,49,40,35,35,45,33,461,2707,1880,1937,2062,2053,1851,1234,556,230,14512
211011449,845,478,514,614,634,527,310,112,29,4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,23,24,8,13,6,13,3,0,95,0,0,0,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,20,10,14,10,15,3,0,107,3,23,20,10,14,10,15,3,0,107,850,499,537,626,651,540,327,115,31,4172
211021261,2813,2106,1299,1810,2440,1961,1501,880,465,15274,0,0,0,0,0,0,0,0,0,4,4,3,0,4,3,0,4,3,0,14,33,30,51,33,18,21,25,32,11,250,4,0,0,3,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,36,61,40,18,27,30,34,11,294,42,36,62,40,24,27,34,34,15,298,2853,2147,1360,1846,2462,1989,1531,915,477,15577
211021262,1791,1526,661,1018,1753,1419,841,371,165,9538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,36,43,23,16,10,21,12,11,200,0,0,0,0,0,7,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,38,46,25,16,29,24,18,8,238,41,38,46,25,16,29,24,18,8,238,1832,1560,707,1037,1768,1448,857,387,174,9774
211031263,2151,1477,1690,1587,1689,1357,803,327,254,11322,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,22,43,61,26,24,22,8,15,10,232,3,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,43,69,29,29,20,12,11,10,254,28,43,65,29,29,26,9,14,14,258,2179,1521,1758,1613,1713,1374,820,339,263,11587
211031265,3424,2612,1772,2154,2946,2256,1272,557,233,17224,0,0,3,0,0,0,3,6,0,13,0,0,0,0,0,0,0,0,0,10,27,66,71,15,29,31,28,15,5,298,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,71,79,18,29,39,36,15,5,324,27,71,77,19,27,39,40,18,5,334,3447,2686,1856,2172,2977,2300,1307,576,240,17554
211031266,3003,1782,2845,2555,1975,1654,1310,844,519,16487,7,3,3,4,4,0,6,0,3,26,0,0,3,5,3,4,3,0,0,20,44,62,74,48,45,38,19,18,20,367,3,0,0,3,0,3,0,0,0,12,3,5,4,0,3,0,0,0,0,17,0,0,0,0,0,0,3,0,0,6,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,68,82,54,54,47,23,23,20,420,55,69,87,61,54,44,32,22,20,448,3060,1854,2934,2616,2028,1695,1334,869,543,16933
211031267,3763,2238,2555,2966,2716,2095,1707,999,456,19494,3,3,6,0,4,6,4,5,3,23,3,0,3,5,4,0,3,0,0,20,37,70,105,66,56,73,71,71,47,598,0,0,0,0,3,5,5,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,72,106,66,63,76,85,78,47,637,48,80,115,72,65,78,86,77,50,661,3810,2314,2668,3034,2781,2176,1796,1076,508,20157
211031268,1781,1156,880,1240,1330,1250,860,454,171,9129,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,3,0,0,11,17,22,25,13,17,10,9,6,0,126,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,29,14,14,15,15,9,0,141,20,28,36,13,14,15,15,9,0,149,1802,1179,913,1253,1351,1267,878,462,171,9275
211031450,2680,1492,2530,2141,1704,1628,1310,754,310,14543,0,0,3,0,3,8,0,0,0,12,0,0,0,0,3,0,0,0,0,5,41,72,54,38,42,27,15,13,8,309,0,3,0,0,3,3,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,76,60,39,52,34,15,13,8,342,41,76,64,39,51,42,15,13,8,354,2720,1571,2589,2180,1754,1663,1325,768,319,14892
211031451,2340,1520,1659,1688,1605,1409,1215,892,497,12832,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,3,0,0,11,38,56,51,39,26,21,21,12,8,277,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,58,58,44,29,29,32,11,11,309,38,58,58,44,29,28,32,13,11,307,2382,1578,1716,1732,1635,1439,1252,902,505,13141
211031452,915,492,650,692,618,476,434,213,46,4535,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,13,30,6,12,4,10,4,0,95,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,30,5,15,4,9,6,0,101,16,12,30,9,15,4,9,6,0,104,934,501,677,704,631,482,443,213,45,4635
211041269,1791,1172,1336,1507,1326,1092,926,772,363,10284,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,3,0,0,19,16,23,41,21,28,17,37,51,43,278,0,0,3,8,4,6,0,0,0,19,0,0,0,0,3,0,4,0,0,8,0,0,3,0,0,3,4,0,0,10,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,28,53,34,42,33,41,52,43,342,16,28,53,36,42,33,41,52,43,342,1805,1202,1387,1543,1374,1120,972,822,407,10632
211041270,2946,1634,2430,2477,2106,1620,1252,757,280,15510,0,0,0,5,0,0,0,0,0,15,0,0,3,0,3,0,3,0,0,9,52,46,59,46,27,26,14,9,6,295,0,0,0,0,3,6,0,0,0,9,3,0,0,3,3,0,3,0,0,12,4,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57,55,65,52,33,30,22,9,6,341,58,55,69,58,34,36,22,12,6,351,3003,1693,2498,2530,2141,1659,1276,773,288,15861
211041271,2119,1279,1791,1739,1489,1110,846,637,428,11443,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,31,19,26,30,23,15,17,9,8,182,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,23,23,30,25,26,24,9,8,199,31,26,25,30,22,26,24,9,12,202,2153,1298,1820,1763,1518,1133,869,647,442,11645
211041272,2151,1072,1091,1618,1352,1064,956,570,175,10048,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,25,23,19,30,21,13,24,8,6,165,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,20,32,18,20,26,14,6,182,25,29,27,32,19,18,26,14,7,188,2167,1097,1116,1650,1370,1088,987,583,182,10239
211041273,1752,1603,994,1287,1550,1471,1489,762,349,11263,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,12,26,25,36,32,22,17,13,12,10,196,0,0,3,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,30,46,32,29,29,18,12,12,233,30,30,46,32,29,29,18,18,12,238,1780,1632,1036,1321,1579,1501,1511,780,363,11503
211051274,1955,1251,1012,1425,1542,1377,736,261,57,9606,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,32,31,36,16,18,20,4,3,3,169,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,39,15,19,23,5,4,3,180,32,33,39,16,22,23,5,4,5,188,1985,1288,1047,1447,1565,1402,742,263,59,9793
211051275,1706,1285,1235,1166,1305,1152,953,419,142,9368,0,3,0,0,0,0,3,0,3,7,0,0,0,0,0,0,3,0,0,9,28,39,27,13,19,16,12,11,3,171,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,41,34,14,21,24,19,13,3,202,28,41,34,17,21,24,24,17,9,212,1733,1325,1266,1184,1333,1179,978,435,143,9579
