SA2_MAINCODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
211011254,0,4,0,0,0,0,0,48,0,11,30,23,3,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,26,23,3,0,0,3,3,3,3,65,0,0,0,5,3,4,3,0,0,0,0,0,0,0,0,16,0,0,0,6,39,103,112,171,32,21,13,11,9,3,13,530,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,15,0,30,27,7,3,0,3,0,0,0,0,0,0,0,5,77,0,0,4,7,29,31,68,33,6,9,7,3,3,0,6,217,0,0,0,0,0,4,6,0,0,0,0,7,0,0,0,18,0,0,0,0,15,43,27,30,4,9,17,15,0,3,10,175,0,0,0,0,13,14,6,0,0,0,0,0,0,0,0,31,0,0,0,3,11,16,20,69,3,8,5,7,4,3,0,135
211011255,0,0,0,0,0,0,0,26,0,17,20,20,0,0,0,3,0,0,0,0,0,0,6,71,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,11,0,0,3,7,8,9,12,12,0,0,4,3,0,0,0,57,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,12,22,6,6,3,7,0,7,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,18,5,3,0,0,0,0,0,0,0,40,0,0,5,3,18,6,0,0,0,0,0,0,0,0,0,32,0,0,0,3,3,3,6,9,0,0,0,0,0,0,0,23
211011256,0,3,0,3,0,0,0,42,3,24,79,52,9,0,0,0,0,0,0,0,0,0,4,171,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,12,0,0,0,0,0,7,11,25,5,0,3,0,0,3,3,59,0,0,0,8,16,10,0,9,3,0,0,0,0,0,0,40,0,0,0,10,48,163,75,75,19,3,8,5,4,6,7,425,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,22,0,8,19,9,3,3,0,0,0,0,0,0,0,0,0,37,0,0,4,14,25,28,44,25,18,8,13,8,0,4,4,196,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,15,0,0,0,3,38,63,24,32,4,5,4,3,0,0,3,181,0,0,3,8,24,21,3,3,0,0,0,0,0,0,0,57,0,0,0,3,6,27,22,11,5,0,3,0,3,0,0,78
211011257,0,0,0,0,0,0,3,15,0,3,19,21,3,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,21,0,6,0,0,0,0,0,33,0,0,0,3,3,7,4,3,0,0,0,0,0,0,0,17,0,0,0,5,15,78,41,37,0,8,7,7,0,0,0,200,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,14,0,12,16,3,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,11,20,31,0,0,0,0,4,0,0,3,70,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,17,0,0,0,0,5,23,9,8,0,0,3,0,3,0,4,55,0,0,4,0,14,8,3,0,0,0,0,0,0,0,0,31,0,0,0,3,0,3,24,6,6,0,0,0,0,0,0,50
211011258,0,3,0,0,0,0,3,20,0,19,40,45,8,3,3,0,0,0,0,0,0,0,0,111,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,16,0,0,0,9,6,10,0,0,0,0,0,0,0,0,0,29,0,0,3,7,20,62,28,13,0,0,0,0,0,9,4,150,0,9,0,3,8,0,0,0,0,0,0,0,0,0,0,16,0,16,16,3,3,7,0,0,0,0,0,0,0,0,0,46,0,3,0,8,20,33,34,11,7,11,0,8,0,0,3,136,0,0,0,0,3,8,3,7,0,0,0,0,0,0,0,21,0,0,0,9,9,44,7,5,0,0,0,0,0,0,3,83,0,3,0,7,27,36,6,0,0,0,0,0,0,0,0,74,0,0,0,3,0,15,15,15,0,0,0,0,0,0,0,52
211011259,0,4,0,0,0,3,3,33,0,24,47,26,4,0,3,0,0,0,0,0,0,0,8,118,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,15,0,0,0,0,0,9,21,15,6,0,11,0,0,0,0,63,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,13,0,0,3,28,53,118,77,96,16,20,5,6,8,4,3,440,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,27,5,6,3,0,0,3,0,0,0,0,0,0,63,0,0,3,11,28,31,41,27,0,3,3,10,3,0,4,165,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,23,0,0,0,4,16,28,12,23,12,5,3,8,5,0,4,128,0,0,3,5,9,8,3,0,0,0,0,0,0,0,0,30,0,0,0,0,13,12,18,30,0,10,19,3,0,0,0,116
211011260,0,0,0,0,0,0,0,32,0,27,56,26,3,0,3,0,0,0,0,0,0,0,3,134,0,0,0,0,0,5,9,4,0,0,0,0,0,3,0,23,0,0,0,0,0,5,32,28,12,0,3,7,11,3,3,108,0,0,3,0,9,9,0,0,0,0,0,0,0,0,3,21,0,0,4,34,103,249,164,130,20,23,12,21,22,11,10,795,0,6,10,6,0,0,0,0,0,0,0,0,0,0,0,27,0,37,45,4,3,3,0,3,0,0,0,0,0,0,3,98,3,4,3,9,27,42,47,38,3,3,4,3,4,4,0,195,0,0,0,0,3,8,6,4,3,0,3,0,5,0,0,31,0,0,0,9,29,31,11,12,0,3,4,10,3,3,3,114,0,3,5,0,16,6,0,0,0,0,0,0,0,0,0,32,0,0,3,0,18,28,66,81,5,11,0,0,21,0,0,242
211011446,0,0,11,0,0,0,0,66,3,26,33,26,3,0,0,0,0,0,0,6,0,0,3,110,0,0,0,0,0,0,11,6,3,0,0,0,0,0,0,26,0,0,0,0,0,3,18,30,0,0,0,4,0,0,0,62,0,0,0,4,7,0,0,0,0,0,4,0,0,0,3,17,0,0,0,12,11,37,49,51,4,9,4,7,0,0,0,188,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,52,55,13,11,0,5,8,0,0,0,0,0,0,0,155,3,3,6,27,61,60,47,28,13,12,0,3,14,3,6,288,0,0,0,0,0,3,3,4,9,0,3,3,0,0,0,23,0,0,0,3,13,25,22,44,8,7,13,3,6,0,3,150,0,3,7,6,19,24,10,0,0,0,4,0,0,0,0,70,0,0,3,0,4,3,25,11,0,0,0,6,0,0,3,60
211011447,0,0,3,0,0,0,0,47,0,18,30,13,5,0,0,0,0,0,0,0,0,0,3,70,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,6,19,0,3,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,14,25,18,24,5,6,3,3,3,0,4,124,0,6,15,3,0,0,0,0,0,0,0,0,0,0,0,27,0,34,44,15,4,0,0,0,0,0,0,0,0,0,5,104,0,0,4,25,44,21,33,27,3,4,0,0,7,0,7,179,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,14,0,0,0,0,12,23,21,32,0,4,4,5,3,4,7,116,0,4,8,7,11,18,7,3,0,3,0,0,0,0,3,58,0,0,0,0,4,4,20,6,0,0,3,4,0,7,0,50
211011448,0,0,0,0,0,0,3,49,0,31,41,37,3,0,0,0,0,0,3,0,0,0,3,118,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,19,30,0,0,0,0,5,0,0,58,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,0,0,0,5,3,44,31,56,8,11,7,5,0,0,0,169,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,15,0,25,35,13,7,0,3,0,0,0,0,0,0,0,5,84,0,0,4,18,36,32,49,23,10,15,0,3,3,4,7,211,0,0,0,0,4,0,3,6,0,0,0,0,0,0,0,14,0,0,0,0,15,35,28,9,0,0,0,0,3,3,0,99,0,3,0,0,13,13,7,3,0,0,0,0,0,0,3,41,0,0,0,3,4,7,18,24,9,0,0,0,4,4,0,73
211011449,0,0,0,0,3,0,0,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,3,4,0,0,0,0,0,0,0,0,0,0,35,0,0,0,3,6,12,16,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,14,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211021261,6,0,0,0,0,0,0,30,3,88,117,16,7,6,3,4,0,0,0,0,0,0,14,263,0,0,0,0,3,3,5,8,0,0,0,0,0,0,0,31,0,0,0,0,7,9,24,13,0,3,0,0,0,0,6,56,0,0,4,8,6,14,0,0,0,0,0,0,0,0,0,30,0,0,3,21,57,92,62,81,16,5,15,10,15,0,3,389,0,11,12,3,3,0,0,0,3,0,0,0,0,0,0,31,0,19,26,8,0,0,0,0,0,0,0,0,0,0,0,53,3,11,3,6,31,28,33,10,6,0,9,0,0,4,0,146,0,0,0,0,0,0,9,3,0,0,0,3,0,0,0,20,0,0,0,5,9,3,0,4,0,0,0,0,0,0,3,25,0,7,6,0,4,3,0,0,0,0,0,0,0,0,3,24,0,0,6,4,14,12,26,12,0,0,4,7,6,0,0,98
211021262,3,0,0,0,0,0,0,24,0,32,46,20,0,3,3,0,0,0,0,0,0,0,4,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,13,3,6,0,0,0,0,0,0,0,31,0,4,6,0,0,3,0,0,0,0,0,0,0,0,0,20,0,10,20,3,4,0,0,3,0,0,0,0,0,0,3,45,0,0,0,11,25,23,18,6,0,0,0,0,0,0,0,95,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,11,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,6,5,3,10,4,0,0,0,0,0,0,0,23
211031263,0,0,0,0,0,0,0,28,0,5,12,6,9,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,13,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,10,0,0,0,4,9,13,20,18,3,0,3,0,0,0,0,78,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,25,6,3,0,0,0,0,0,0,0,0,0,0,50,0,0,0,9,33,30,29,14,3,3,0,0,3,0,8,129,0,0,0,0,4,0,4,3,0,0,0,4,3,0,0,19,0,0,0,0,8,26,24,11,0,3,0,0,0,0,0,73,0,0,4,0,17,8,0,3,0,0,0,0,0,0,4,38,0,0,0,3,0,0,7,11,0,0,0,0,0,0,0,22
211031265,0,0,0,0,0,0,0,31,0,21,36,23,0,0,3,0,0,0,0,0,3,0,6,100,0,4,0,0,3,0,3,0,0,0,0,5,0,3,0,21,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,29,0,0,0,4,6,3,0,3,0,0,0,0,0,0,0,16,0,0,0,9,17,24,17,24,0,0,0,0,0,0,0,89,0,13,11,4,3,0,0,0,0,0,0,0,0,0,0,24,0,35,32,4,6,7,3,0,0,0,0,7,0,0,5,95,0,3,8,26,37,40,36,10,0,4,7,0,3,0,7,183,0,0,0,0,0,0,9,3,0,0,0,3,0,0,0,18,0,0,0,3,4,16,5,14,0,0,0,0,3,0,0,39,0,0,3,0,12,3,0,0,0,0,0,0,0,0,0,23,0,0,0,3,9,9,12,3,0,0,0,0,0,0,0,40
211031266,0,0,0,0,3,0,0,47,0,21,25,18,4,3,3,4,0,3,5,0,0,0,0,90,0,0,0,0,0,4,11,6,0,3,0,0,0,0,0,26,0,0,0,0,0,3,21,24,3,0,0,0,0,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,31,38,37,10,23,22,14,16,13,10,231,0,6,0,0,0,3,3,0,0,0,0,0,0,0,0,21,0,26,17,0,4,0,3,3,0,0,0,0,0,0,4,53,0,6,3,17,33,33,54,28,12,3,9,5,12,0,10,210,0,0,0,0,0,0,4,13,0,5,0,5,9,0,0,41,0,0,0,3,14,21,11,10,3,15,0,9,0,5,0,90,0,5,8,10,19,16,4,4,0,3,0,0,0,0,0,68,0,0,0,0,0,3,20,12,3,0,0,5,0,0,0,50
211031267,0,0,4,0,3,0,0,46,0,19,20,17,5,0,4,0,0,0,0,0,0,0,9,75,0,0,0,0,0,3,9,6,3,0,3,0,0,0,0,24,0,0,0,0,0,4,17,31,0,0,4,3,3,0,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,15,38,24,28,9,11,6,15,14,8,6,188,0,9,0,3,0,0,0,0,0,0,0,0,0,0,3,14,0,38,17,3,12,9,8,0,0,4,0,0,0,0,3,99,6,4,6,22,47,41,70,33,7,10,9,5,0,0,11,273,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,29,0,0,0,0,7,17,19,25,3,3,3,5,13,4,0,97,0,4,3,3,3,8,3,0,0,0,0,0,0,0,0,28,0,0,0,9,0,4,7,17,0,6,0,0,3,0,3,60
211031268,0,0,0,0,0,0,3,31,3,27,49,15,3,0,3,0,0,0,0,0,0,0,3,104,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,12,24,0,3,0,0,0,0,0,41,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,6,7,15,24,40,0,0,3,0,0,0,3,107,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,14,0,15,17,0,5,0,0,0,0,0,0,0,0,0,0,43,0,0,6,11,19,21,19,9,3,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,10,0,0,3,3,0,0,0,0,32,0,0,3,3,7,8,3,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,20
211031450,0,0,3,0,0,0,0,32,0,11,20,15,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,3,5,3,6,4,0,0,3,0,0,0,22,0,0,0,0,5,6,0,3,0,0,0,0,0,0,0,12,0,0,3,3,6,8,16,30,11,15,13,4,16,15,10,144,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,31,41,9,7,3,0,0,0,0,0,0,0,0,4,101,0,3,4,17,29,35,44,17,12,5,5,7,3,0,5,194,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,5,28,16,22,8,3,10,3,0,0,3,105,0,0,6,0,9,6,9,0,0,0,0,3,0,0,0,29,0,0,0,3,0,3,9,0,0,0,0,0,0,0,0,17
211031451,0,0,0,0,0,0,0,30,0,23,23,11,0,0,0,0,0,4,3,0,0,0,6,76,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,12,0,0,0,11,3,0,0,3,0,0,0,0,0,0,0,14,0,0,0,3,8,12,25,29,3,9,5,3,7,0,3,112,0,6,5,0,3,0,0,0,0,0,0,0,0,0,0,11,0,36,39,14,12,3,8,0,0,0,0,0,0,0,0,108,0,3,0,21,18,27,30,17,6,9,0,7,5,0,9,148,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,7,10,10,20,3,0,3,3,0,3,3,59,0,0,4,3,10,6,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,9,10,0,0,0,0,0,0,3,28
211031452,0,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,0,0,0,0,0,3,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,4,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3,3,12,4,17,4,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,5,3,0,0,0,0,0,0,0,35,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
211041269,0,0,0,0,0,0,0,15,0,23,57,26,6,0,6,0,0,0,0,3,0,0,8,124,0,0,0,0,0,4,8,3,0,0,3,3,0,3,0,28,0,0,0,0,0,0,16,12,5,0,4,0,0,0,0,40,0,0,0,9,4,3,0,0,0,0,0,0,0,0,0,13,0,0,4,20,38,66,70,49,12,15,10,12,8,4,0,296,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,13,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,7,10,20,14,20,17,4,0,5,3,0,3,3,113,0,0,0,0,0,0,0,9,3,3,3,12,18,3,0,50,0,0,0,0,8,25,17,12,8,3,4,3,6,0,6,93,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,24,0,0,3,3,3,18,10,19,4,0,0,3,3,4,0,65
211041270,0,9,0,0,0,0,0,41,0,42,67,32,4,0,0,0,0,0,0,0,0,0,3,161,0,0,0,3,0,8,7,8,0,0,0,3,0,0,0,36,0,0,0,0,0,0,39,36,3,0,5,0,0,0,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,25,53,75,51,9,14,13,16,15,4,4,295,0,6,8,5,0,0,0,0,0,0,0,0,0,0,0,16,0,13,19,7,3,0,0,3,0,0,0,0,0,0,3,45,0,5,4,22,28,30,48,27,9,10,4,6,8,4,6,217,0,0,0,3,0,0,3,7,3,3,13,11,16,3,0,57,0,0,0,0,9,18,3,12,3,5,9,7,10,0,0,80,0,3,6,6,12,9,7,0,0,0,0,0,0,0,0,38,0,0,3,5,6,3,21,13,3,0,5,0,0,0,4,65
211041271,0,0,0,0,0,4,0,28,0,19,43,25,3,0,3,0,0,0,0,0,0,0,0,90,0,0,0,0,3,3,10,3,0,0,0,0,0,3,0,19,0,0,0,0,0,3,20,23,6,10,5,0,0,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,22,36,54,55,4,11,5,12,15,4,3,238,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,15,11,0,3,0,3,0,0,0,0,0,0,0,0,30,3,0,9,11,23,20,40,15,3,3,3,0,7,0,3,137,0,0,0,0,4,3,5,16,4,12,10,8,16,3,0,81,0,0,0,3,3,11,15,25,0,4,0,4,9,0,0,78,0,6,8,4,5,6,0,3,0,0,0,0,0,0,0,29,0,0,0,0,6,9,19,5,0,8,0,6,3,0,0,54
211041272,8,5,0,0,0,0,0,34,0,11,25,6,3,3,3,0,0,0,0,0,0,0,0,52,0,0,0,0,7,3,9,3,0,0,0,0,0,3,0,35,0,0,0,0,0,0,8,20,7,5,3,3,0,0,0,49,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,13,0,0,4,0,15,40,60,79,9,20,7,5,3,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,6,0,8,3,3,0,0,0,0,0,0,0,0,35,0,0,3,6,14,22,24,12,11,3,3,3,8,0,0,107,0,0,0,0,0,0,4,3,4,5,0,0,0,0,0,25,0,0,0,0,13,25,12,6,0,5,0,0,3,0,0,69,0,0,4,0,9,13,4,3,0,0,0,0,0,0,0,32,0,0,0,0,3,5,8,20,3,0,0,0,6,3,3,53
211041273,0,0,0,0,0,0,0,20,3,53,74,41,4,3,0,0,0,0,0,0,0,0,6,184,0,0,0,0,3,9,4,3,0,0,0,0,0,0,0,20,0,0,0,0,0,5,21,34,7,0,3,0,0,0,0,70,0,0,3,6,0,3,4,0,0,0,0,0,0,0,0,16,0,0,8,36,62,97,73,77,25,11,31,8,10,8,10,455,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5,20,25,16,41,31,7,3,9,0,0,0,6,167,0,0,0,0,0,7,7,11,0,0,6,3,3,0,0,44,0,0,0,0,5,21,9,20,0,5,3,4,0,3,0,73,0,5,10,7,5,7,0,0,0,0,0,0,0,0,0,31,0,0,0,10,14,34,26,20,11,13,3,3,12,0,8,154
211051274,0,0,0,0,5,0,0,27,0,3,9,6,5,0,0,4,0,0,0,0,0,0,0,31,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,19,29,10,12,9,8,3,0,0,0,0,0,0,3,99,0,0,5,7,32,26,28,20,0,0,3,0,0,0,11,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,12,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,22,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5
211051275,0,0,0,0,0,0,0,20,0,48,72,26,3,3,3,0,0,0,0,0,0,0,8,164,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,6,0,10,0,0,0,0,0,3,0,28,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,41,15,12,7,0,0,4,0,0,0,0,0,0,0,85,0,0,0,15,23,30,18,9,5,3,4,0,3,6,3,123,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,8,10,14,22,0,0,0,0,3,0,0,52,0,0,0,5,9,8,4,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,10,13,0,0,0,0,0,0,3,25
211051276,0,0,0,0,0,0,0,31,0,12,21,7,5,0,0,0,0,0,0,4,0,0,0,48,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,4,4,0,0,4,0,0,8,0,24,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,38,47,11,14,3,3,0,0,0,0,0,0,0,3,121,0,3,4,26,46,35,44,14,4,0,3,4,3,0,12,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,3,0,0,0,19,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
