SA2_MAINCODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
213041357,0,0,0,0,0,0,0,0,0,3,1008,1358,1074,2290,731,675,438,110,45,7721,0,3,0,23,3,0,0,0,0,31,0,0,0,10,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,11,0,0,0,3,4,4,3,0,0,16,0,0,0,10,4,3,0,0,0,22,0,0,0,0,4,3,8,5,0,24,0,9,0,3,3,9,4,0,0,30,0,10,9,36,61,68,63,41,9,311,0,3,0,18,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,11,27,4,3,51,0,0,0,0,3,3,11,0,0,18,0,0,0,3,0,0,0,0,0,3,11,26,22,284,30,13,13,0,0,401,0,0,0,3,3,0,0,0,0,5,0,0,0,3,0,6,0,0,0,6,0,0,0,10,3,3,0,0,0,16
213041358,0,0,0,0,0,0,0,0,0,0,726,1138,929,1760,572,491,252,76,18,5952,0,3,4,11,5,0,0,0,0,18,0,0,0,15,7,4,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,4,3,0,3,3,0,16,0,0,3,10,4,3,0,0,0,17,0,0,0,0,3,8,4,0,0,16,0,3,3,3,0,3,4,3,3,21,0,6,9,29,57,48,61,28,3,244,0,0,4,10,7,3,4,0,0,24,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,9,4,6,0,24,0,0,0,3,0,0,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,12,15,148,16,10,3,3,0,209,0,0,5,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,8
213041359,0,0,0,0,0,0,0,0,0,0,46,84,201,576,142,73,25,11,0,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,4,3,3,0,17,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,6,0,0,3,0,0,0,0,0,0,4,0,0,3,16,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,7,0,0,7,3,0,0,0,0,0,10
213041360,0,0,9,14,9,0,0,0,0,32,806,1678,838,1750,414,149,69,39,6,5754,0,0,0,3,0,6,0,0,0,10,0,0,3,24,23,7,0,0,0,55,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,6,4,0,0,47,0,3,4,35,8,3,3,3,0,63,0,0,4,18,20,14,16,5,0,69,0,11,10,34,15,12,10,0,0,92,0,11,7,39,17,15,3,10,0,99,0,0,0,18,10,5,0,0,0,38,0,0,0,3,0,0,0,0,0,3,0,0,0,6,4,3,4,0,3,22,0,0,0,4,16,9,7,4,0,46,0,0,0,11,0,0,0,0,0,14,6,34,76,329,92,37,6,9,3,590,0,3,3,13,3,0,0,0,0,29,0,0,3,8,4,0,0,0,0,18,3,3,6,13,0,3,0,0,0,30
213041461,0,0,3,3,4,0,0,0,0,11,152,269,193,285,106,55,36,33,28,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,11,0,0,0,3,5,0,0,0,0,7,0,0,0,3,0,3,3,0,0,11,0,0,0,0,3,3,4,0,0,7,0,0,4,4,0,7,3,5,5,31,0,0,3,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,12,0,3,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,7,15,49,6,7,0,0,0,92,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,9,0,8,10,8,8,3,0,0,0,33
213041462,0,0,0,3,3,0,0,0,0,8,350,440,208,415,75,31,9,0,0,1525,0,3,0,3,0,0,0,0,0,6,0,0,0,10,4,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,7,3,3,3,0,0,21,0,0,3,18,12,0,0,0,0,40,0,0,0,6,5,0,0,0,0,13,0,3,5,11,8,3,4,0,0,34,0,10,5,0,4,7,0,0,0,26,0,0,3,6,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,16,25,153,21,15,7,3,0,242,0,0,0,3,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,6,0,0,0,7,0,0,0,0,0,14
213041463,0,0,0,8,3,0,0,0,0,12,762,1515,863,1523,530,245,92,45,0,5574,0,0,0,13,4,3,0,0,0,27,0,0,0,28,14,6,3,0,0,59,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,0,0,0,13,0,0,0,19,14,6,15,0,0,56,0,3,6,43,16,20,3,3,0,103,0,0,0,18,22,19,8,4,0,69,0,8,3,36,16,19,4,6,0,89,0,15,11,33,28,26,24,3,0,143,0,0,5,26,8,3,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,12,0,0,32,0,0,0,7,4,9,6,8,0,24,0,0,5,12,3,5,3,0,0,31,0,24,30,269,62,30,7,9,0,438,5,0,10,15,6,3,0,0,0,36,0,0,3,11,3,0,0,0,0,16,4,9,11,21,10,3,0,0,0,51
213051361,0,0,0,3,0,0,0,0,0,5,568,1058,1165,1390,866,602,222,48,20,5932,0,9,3,26,5,0,0,0,0,42,0,0,3,5,4,3,4,0,0,25,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,11,6,13,10,0,0,40,0,3,8,42,15,8,5,0,0,84,0,0,0,3,9,17,9,9,0,44,0,0,3,0,6,3,3,0,0,15,0,7,13,20,52,61,36,14,5,201,0,0,0,10,5,10,9,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,9,3,0,23,0,0,3,4,14,15,11,6,0,52,0,0,0,10,0,8,3,0,0,16,16,34,47,344,39,21,8,7,0,512,0,4,0,14,6,6,0,0,0,24,0,0,3,7,3,0,0,0,0,18,0,3,0,7,3,3,0,3,0,16
213051362,0,0,0,0,0,0,0,0,0,7,631,914,901,1207,635,639,437,120,28,5508,0,11,0,50,7,3,0,0,0,69,0,0,0,6,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,3,8,7,3,3,0,27,3,7,9,60,18,26,10,6,0,136,0,0,0,3,3,0,10,4,0,25,0,4,0,7,5,0,7,0,0,25,0,3,3,27,44,55,54,33,3,229,0,0,0,8,4,0,3,0,0,21,0,0,0,0,0,0,3,0,0,7,0,0,0,4,3,9,26,9,0,46,0,0,0,3,4,15,13,7,0,43,0,0,0,3,3,11,0,0,0,22,17,41,89,426,48,33,13,7,0,681,0,3,0,10,4,3,3,0,0,30,0,4,3,23,3,0,0,0,0,33,0,3,0,4,4,0,0,0,0,8
213051363,0,0,0,0,0,0,0,0,0,3,383,296,248,502,177,136,60,32,7,1830,0,0,3,22,0,4,0,0,0,28,0,0,0,4,0,0,0,0,0,3,0,0,0,4,3,0,3,0,0,15,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,5,10,4,23,133,25,22,4,4,0,214,0,0,0,4,3,0,3,0,0,11,0,0,0,0,0,3,0,0,0,8,0,0,0,20,17,18,12,9,0,81,0,0,0,3,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,16,0,3,0,0,0,20,21,14,130,540,28,12,7,0,0,749,0,0,3,57,6,4,3,0,0,70,0,5,0,8,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,7
213051365,0,0,7,18,0,8,3,0,0,33,1930,2115,926,1695,538,250,164,67,15,7691,3,18,3,145,21,4,0,0,0,187,0,0,0,12,7,3,3,0,0,23,0,0,0,7,0,0,0,0,0,9,0,0,5,5,7,0,0,0,0,14,0,0,3,5,10,12,4,0,0,38,0,8,14,98,24,13,4,3,0,158,0,0,0,9,3,7,3,0,0,25,0,9,5,13,3,3,0,0,0,33,6,25,15,59,56,28,34,22,3,240,0,5,10,66,17,17,8,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,3,0,26,0,0,0,0,5,7,6,3,0,18,0,0,7,19,8,6,0,0,0,37,49,227,316,2498,160,90,60,8,0,3415,0,4,8,43,11,3,0,3,0,72,0,0,3,13,3,0,0,0,0,26,0,3,10,9,7,3,0,0,0,33
213051366,0,0,0,25,3,4,0,0,0,36,1417,1148,481,1461,276,125,78,35,3,5013,0,15,16,155,22,0,3,0,0,221,0,0,0,11,3,0,0,0,0,20,0,0,0,3,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,10,0,0,0,12,4,0,0,0,0,22,3,6,28,170,30,33,6,3,0,284,0,0,0,7,3,9,0,0,0,16,0,8,0,11,3,4,3,0,0,28,0,15,0,34,17,17,8,4,0,97,0,3,8,38,4,4,5,0,0,62,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,13,0,0,0,3,3,0,8,5,0,19,0,0,3,36,4,5,0,0,0,46,52,124,267,1998,87,59,30,8,0,2621,0,0,4,57,3,0,3,0,0,69,0,0,0,12,3,0,0,0,0,16,0,0,3,10,4,0,0,0,0,25
213051368,0,0,0,0,0,0,0,0,0,0,314,458,545,980,547,463,243,112,37,3694,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,3,8,12,3,4,6,0,0,32,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,4,0,3,3,26,37,36,37,24,12,175,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,9,3,0,19,0,0,0,0,0,3,14,16,3,33,0,3,3,3,0,0,0,0,0,8,0,9,16,121,9,13,3,3,0,169,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,4
213051369,0,0,0,3,0,0,0,0,0,9,1126,1556,926,2011,705,434,236,72,17,7084,0,0,7,59,9,0,0,0,0,80,0,0,0,14,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,11,0,0,0,3,0,3,0,0,0,11,0,3,3,24,3,6,0,0,0,47,0,0,0,3,9,3,0,0,0,19,0,10,7,4,0,5,3,0,0,28,0,17,13,62,63,68,50,25,4,296,0,3,11,30,7,10,3,0,0,67,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,6,4,0,0,27,0,0,0,0,0,0,6,3,0,12,0,0,0,9,0,0,3,0,0,16,29,68,56,744,55,31,18,0,0,994,0,0,0,16,3,0,3,0,0,16,0,0,0,11,0,0,0,0,0,16,0,0,0,7,3,3,0,0,0,9
213051464,0,0,0,0,0,0,0,0,0,3,572,676,406,759,324,166,61,13,7,2978,0,0,0,16,8,0,0,0,0,27,0,0,0,8,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,5,0,0,0,18,0,0,0,3,3,0,0,0,0,6,3,32,63,203,61,39,16,6,0,418,0,0,0,3,5,0,3,0,0,8,0,4,0,8,4,3,0,0,0,15,11,35,37,93,67,22,14,0,3,280,0,0,0,15,3,5,0,0,0,23,0,0,0,4,0,3,3,0,0,11,0,0,4,9,5,3,7,0,0,27,0,3,0,0,4,3,0,3,0,16,0,0,4,17,6,8,3,0,0,32,7,17,17,259,21,14,12,3,0,354,0,3,0,27,3,3,0,0,0,35,0,3,0,18,3,0,0,0,0,20,0,0,0,0,4,0,0,0,0,3
213051465,0,0,0,3,0,4,0,0,0,11,1112,1679,744,1487,657,239,139,70,8,6140,0,0,3,21,3,7,0,0,0,33,0,0,0,3,13,4,3,0,0,23,0,0,0,7,4,10,0,0,0,18,0,3,0,3,3,0,0,0,0,12,0,0,0,7,4,5,8,0,0,19,12,26,41,326,76,52,23,6,0,560,0,0,3,4,8,3,3,6,0,33,3,0,3,10,3,6,3,0,0,34,5,28,27,92,79,40,36,19,3,328,0,0,3,9,9,6,3,0,0,35,0,0,4,0,3,0,0,0,0,10,0,0,4,7,6,4,4,9,0,35,0,0,0,3,11,4,4,6,0,24,0,4,5,36,5,7,3,0,0,66,27,83,55,722,69,43,15,7,0,1021,3,8,7,114,11,6,5,3,0,154,0,3,7,22,5,3,0,0,0,46,0,0,3,5,3,0,0,0,0,15
213051466,0,0,0,0,0,0,0,0,0,3,884,755,264,803,224,78,39,11,0,3066,0,7,0,18,0,0,0,0,0,27,0,0,0,11,0,3,3,0,0,12,0,0,0,5,3,3,0,0,0,10,0,6,3,3,3,0,0,0,0,15,0,0,0,3,4,0,3,0,0,10,6,25,52,274,35,48,23,3,0,464,0,0,0,3,0,0,3,0,0,7,0,0,3,5,4,4,0,0,0,20,3,39,34,71,65,8,8,5,3,240,0,0,7,14,4,0,3,0,0,30,0,0,0,3,3,0,0,0,0,4,0,0,0,8,3,0,0,0,0,17,0,0,0,3,0,3,3,0,0,8,3,9,0,27,8,3,0,0,0,45,22,97,39,785,44,21,15,5,0,1019,0,3,15,109,13,3,9,0,0,144,0,3,0,12,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3
213051467,0,0,0,3,0,0,0,0,0,5,662,992,922,1274,687,553,277,126,55,5554,0,6,8,53,7,3,3,0,0,77,0,0,0,6,4,3,4,3,0,20,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,0,5,0,6,4,4,0,19,0,5,3,37,5,9,6,3,0,69,0,0,0,8,10,11,3,4,0,26,0,0,0,3,3,3,3,3,0,19,0,11,11,35,51,52,65,19,15,259,0,0,0,14,3,9,4,5,0,37,0,0,0,0,0,3,0,0,0,10,0,0,0,3,6,8,15,4,3,30,0,3,3,0,7,4,10,0,0,28,0,0,0,5,0,0,0,0,0,7,7,29,86,395,44,30,13,12,3,617,0,0,7,7,3,3,0,0,0,20,0,5,3,29,0,0,0,0,0,46,3,0,0,11,3,3,0,0,0,23
213051468,0,0,0,0,0,0,0,0,0,0,368,647,674,1082,577,494,232,76,16,4174,0,3,3,22,4,0,0,0,0,35,0,0,3,0,0,3,0,0,0,7,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,6,8,3,0,0,0,19,0,0,0,0,3,6,0,6,0,15,0,0,0,0,4,3,0,0,0,10,3,4,5,38,41,49,32,20,3,195,0,0,3,4,3,0,0,0,0,10,0,0,0,3,0,3,0,0,0,6,0,0,0,3,4,4,12,7,0,30,0,0,0,3,3,3,3,0,0,15,0,0,0,0,3,0,0,0,0,3,3,11,22,145,10,11,0,3,0,196,0,0,4,4,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5
214011370,0,0,4,13,7,3,4,0,0,31,759,1154,1080,2076,888,636,313,135,69,7106,0,0,0,7,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,0,0,9,0,3,3,0,0,12,0,0,0,3,3,0,0,0,0,9,0,0,0,8,10,5,9,0,0,26,0,4,7,17,3,9,0,0,0,45,0,0,0,4,10,8,4,4,0,24,0,0,0,0,3,0,4,0,0,11,0,9,14,62,96,84,78,30,26,406,0,0,14,14,22,7,3,0,0,55,0,0,0,4,0,4,3,0,0,9,0,0,0,8,4,11,17,3,0,48,0,0,0,4,4,8,8,3,0,30,0,0,0,0,0,3,0,0,0,3,4,16,21,169,49,24,12,3,0,293,0,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
214011371,0,0,0,3,3,0,0,0,0,11,630,963,1042,2210,895,859,543,243,82,7461,0,0,0,0,0,0,0,0,0,4,0,0,6,7,10,10,0,3,0,42,0,0,0,6,0,0,0,0,0,5,0,0,5,7,3,3,0,0,0,16,0,0,0,3,4,0,0,0,0,9,3,6,25,39,16,5,3,3,0,100,0,0,0,3,10,3,7,8,0,24,0,0,0,0,0,0,3,0,0,9,5,24,25,87,110,126,125,85,28,615,0,0,3,8,3,0,0,0,0,14,0,0,0,7,6,0,3,0,0,15,0,0,5,13,7,22,19,12,5,79,0,0,0,0,4,11,16,6,7,49,0,0,18,4,0,0,3,0,0,26,3,17,17,96,22,10,7,7,3,176,0,0,0,11,0,0,0,0,0,13,0,0,4,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4
214011372,0,0,3,3,0,0,0,0,0,4,612,950,898,1908,773,624,496,239,79,6582,0,0,0,3,0,0,0,0,0,0,0,0,0,11,6,12,3,3,0,32,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,4,0,0,18,0,0,0,7,0,0,3,0,0,14,3,0,6,28,11,4,4,0,0,67,0,0,0,3,0,3,6,10,0,25,0,0,0,3,0,4,0,0,0,8,3,12,12,69,62,112,108,69,45,489,0,0,5,7,5,5,0,0,0,19,0,0,0,0,0,0,3,0,0,3,0,0,0,10,3,7,16,17,4,60,0,0,0,7,4,8,8,11,3,35,0,0,0,0,0,4,0,0,0,6,0,3,14,40,8,3,11,3,0,79,0,0,0,3,0,0,3,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
214011373,0,0,0,0,0,0,0,0,0,0,483,1026,956,1445,846,719,519,284,152,6423,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,17,0,0,0,0,3,0,4,0,0,8,0,4,3,19,5,7,0,3,0,42,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,5,0,0,13,0,50,42,81,165,130,127,82,42,723,0,0,0,3,3,0,0,0,0,9,0,0,0,0,3,7,4,0,0,12,0,8,8,3,7,6,23,21,3,69,0,3,4,3,3,4,16,15,6,52,0,0,0,3,0,0,0,0,0,10,0,15,3,25,19,12,7,0,0,77,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
214011374,0,0,0,0,0,0,0,0,0,0,807,1443,1486,2526,1295,922,530,163,44,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,12,0,0,0,4,3,0,0,0,0,3,0,0,4,4,0,8,0,0,0,13,0,0,0,6,7,5,4,7,0,24,0,0,0,3,0,6,0,0,0,8,0,4,24,105,163,153,134,62,22,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,7,4,8,12,16,8,0,57,0,0,0,0,3,3,7,10,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,9,12,5,0,65,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
214011375,0,0,0,0,0,0,0,0,0,3,503,737,695,1780,771,657,407,192,66,5808,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,19,0,0,0,3,0,0,3,0,0,11,0,0,0,23,4,6,3,0,0,37,0,0,0,0,0,3,0,3,0,5,0,3,0,0,6,9,0,4,0,18,0,9,14,75,79,79,94,58,16,432,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,3,0,5,9,14,26,9,10,71,0,3,0,4,5,6,9,3,3,36,0,0,0,3,0,0,0,0,0,8,3,0,3,27,3,8,7,3,0,44,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
214011376,0,0,3,7,4,8,0,0,0,28,520,884,639,1284,558,400,208,59,8,4561,0,0,0,0,0,3,0,0,0,4,0,0,0,3,3,0,0,0,0,5,0,3,0,3,0,0,0,0,0,11,0,0,0,3,4,0,0,0,0,9,0,0,0,4,6,4,0,0,0,17,0,3,4,22,12,4,5,0,0,50,0,0,3,5,3,5,3,0,0,15,0,0,0,0,0,0,0,0,0,7,7,26,15,70,84,73,44,19,4,339,0,0,3,10,10,0,0,0,0,29,0,0,0,0,0,0,0,0,0,7,0,0,3,5,0,3,3,0,3,16,0,0,0,0,6,3,3,0,0,18,0,0,0,0,3,0,0,0,0,10,0,10,14,71,18,17,3,3,3,133,0,3,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
214021377,0,0,0,0,0,0,0,0,0,0,222,525,439,849,546,496,524,248,75,3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,7,0,20,0,0,0,0,3,3,11,3,0,17,4,11,16,42,60,53,85,58,13,337,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,0,0,10,0,3,0,0,7,3,12,11,3,41,0,0,3,3,5,12,27,27,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214021378,0,0,0,0,0,0,0,0,0,0,109,289,248,295,298,416,305,134,39,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,15,30,28,24,18,10,139,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,8,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
214021379,0,0,0,0,0,0,0,0,0,0,619,1260,1538,2067,1007,1011,690,332,105,8625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,0,0,0,11,0,0,0,0,4,4,4,5,0,13,0,0,0,0,0,0,0,0,0,3,4,16,42,63,121,129,182,118,26,693,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,8,0,0,0,5,5,10,26,10,0,62,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,5,0,21,0,0,3,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
