SA2_MAINCODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
211011257,0,0,0,0,7,3,0,3,0,12,0,3,4,26,20,19,12,3,0,93,0,0,0,7,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,0,0,0,16,15,7,0,0,0,43,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,8,5,24,15,11,6,4,0,79,0,7,16,28,15,15,5,4,3,104,234,619,632,930,639,459,224,140,49,3926,0,0,0,0,0,0,0,0,0,0,229,516,481,610,432,200,137,103,33,2737,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,14,0,3,5,0,0,17,0,3,3,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,6
211011258,0,0,0,0,4,0,3,3,0,7,0,0,18,59,48,55,28,6,0,214,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,4,4,3,0,3,0,13,0,0,0,4,4,3,0,3,0,12,0,4,0,0,0,0,0,0,0,8,0,0,0,12,19,8,4,0,0,48,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,4,32,51,34,19,18,3,162,11,24,18,37,32,35,26,12,0,189,275,750,813,1211,855,702,404,193,34,5240,0,0,0,9,4,0,0,0,0,14,259,624,667,787,475,265,162,90,16,3354,0,0,0,0,4,0,0,0,0,7,0,0,0,3,0,0,0,0,0,10,0,0,0,10,6,11,3,0,0,24,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,8,0,0,0,14
211011259,0,0,0,0,0,4,3,0,0,4,0,8,7,44,21,30,15,4,0,130,0,0,0,10,0,0,3,0,0,19,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,5,0,0,4,3,3,0,3,0,0,12,0,0,0,29,25,30,8,4,0,99,0,0,0,0,0,0,3,0,0,8,0,0,0,5,3,0,0,0,0,8,0,8,12,32,19,30,26,18,16,158,10,25,23,61,35,47,42,31,11,293,383,804,832,1702,848,991,740,307,143,6747,0,0,0,3,0,0,4,0,0,4,317,637,579,939,453,616,364,172,163,4249,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,4,23,7,0,7,0,43,0,0,0,3,0,6,0,0,0,8,0,0,0,0,3,6,0,0,3,14
211011260,0,0,0,0,0,4,8,3,0,15,3,13,43,72,43,63,46,10,0,288,0,0,3,11,4,3,0,0,0,30,0,0,3,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,4,7,7,5,0,0,0,3,24,0,0,0,27,39,27,12,0,0,117,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,4,15,50,26,37,42,20,25,216,8,12,26,56,46,39,34,26,22,280,409,971,1318,2006,1132,1246,810,421,226,8527,0,0,0,6,0,0,3,0,0,11,337,695,887,936,613,635,392,269,213,4976,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,12,26,15,8,0,0,62,0,0,0,3,8,4,0,0,0,14,0,0,0,0,0,0,3,0,0,4
211011446,0,0,0,0,0,5,3,3,3,11,4,8,11,62,8,10,17,3,0,124,0,3,0,5,0,0,0,0,0,7,0,5,4,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,3,3,0,0,24,0,0,3,12,6,3,4,0,0,37,0,0,0,3,0,3,3,4,0,17,0,0,0,0,3,0,0,0,0,7,3,3,8,63,21,25,26,35,12,207,29,38,54,193,79,73,79,38,22,598,755,1216,1177,3288,1297,1230,1011,549,207,10719,0,0,0,0,0,0,0,0,0,3,671,932,988,2174,976,928,684,370,175,7889,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,15,0,0,0,7,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,6
211011447,0,0,0,0,0,0,0,0,0,5,0,0,6,38,11,10,8,3,0,81,0,0,0,3,0,0,0,0,0,5,0,0,3,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,3,3,0,0,21,0,0,3,14,6,4,3,0,0,31,0,0,0,0,0,4,0,3,4,10,0,0,0,3,0,3,0,0,0,7,3,0,9,36,23,21,23,16,3,143,14,36,20,92,52,37,43,24,18,334,426,816,759,1941,950,771,658,345,113,6783,0,0,0,0,0,0,0,0,0,0,424,616,629,1352,667,554,446,233,122,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
211011448,0,0,0,0,3,9,3,0,0,12,0,4,3,35,12,16,4,0,0,75,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,8,6,0,6,0,0,19,0,0,3,4,3,3,0,0,0,12,0,0,0,3,3,4,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,6,14,39,27,31,18,14,4,144,16,27,23,69,34,39,35,15,5,266,484,925,964,1968,996,913,608,272,76,7203,0,0,0,0,5,3,0,0,0,11,400,777,800,1454,759,623,363,138,66,5376,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,10,0,0,0,4,3,0,3,0,0,10
211011449,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,3,0,3,22,11,10,18,29,20,14,7,0,3,112,165,271,251,590,323,266,179,62,21,2132,0,0,0,0,0,0,0,0,0,0,126,277,223,475,257,204,117,31,4,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211021261,0,0,0,0,0,0,3,0,0,7,0,0,4,6,7,3,6,0,0,25,3,0,0,17,0,3,0,0,0,21,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,3,7,4,0,3,3,0,0,32,0,0,3,8,15,9,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,0,0,0,9,0,10,3,39,32,26,39,19,3,173,7,48,21,65,45,46,30,26,15,307,392,1123,1154,1519,1223,1010,769,430,176,7798,0,0,0,0,0,0,0,0,0,0,326,867,870,989,848,611,504,281,181,5481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,3,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3
211021262,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,0,4,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,3,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,3,0,0,0,3,0,4,3,12,15,19,14,11,4,76,5,26,26,36,47,41,25,27,16,258,208,751,835,840,887,754,480,218,65,5039,0,0,0,0,0,0,0,0,0,0,156,656,641,745,693,522,320,97,24,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3
211031263,0,0,0,0,0,3,0,0,0,5,0,0,3,25,3,8,3,0,0,44,0,0,0,3,0,0,0,0,0,4,0,0,5,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,3,4,3,0,0,0,0,13,0,0,0,7,10,7,0,0,0,28,0,0,0,0,4,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,10,27,13,13,15,6,5,88,17,32,32,93,48,49,34,14,17,326,417,736,798,1693,839,687,405,142,69,5782,0,0,0,0,0,0,0,0,0,0,365,603,650,1202,649,466,258,95,92,4383,0,0,0,3,0,0,0,0,0,4,0,0,3,0,4,5,0,0,0,6,0,0,3,13,4,7,3,0,0,28,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,3,0,0,0,8
211031265,0,0,0,0,0,0,0,0,0,5,0,0,3,13,10,8,8,0,0,43,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,4,9,0,0,0,22,0,0,0,0,3,3,0,0,0,11,0,0,0,0,4,4,0,0,0,13,0,0,0,6,0,3,0,0,0,11,3,9,15,27,18,23,22,13,4,134,7,22,31,58,51,49,34,22,12,295,518,1244,1467,1986,1394,1154,682,292,94,8831,0,0,0,0,0,0,0,0,0,0,482,1157,1107,1641,1255,878,442,172,84,7217,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,3,4,6,0,0,0,12,0,0,0,3,3,5,0,0,0,8
211031266,0,0,0,0,0,3,0,0,0,9,0,3,0,42,5,8,3,0,0,63,0,0,0,23,4,3,0,0,0,28,0,9,10,11,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,7,0,3,0,16,4,3,3,0,0,32,0,3,0,21,13,18,10,0,0,66,0,0,0,0,0,3,0,0,0,9,0,0,3,4,3,3,0,0,0,12,0,15,7,62,28,15,24,20,5,180,22,43,35,117,47,46,33,26,17,381,620,974,958,2748,1008,831,609,378,173,8298,0,0,0,10,0,0,0,0,0,10,505,715,657,1459,674,524,469,294,240,5534,0,0,0,4,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,10,5,3,0,0,0,19,0,0,0,7,0,3,0,3,0,12,0,0,0,3,3,0,3,0,0,9
211031267,0,0,0,0,0,3,3,0,0,9,0,3,13,27,10,10,5,3,0,70,0,0,0,6,0,3,0,0,0,14,0,21,15,13,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,11,4,7,3,9,0,0,0,43,0,0,3,13,6,9,3,4,0,34,0,0,0,3,4,3,6,0,0,11,0,0,0,3,0,0,0,0,0,6,0,16,16,49,26,18,14,17,12,163,28,35,44,110,69,52,36,48,17,438,713,1249,1187,2784,1387,1045,822,501,186,9878,0,0,0,3,0,3,0,0,0,8,625,995,908,1854,1001,763,682,383,179,7380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,3,3,0,0,14,0,3,0,10,9,3,0,0,0,22,0,0,0,0,7,0,0,0,0,5
211031268,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,9,0,0,0,15,0,0,0,6,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,0,5,0,0,19,0,0,0,4,3,5,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,5,15,14,26,12,9,0,87,0,15,20,23,32,22,22,14,5,164,267,722,633,1063,675,628,442,247,61,4730,0,0,0,0,0,0,0,0,0,3,258,513,482,823,483,453,323,139,71,3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,7,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3
211031450,0,0,0,0,0,5,0,3,0,9,0,3,0,11,0,4,0,3,0,23,0,0,0,3,0,0,0,0,0,8,0,0,4,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,3,3,11,3,0,4,0,0,28,0,0,0,5,9,0,0,0,0,13,0,0,0,0,3,3,4,0,0,6,0,0,0,4,0,0,0,0,0,7,0,3,11,42,14,13,13,14,3,112,32,43,56,137,64,46,35,30,14,456,614,821,765,2327,830,766,580,311,126,7137,0,0,0,0,0,0,0,0,0,0,494,657,615,1721,629,631,516,274,114,5647,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,7,0,3,0,0,0,13,0,0,0,10,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3
211031451,0,0,0,0,0,0,0,0,0,3,0,0,0,14,4,6,4,3,0,31,0,0,0,3,0,0,0,0,0,3,0,4,9,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,0,0,0,17,0,0,0,3,4,0,3,0,0,11,0,0,0,3,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,7,8,28,13,8,15,14,3,102,11,31,17,75,33,35,29,24,7,264,441,803,780,1662,775,679,577,375,170,6258,0,0,0,0,0,0,0,0,0,0,382,648,643,1195,628,558,471,382,241,5138,0,3,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,3,0,0,0,21,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,0,3,0,0,9
211031452,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,11,7,4,4,5,0,31,10,8,0,29,10,16,9,5,0,99,191,295,235,674,302,238,206,94,24,2258,0,0,0,0,0,0,0,0,0,0,160,258,241,528,233,177,173,55,22,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
211041269,0,0,0,0,0,0,0,0,0,0,0,3,11,52,16,7,7,6,3,101,0,0,0,8,3,0,0,0,0,10,0,0,0,15,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,17,0,4,5,31,23,23,16,9,0,114,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,3,10,9,28,15,20,17,18,6,126,7,8,21,69,22,22,23,12,3,188,302,590,633,1444,651,541,419,329,131,5052,0,0,0,0,0,0,0,0,0,0,280,495,394,638,358,277,262,257,167,3116,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7,0,0,0,12,4,10,5,3,0,31,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,9
211041270,0,0,0,0,0,3,4,0,0,11,0,0,0,21,7,9,3,3,0,48,0,3,0,29,0,0,4,0,0,36,0,0,9,9,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,4,0,4,0,12,7,0,0,0,0,26,0,0,3,31,11,18,10,5,0,79,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,8,8,53,25,12,20,12,9,139,14,31,28,92,48,36,33,23,15,313,544,983,874,2459,1049,784,608,368,126,7799,0,0,0,0,0,0,0,0,0,3,516,754,615,1330,730,534,432,264,112,5280,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,11,11,12,7,0,0,37,0,0,3,9,0,0,0,0,0,10,0,0,0,4,3,0,0,0,0,4
211041271,0,0,0,0,0,0,0,0,0,9,0,0,8,21,3,5,4,4,0,48,0,0,3,16,3,0,0,0,0,22,0,0,7,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,3,3,5,0,3,0,0,15,0,0,5,32,14,21,16,5,0,100,0,0,0,0,3,0,0,0,0,8,0,0,3,3,3,0,0,0,0,8,0,0,14,40,14,17,21,12,10,125,19,18,25,92,35,29,24,26,43,304,394,675,712,1838,739,550,405,267,180,5752,0,0,0,0,0,0,0,0,0,5,356,600,425,871,484,312,259,202,154,3664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,19,15,6,3,5,0,57,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5
211041272,0,0,0,0,0,3,0,0,0,3,3,0,8,28,6,9,9,3,4,65,0,0,3,5,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,5,3,3,0,0,27,0,0,4,23,14,15,5,0,0,73,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,5,0,5,4,32,20,9,23,10,7,113,7,17,16,42,25,20,17,11,0,162,324,790,606,1367,675,513,462,288,71,5101,0,0,0,0,0,0,0,0,0,0,283,619,371,705,400,348,375,217,77,3404,0,0,0,4,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,10,0,0,0,24,0,0,0,4,0,3,0,0,0,7,0,0,0,3,0,0,3,0,0,3
211041273,0,0,0,0,0,0,0,0,0,0,0,3,16,36,12,14,27,3,0,115,0,0,0,7,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,3,0,3,0,0,10,0,0,3,19,15,11,10,0,0,59,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,6,10,18,29,18,49,18,3,152,10,12,22,37,12,19,40,20,4,176,254,675,827,1119,754,687,783,389,117,5593,0,0,0,4,0,0,0,0,0,7,193,481,567,500,369,404,405,202,159,3275,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,3,10,4,4,0,4,22,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
211051274,0,0,0,0,0,0,0,0,0,7,0,0,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,5,9,5,0,0,35,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,19,13,15,18,6,3,82,10,20,26,73,30,56,29,13,3,275,301,694,662,1250,763,746,412,139,33,4991,0,0,0,0,0,0,0,0,0,0,295,601,578,1013,606,490,241,84,18,3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3
211051275,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,3,0,0,9,0,0,7,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,4,0,0,0,10,0,0,8,9,11,8,15,7,8,63,9,16,30,53,27,41,29,6,4,219,315,596,690,1260,667,571,521,216,64,4901,0,0,0,0,0,0,0,0,0,0,256,505,552,977,472,435,330,133,37,3701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,3,0,0,0,0,3
211051276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,3,11,9,15,10,7,4,60,33,50,36,114,102,85,81,35,12,542,437,877,751,1443,985,924,779,381,99,6680,0,0,0,0,0,0,0,0,0,0,334,811,656,1327,735,739,530,252,114,5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0
211051277,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,4,3,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,13,7,14,6,3,0,58,26,16,25,70,26,19,32,17,11,247,314,538,510,1205,512,502,444,236,134,4399,0,0,0,0,0,0,0,0,0,0,268,462,415,1005,399,402,343,156,128,3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0
211051278,0,0,0,0,3,0,0,0,0,3,0,0,0,7,7,3,3,0,0,19,0,0,0,3,3,0,0,0,0,8,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,7,0,0,23,0,0,3,0,0,0,0,0,0,8,0,0,0,0,3,3,0,4,3,11,0,0,0,0,0,0,0,0,0,3,0,0,5,19,21,24,16,8,3,103,20,34,54,117,71,66,42,31,11,446,544,1190,1255,2255,1325,1098,818,426,141,9055,0,0,0,0,0,0,0,0,0,0,512,1160,1069,2085,1063,800,546,293,135,7662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,4,3,4,0,0,0,7,0,0,0,4,4,3,0,0,0,4
