SA2_MAINCODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
213051465,3,4,0,11,3,0,0,3,0,23,3,39,66,225,131,57,10,0,5,532,0,0,0,26,10,9,0,0,0,55,0,6,4,27,20,21,15,15,4,109,9,32,33,51,34,8,4,0,0,166,0,30,31,84,55,19,12,3,0,237,0,0,0,6,17,11,4,8,0,46,0,11,8,99,38,14,12,3,0,176,0,3,4,38,7,0,0,0,0,57,0,8,3,55,8,6,3,0,0,79,0,0,6,29,36,23,15,0,0,105,0,0,3,3,17,0,0,0,0,23,8,20,3,23,14,4,0,0,0,79,0,9,20,119,77,40,7,7,0,276,0,3,0,7,3,0,0,0,0,23,0,0,3,6,6,0,0,0,0,26,4,56,88,392,221,89,59,22,7,934,91,160,115,331,149,79,66,27,15,1037,2367,4051,2510,8322,3063,1481,875,411,97,23180
213051466,0,0,0,7,3,0,0,0,0,11,3,36,36,172,53,23,12,0,0,338,0,0,0,19,7,7,3,0,0,36,0,7,9,19,22,5,7,3,0,73,3,54,18,74,23,4,0,0,0,175,0,34,24,74,31,7,3,0,0,179,0,0,0,0,5,7,0,0,0,11,0,13,5,105,14,4,3,0,0,144,0,4,7,17,3,3,0,0,0,30,0,3,4,20,3,3,0,0,0,34,0,3,0,10,5,8,3,0,0,27,0,0,0,4,4,0,0,0,0,10,4,31,17,20,4,5,0,0,0,77,0,8,3,56,19,5,3,0,0,88,0,3,3,12,3,0,0,0,0,18,0,0,9,34,5,0,0,0,0,48,12,50,56,321,104,42,19,0,0,614,73,89,55,282,46,27,18,4,3,590,1920,2428,1240,6479,1301,656,341,56,10,14433
213051467,0,0,0,0,0,0,0,0,0,7,5,29,31,164,76,59,19,8,0,390,0,0,0,15,10,24,20,8,0,88,0,0,0,7,24,32,42,21,4,124,0,0,0,9,3,5,0,0,0,20,0,3,5,10,3,7,3,0,0,29,0,0,0,5,14,18,4,12,0,54,0,7,9,57,24,10,5,3,0,125,0,0,0,0,0,0,0,0,0,0,18,162,142,65,11,5,0,0,0,405,0,0,3,4,4,5,16,0,0,34,0,0,0,6,7,3,4,0,0,16,0,6,0,16,3,6,4,0,0,43,0,0,12,65,24,34,18,0,0,151,0,0,0,9,0,8,0,3,0,17,0,0,0,3,3,3,0,0,0,10,11,60,90,327,190,113,80,37,15,918,93,135,166,378,189,206,148,87,102,1510,1474,2573,2674,5717,2586,2262,1402,771,406,19861
213051468,0,0,0,0,0,0,0,0,0,0,0,13,3,66,23,11,3,0,0,119,0,0,0,8,3,8,5,3,0,31,0,0,0,19,18,26,31,13,0,100,3,0,3,6,0,3,0,0,0,23,0,0,4,16,4,4,4,0,0,34,0,0,0,4,4,3,4,3,0,24,0,0,4,16,7,0,5,0,0,35,0,0,0,0,0,0,0,0,0,0,3,38,28,29,10,0,0,0,0,107,0,0,0,5,6,3,4,3,0,18,0,0,0,0,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,22,0,0,4,18,9,0,0,0,0,32,0,0,0,3,4,3,3,0,0,20,0,0,0,3,3,0,0,0,0,9,12,23,30,112,61,45,18,10,0,313,28,61,85,193,109,101,58,44,10,693,755,1458,1630,3398,1747,1545,832,360,91,11809
214011370,0,0,0,0,3,0,0,0,0,9,3,30,53,133,80,31,24,3,0,356,0,0,0,15,4,14,11,0,3,49,0,9,3,17,26,42,38,27,7,169,3,3,3,4,7,6,0,0,0,23,0,5,4,49,32,20,11,3,3,123,0,0,0,0,7,3,3,9,0,22,0,4,8,66,32,40,22,10,4,194,0,0,0,4,0,5,0,0,0,9,0,3,3,29,7,3,0,0,0,47,0,0,0,3,3,0,0,3,0,14,0,0,0,8,5,4,0,0,0,18,0,0,3,11,10,3,3,3,3,34,3,0,3,38,9,0,3,0,0,55,0,0,0,6,6,13,0,3,0,31,0,0,3,21,3,0,0,0,0,31,0,20,34,204,104,60,58,33,8,533,83,144,144,417,184,205,137,91,58,1471,1558,2616,2624,6239,2873,2247,1394,738,420,20711
214011371,0,0,0,7,3,5,0,0,0,23,7,12,9,66,26,18,6,0,0,155,0,0,0,9,8,12,14,5,0,59,0,9,4,32,23,50,47,34,15,216,0,0,4,16,7,0,3,0,0,30,0,4,8,34,23,15,6,8,3,100,0,0,0,5,9,7,11,3,3,34,0,3,8,38,13,20,12,3,3,100,0,0,3,6,4,0,0,0,0,16,0,8,11,41,3,3,0,0,0,63,0,0,3,0,0,0,0,0,0,8,0,0,0,4,4,5,0,0,0,12,0,4,11,13,16,14,11,0,0,71,0,0,7,11,0,4,0,0,0,26,0,0,7,3,6,7,11,5,0,47,0,0,3,17,3,6,3,0,0,33,5,38,54,201,90,91,69,50,17,619,95,177,267,569,262,272,184,119,51,1996,1369,2280,2892,6403,2953,2945,2108,1158,456,22570
214011372,0,0,0,12,0,5,0,0,0,18,3,7,17,52,30,21,14,0,3,139,0,3,0,17,9,20,8,3,0,57,0,4,3,12,19,34,47,47,23,184,0,3,0,7,4,3,0,0,0,18,0,4,7,20,8,3,3,3,0,51,0,0,0,3,5,4,4,7,0,27,0,0,3,20,3,5,15,11,0,54,0,0,0,3,0,0,0,0,0,8,4,3,0,22,0,5,0,0,0,39,0,0,0,0,6,0,3,0,0,10,0,0,0,0,3,3,0,0,0,14,0,0,4,18,9,18,5,0,0,55,0,0,3,16,4,0,0,0,0,28,0,0,0,10,9,4,7,9,0,38,0,0,0,9,0,0,0,0,0,8,0,21,31,170,83,76,71,55,26,539,101,174,172,470,248,210,222,132,54,1779,1309,2144,2189,5361,2387,2216,2026,1159,495,19289
214011373,0,0,0,3,6,0,0,0,0,17,3,4,5,22,14,0,3,0,0,59,0,0,0,3,3,14,7,5,3,40,0,5,3,27,36,48,32,27,20,196,0,0,3,4,0,6,0,0,0,15,0,7,18,32,32,15,3,5,0,115,0,0,0,0,6,9,3,0,0,16,0,3,5,7,7,8,6,4,0,38,0,0,4,0,3,0,0,0,0,5,0,0,3,14,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,3,0,0,13,0,9,10,14,17,5,12,3,0,62,0,3,0,6,0,0,0,0,0,13,0,5,0,5,11,8,9,5,0,40,0,0,6,10,8,0,0,3,0,32,3,27,28,96,61,58,62,24,13,368,40,64,96,169,146,137,100,97,53,896,1031,2308,2178,3854,2705,2344,1877,1184,719,18199
214011374,0,0,0,3,6,4,0,0,0,11,0,6,10,33,19,7,0,0,0,78,0,0,3,11,5,10,6,6,0,37,0,0,7,45,61,67,45,31,8,261,0,0,0,11,4,3,0,0,0,23,0,5,16,38,10,20,10,3,0,110,0,0,0,0,3,4,7,0,0,14,0,0,3,7,14,11,3,0,0,47,0,0,3,3,5,0,0,0,0,12,4,3,4,18,8,3,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,7,25,9,5,8,5,0,54,0,0,0,3,3,0,0,0,0,9,0,3,4,15,13,14,7,3,0,57,0,0,3,5,8,8,0,0,0,17,0,18,12,75,62,53,49,25,7,298,53,136,138,308,213,159,133,58,24,1224,1555,3091,3337,6308,3724,2881,1904,824,219,23836
214011375,0,0,0,3,3,0,0,0,0,7,0,4,9,46,15,22,7,0,0,98,0,0,0,18,7,17,8,0,4,60,0,11,3,32,16,27,36,21,10,153,0,0,0,7,0,4,0,0,0,9,0,3,3,33,4,5,7,4,0,61,0,0,0,0,4,4,4,3,0,16,0,0,0,16,7,8,7,3,0,45,0,0,0,3,0,0,0,0,0,3,9,4,5,23,3,0,0,0,0,46,0,0,0,5,3,0,0,0,0,5,0,3,0,8,6,0,0,0,0,13,4,8,3,30,3,7,7,0,0,60,0,0,3,9,0,0,0,0,0,20,0,0,0,8,9,0,4,6,0,22,0,0,3,5,0,3,3,0,0,17,10,19,22,163,56,72,48,29,4,416,73,129,120,404,209,195,158,108,50,1445,1082,1639,1611,4953,2211,2099,1626,881,346,16463
214011376,0,0,0,4,0,0,0,0,0,3,3,0,22,58,50,34,6,0,0,188,0,0,0,15,10,12,3,0,0,39,0,0,3,17,30,31,9,3,0,91,0,0,0,7,5,3,0,0,0,13,0,30,48,89,83,34,16,6,0,303,0,0,0,3,3,3,0,0,0,10,0,3,0,44,31,18,14,3,0,117,0,0,0,7,3,0,0,0,0,12,0,3,3,20,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,3,0,0,22,0,9,5,20,6,9,0,0,0,49,0,0,0,19,3,0,0,0,0,28,0,0,0,6,5,6,5,0,0,29,0,4,3,19,10,0,0,0,0,40,3,13,23,106,56,41,30,10,0,287,36,61,88,162,90,63,46,20,3,560,1109,1933,1687,3930,1981,1367,764,246,50,13077
214021377,0,0,0,8,4,0,0,0,0,10,0,4,0,11,4,7,3,0,0,25,0,0,0,3,4,0,3,0,0,10,0,3,0,8,15,11,32,15,3,85,0,0,0,7,0,0,0,0,0,4,4,3,3,11,5,5,6,0,0,47,0,0,0,0,4,4,6,0,0,14,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,15,0,0,0,0,3,3,0,0,0,7,0,0,0,4,0,0,4,0,0,14,0,0,8,11,9,9,4,0,0,42,0,0,0,3,0,0,0,0,0,7,0,0,0,3,3,8,3,3,0,16,0,0,0,3,0,0,0,0,0,3,0,0,4,32,23,31,50,30,12,182,26,54,61,118,82,99,137,131,103,810,484,1111,984,2115,1466,1627,1865,1008,374,11024
214021378,0,0,0,3,0,0,0,0,0,5,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,9,13,3,0,31,0,0,0,0,0,3,0,0,0,8,0,0,0,5,3,6,7,0,0,20,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,10,4,13,11,7,7,64,16,30,29,68,65,87,79,48,8,439,214,601,493,753,842,1051,884,392,145,5369
214021379,0,0,0,3,4,3,0,0,0,13,3,16,11,46,9,8,0,3,0,97,0,0,0,4,0,10,4,5,6,30,0,0,4,22,34,42,41,31,5,192,0,0,0,4,0,3,0,0,0,7,0,0,7,15,3,3,24,3,0,54,0,0,0,0,3,3,4,0,0,6,0,0,0,3,3,7,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,4,5,16,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,5,14,10,6,9,4,0,52,0,0,0,3,0,0,0,0,0,8,0,0,3,3,14,3,11,0,3,38,0,0,4,4,0,0,0,0,0,10,0,3,12,49,29,38,43,21,4,197,82,136,169,365,224,269,221,134,43,1648,1296,2735,2969,5100,2844,2948,2461,1285,378,22016
214021380,0,0,0,3,9,0,0,3,0,15,0,3,3,37,11,10,3,0,0,74,0,0,0,9,3,12,11,0,0,39,3,10,7,53,59,50,84,65,16,340,0,0,0,3,0,4,0,0,0,9,0,7,12,47,24,23,20,9,3,145,0,0,0,0,3,3,6,3,0,19,0,0,0,6,3,6,12,6,0,31,0,0,0,3,0,0,0,0,0,3,0,3,7,20,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,8,3,27,14,13,8,3,3,70,0,0,0,14,0,0,3,0,0,19,0,7,3,15,13,12,21,16,3,81,0,0,0,9,0,0,0,0,0,14,5,9,13,69,45,40,74,62,24,337,49,101,100,301,182,216,267,205,61,1488,1184,2641,2261,5056,3044,2959,3541,2314,998,23989
214021381,0,0,0,4,5,5,0,0,0,12,0,0,0,7,3,3,0,0,0,18,0,0,0,10,0,16,5,7,3,41,6,13,3,29,39,33,33,25,6,175,0,8,4,4,7,7,3,0,0,32,0,7,12,39,37,25,25,10,0,158,0,0,0,0,3,3,5,0,0,14,0,0,0,3,4,11,11,0,0,33,0,0,0,3,0,0,0,0,0,5,3,3,12,11,3,0,0,0,0,28,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,3,0,0,8,6,7,13,25,31,24,26,4,0,135,0,0,9,6,3,3,0,0,0,23,0,6,3,8,10,6,7,0,4,50,0,0,0,5,3,0,3,0,0,12,4,23,15,55,55,45,53,25,10,289,25,99,78,143,142,121,114,83,41,845,938,2839,2112,3167,2880,2312,2059,1129,443,17888
214021382,0,0,0,3,3,3,0,0,0,10,0,0,0,8,3,6,4,0,0,21,0,0,0,10,3,3,0,4,0,20,0,11,22,37,53,39,47,27,6,240,4,0,0,0,3,3,0,0,0,15,0,4,11,38,23,18,19,3,0,122,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,13,6,3,0,26,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,3,0,0,13,3,6,7,22,10,10,12,3,0,72,0,0,0,4,4,0,0,0,0,10,4,3,5,6,17,6,11,3,7,62,0,0,4,8,0,0,0,0,0,15,3,6,8,57,43,41,40,21,10,233,31,99,87,177,146,109,124,67,32,878,1091,2885,1977,3756,2893,2166,2074,1175,535,18548
214021383,0,0,0,3,0,3,0,0,0,11,0,4,0,9,9,7,6,0,0,32,0,0,0,3,0,4,3,3,0,13,0,0,0,10,12,25,29,11,8,94,0,5,0,4,4,5,0,0,0,14,0,0,0,8,10,10,18,3,0,48,0,0,0,0,0,3,4,4,3,13,0,0,0,0,3,0,6,4,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,9,5,0,0,0,0,19,0,0,0,0,3,4,0,0,0,13,0,0,0,0,0,3,4,0,0,10,0,8,4,11,15,5,10,0,0,46,0,0,0,10,0,3,0,0,0,13,0,0,0,3,0,0,6,3,3,20,0,0,0,3,0,0,0,0,0,7,0,9,7,36,22,36,54,31,13,205,49,97,91,277,201,240,277,200,67,1499,827,1791,1312,3268,2151,2582,3114,1574,501,17123
214021384,0,0,0,3,0,3,0,0,0,8,3,10,0,27,9,10,13,6,0,70,0,0,0,4,3,5,9,3,0,21,0,7,4,12,19,17,58,52,28,195,0,0,0,4,0,3,3,0,0,9,0,0,0,17,11,11,4,5,3,49,0,0,0,0,0,3,4,4,0,12,0,0,0,0,5,4,7,5,0,23,0,0,0,4,0,0,0,0,0,4,0,3,0,9,3,3,0,0,0,26,0,0,0,3,0,3,3,0,0,11,0,0,0,0,4,0,4,0,0,6,0,3,3,8,9,3,16,7,0,47,0,0,0,3,3,0,0,0,0,5,0,3,0,3,3,3,4,3,0,21,0,0,0,4,4,3,0,0,0,10,0,7,8,32,35,42,48,31,22,225,57,106,101,280,207,219,285,279,172,1703,1001,2004,1771,3882,2435,2823,3213,2466,1350,20943
214021385,0,0,0,4,6,0,0,0,0,11,0,8,9,34,9,12,0,0,0,72,0,0,0,0,0,3,0,0,3,6,0,3,3,19,33,45,27,27,5,156,0,0,0,4,0,0,0,0,0,4,0,0,3,9,8,12,9,0,0,40,0,0,0,6,0,4,0,0,0,11,0,0,0,4,0,3,3,0,3,20,0,0,0,0,0,0,0,0,0,3,0,3,3,12,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,5,5,3,10,3,3,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,3,3,8,23,0,0,0,3,0,0,0,0,0,3,0,3,5,32,28,31,22,23,5,160,38,85,128,264,172,178,136,78,36,1130,982,2222,2470,4304,2710,2533,1691,830,339,18089
215011386,0,0,0,3,4,0,0,0,0,3,0,8,0,26,16,10,3,0,0,59,0,0,0,3,0,0,0,0,0,3,0,0,0,7,3,0,5,6,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,0,0,0,0,12,0,0,13,33,0,0,0,0,0,42,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,10,0,0,0,4,3,0,0,0,0,7,0,0,4,12,3,0,0,0,0,23,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,3,28,8,12,12,14,3,80,16,45,49,114,72,73,67,55,24,507,364,845,909,1952,1184,1149,1006,602,285,8297
215011387,0,0,0,0,0,0,0,4,0,4,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,8,33,46,21,99,57,70,58,32,11,428,210,381,218,635,401,587,433,214,66,3146
215011388,0,0,0,3,3,4,0,3,0,13,3,16,12,42,8,9,0,0,0,94,0,0,0,0,0,0,3,0,0,12,0,0,0,3,7,10,13,7,4,42,0,0,0,0,0,0,0,0,0,3,0,3,4,10,0,3,0,0,0,27,0,0,0,0,0,0,0,5,0,5,0,3,3,7,3,0,0,0,0,21,0,0,0,5,0,0,0,0,0,8,0,9,8,8,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,9,3,7,3,0,0,0,0,20,0,0,3,15,4,0,0,3,0,21,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,5,4,0,0,0,0,11,3,7,9,21,13,10,7,9,4,76,38,77,99,248,131,160,140,92,46,1034,1035,2035,1937,3797,1983,2110,1665,1144,543,16250
215011389,0,0,0,0,0,0,0,0,0,3,3,5,0,6,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,4,0,12,11,13,12,47,34,38,23,14,5,203,187,475,352,689,528,572,364,172,79,3412
215011390,0,0,0,0,3,3,0,0,0,4,0,8,3,11,3,9,3,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,10,0,0,0,0,0,0,0,0,0,3,0,7,3,3,7,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,8,19,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,6,0,0,0,10,0,4,0,13,6,8,0,8,0,36,23,33,28,93,81,97,94,38,44,532,318,757,693,1245,968,1122,903,564,333,6887
215011391,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,0,0,25,10,11,11,34,36,49,45,31,19,244,156,331,305,570,478,573,540,271,126,3352
215011392,0,0,0,0,0,0,0,0,0,0,0,6,3,19,6,3,0,0,0,48,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,9,0,3,24,0,0,0,4,0,0,0,0,0,5,0,0,3,10,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,16,0,0,4,21,3,0,0,0,0,30,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,13,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,5,7,21,15,10,4,0,0,59,24,46,66,140,126,116,93,79,28,718,366,866,865,1672,1162,1256,1058,580,273,8093
215011393,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,3,0,21,4,14,14,31,38,39,39,25,23,214,159,314,241,486,417,432,388,235,85,2763
215011394,0,0,0,0,3,0,0,0,0,8,0,3,3,3,3,0,5,0,0,14,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,7,6,4,3,40,20,47,45,104,76,106,101,66,59,617,283,758,643,1121,927,1085,922,569,332,6627
215021395,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,16,12,7,17,3,7,69,10,66,59,118,103,98,57,46,11,572,391,1034,872,1454,1072,939,660,345,112,6874
